C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117898674	146.743531069046	119.942831266573	151.96403496043	116.349612780255	161.030859160861	89.9571938726268	97.0557365143184	164.527004361997	80.9050119423489	72.3361690867862	124.531277071086	94.4886419458832
gene-LOC117899557	1153.56720257055	1386.58048903857	1390.41923144067	1184.30662764942	1193.09227469183	1309.1417508287	1456.86855555004	1116.70340316965	1612.84666664293	1068.02226122255	1150.99864175261	1263.27206079822
gene-LOC117899552	946.699585855164	1400.02235805983	1705.71875975993	1408.49246690894	2059.94021134348	2560.07590562217	1292.6998097439	2022.54748465697	3780.47055803339	1654.3707377025	1700.40133471328	1841.50146748879
gene-LOC117899551	2202.17201833478	3010.97866076087	2875.94520584977	4583.03962536857	3741.35333816598	4689.41560058364	4632.86265680582	3682.94644821828	4657.81711610951	3884.02677308344	4019.79637016225	3052.3939550344
gene-LOC117899553	3086.70941394541	3796.81100354187	5015.8469226395	4557.49946646558	6559.39337348105	5042.89445650667	4718.56080713229	6949.84759804989	6587.97954387698	6797.89786664998	5322.79642363398	4931.89628939273
gene-LOC117899555	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899554	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896927	2.03810459818119	2.06797984942367	6.20261367185429	0.945931811221582	4.18261971846392	2.11663985582651	0	1.89111499266664	1.05071444080973	0	2.74701346480336	1.02705045593351
gene-LOC117896659	4641.78322235766	5072.75457063627	4301.51258143095	3568.05479192781	3597.05295787897	3572.88807663516	3694.31303455565	3559.07841619861	3413.7712181908	3164.92015098539	3849.48153534444	4348.53163042249
gene-LOC117896911	2.03810459818119	1.03398992471184	3.10130683592715	0	2.09130985923196	0	2.06501567051741	0	1.05071444080973	0	0.915671154934454	0
gene-LOC117898768	4.07620919636238	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898761	853.965826637919	846.837748338995	745.347409567824	482.425223723007	400.485838042921	695.31619263901	1262.7570825214	494.526570582326	555.827939188345	491.885949790146	426.702758199455	554.607246204097
gene-LOC117898765	1542.84518082316	1409.32826738223	1272.56957167544	1570.24680662783	1469.14517611045	1387.45742549428	980.882443495771	1339.85497230431	1335.45805426916	1319.92233239536	1303.91572462666	1439.92473921879
gene-LOC117898766	0	0	0	0.945931811221582	0	1.05831992791326	0	1.89111499266664	0	0	0	0
gene-LOC117898762	1.0190522990906	0	0	0	0	0	0	1.89111499266664	0	1.70202750792438	0	1.02705045593351
gene-LOC117898767	3436.24435253349	3246.72836359517	3378.35691326997	3879.26635781971	3711.02934520712	3697.76982812892	3124.36870949285	4133.97737396927	3801.48484684959	3829.56189282986	3810.10767568226	3751.81531552512
gene-LOC117898764	878.423081816094	785.832342780996	1117.50422987908	1011.20110619587	954.68295073939	1167.32688048832	1071.74313299854	1254.75479763431	1127.41659498884	1187.16418677726	1018.22632428711	952.075772650367
gene-LOC117898030	219.096244304478	196.458085695249	192.281023827483	146.619430739345	170.441753527405	186.264307312733	213.729121898552	158.853659383998	222.751461451662	240.8368923713	146.507384789513	182.814981156165
gene-LOC117897448	1485.77825207409	1546.84892736891	1614.74709257273	1538.08512504629	1605.08031696053	1624.52108934685	1313.34996644908	1235.84364770765	1676.94024753232	1376.08924015686	1629.89465578333	1741.87757326324
gene-LOC117897449	1.0190522990906	3.10196977413551	4.13507578123619	4.72965905610791	3.13696478884794	2.11663985582651	6.19504701155224	8.51001746699987	2.10142888161945	0	0.915671154934454	3.08115136780054
gene-LOC117899287	1035.35713587605	1079.48548139916	968.641501754578	1011.20110619587	954.68295073939	884.755459735483	856.981503264727	817.907234328321	837.419409325351	915.690799263317	980.6838069348	943.859369002898
gene-LOC117898680	12436.5142581016	13746.8960490439	16642.6462505304	13384.9351287854	10996.1072398417	16476.9829576815	23621.7142550487	13358.8363081971	15013.6586447302	12259.7041395793	13030.0005347173	14615.9550383898
gene-LOC117899289	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899290	38.7239873654426	19.6458085695249	8.27015156247239	13.2430453571022	26.1413732403995	26.4579981978314	19.6176488699154	18.9111499266664	15.7607166121459	18.7223025871682	23.8074500282958	7.18935319153459
gene-LOC117898686	557.421607602556	442.547687776666	219.159016405518	382.156451733519	166.259133808941	173.564468177774	316.979905424423	143.724739442664	112.426445166641	342.107529092801	319.569233072124	365.629962312331
gene-LOC117897770	24.4572551781743	6.20393954827102	39.2832199217438	42.5669315049712	33.4609577477114	10.5831992791326	29.9427272225025	24.5844949046663	19.9635743753848	20.4243300950926	25.6387923381647	51.3525227966757
gene-LOC117898687	3.05715689727179	8.2719193976947	4.13507578123619	1.89186362244316	5.2282746480799	1.05831992791326	2.06501567051741	1.89111499266664	1.05071444080973	4.25506876981095	3.66268461973781	0
gene-LOC117898709	26.4953597763555	5.16994962355919	14.4727652343267	12.2971135458806	32.4153028180954	25.3996782699182	3.09752350577612	24.5844949046663	15.7607166121459	24.6793988649035	20.144765408558	13.3516559271357
gene-LOC117898710	13.2476798881777	46.5295466120327	72.3638261716334	35.9454088264201	96.2002535246702	21.1663985582651	15.4876175288806	84.1546171736654	12.6085732897167	16.1692613252816	72.3380212398218	61.6230273560108
gene-LOC117896633	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898711	0	0	2.0675378906181	0	0	0	0	0	0	0	1.83134230986891	2.05410091186703
gene-LOC117896480	402.525658140785	430.139808680124	544.796234177869	443.642019462922	605.434204247653	804.323145214075	433.653290808657	580.572302748658	858.433698141546	596.560641527495	505.450477523818	612.122071736374
gene-LOC117898208	0	0	0	0	1.04565492961598	0	1.03250783525871	0	0	0	1.83134230986891	0
gene-LOC117896617	0	1.03398992471184	2.0675378906181	0.945931811221582	2.09130985923196	1.05831992791326	0	3.78222998533328	0	0.85101375396219	0.915671154934454	0
gene-LOC117896977	0	0	2.0675378906181	0	0	0	0	0	1.05071444080973	0	0	3.08115136780054
gene-LOC117898712	75.4098701327041	37.2236372896261	56.8572919919977	26.4860907142043	93.0632887358223	21.1663985582651	22.7151723756915	119.140244537998	9.45642996728753	125.099021832442	53.1089269861983	111.948499696753
gene-LOC117898713	0	0	0	0	0	0	0	0	0	2.55304126188657	0	0
gene-LOC117896654	19.3619936827213	24.8157581930841	19.6416099608719	28.3779543366475	17.7761338034717	14.8164789907856	30.9752350577612	17.9655924303331	35.7242909875307	17.871288833206	20.144765408558	20.5410091186703
gene-LOC117896687	3.05715689727179	1.03398992471184	1.03376894530905	3.78372724488633	6.27392957769588	4.23327971165303	2.06501567051741	10.4011324596665	6.30428664485835	1.70202750792438	0	6.16230273560108
gene-LOC117899580	347.496833989893	444.61566762609	393.865968162747	355.670361019315	312.650823955178	336.545737076416	348.987648317443	301.632841330329	376.155769809882	337.85246032299	316.822219607321	359.46765957673
gene-LOC117899582	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899593	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899578	2726.98395236643	2657.35410650942	2463.47139667146	1794.43264588734	1801.66344372833	2336.77040083247	2199.24168910105	1656.61673357597	2028.92958520358	2016.90259689039	2067.585467842	2435.13663101836
gene-LOC117899591	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899581	1155.60530716874	1366.93468046905	1014.12733534818	979.985356425559	838.615253552016	830.781143411907	957.134763284821	637.305752528657	818.506549390776	825.483341343325	1004.4912569631	968.508579945303
gene-LOC117899584	2001.41871541393	1896.33752192151	1778.08258593156	2112.26573445779	2043.20973246963	1951.54194707205	1458.93357122055	1905.29835511164	1767.30168944196	1974.35190919228	2239.73164496967	2047.93860913142
gene-LOC117899592	30.5715689727179	65.1413652568458	88.9041292965782	58.6477722957381	51.2370915511831	59.2659159631424	97.0557365143184	79.4268296919988	77.7528686199197	79.1442791184837	64.0969808454117	78.055834650947
gene-LOC117899597	44.8383011599862	25.8497481177959	37.2156820311258	32.1616815815338	38.6892323957913	70.9074351701882	33.0402507282786	41.604529838666	66.1950097710127	35.742577666412	26.5544634930992	63.6771282678778
gene-LOC117898714	2705.58385408553	3296.35987998134	3731.90589256567	5641.53732212552	4467.03785931947	4421.66065882159	3678.82541702677	6151.79707114457	5477.3743799411	3455.96685484046	3555.55109461048	3637.8127149165
gene-LOC117898715	1443.99710781137	1759.85085185955	1511.37019804183	2058.34762121816	1627.03907048247	1481.64789907856	956.102255449562	1468.45079180564	1386.94306186884	1565.01429353647	1365.26569200727	1733.66116961577
gene-LOC117899595	49746.0570324065	41053.5359707588	50370.3918601834	61771.2391363918	67587.9976855881	59798.2508868828	35222.9722920155	65813.638417288	63338.1172064511	61779.3434688852	61779.4171522726	54729.464695785
gene-LOC117899590	1068.98586174604	1035.02391463655	777.394246872405	928.905038619594	1036.24403524944	1036.09520942708	566.84680155703	621.23127509099	1063.32301409944	1050.15097238934	1012.73229735751	917.156057148627
gene-LOC117899577	22932.7529387348	25776.3348331414	21683.3036278573	17137.4466239014	12363.8238877794	13716.8845856837	19664.1117225021	12056.8036357461	12597.0154308678	12925.1968951777	14148.0350148922	16551.9451478245
gene-LOC117899589	1646.7885153304	1337.98296257712	1442.10767870612	1569.30087481661	1781.79600006563	1313.37503054035	1067.6131016575	1558.27875395731	1615.99880996536	1643.30755890099	1524.59247296587	1415.27552827638
gene-LOC117899588	1067.96680944694	961.610629982009	902.480289254799	1024.44415155297	1142.90083807027	995.879052166375	687.650218282299	969.196433741652	1018.14229314462	1215.24764065801	1093.31135899174	1026.02340547758
gene-LOC117899585	71.3336609363417	38.257627214338	39.2832199217438	45.404726938636	51.2370915511831	89.9571938726268	66.0805014565572	114.412457056332	106.122158521782	88.5054304120678	75.0850347046252	61.6230273560108
gene-LOC117899586	80.5051316281571	99.2630327723364	123.018504491777	88.9175902548287	94.1089436654383	141.814870340376	102.218275690612	121.031359530665	114.52787404826	105.525705491312	101.639498197724	76.00173373908
gene-LOC117899594	2243.95316259749	2103.13550686388	2124.39518261009	2532.25945864018	2923.65118320628	2450.01063311919	1756.29582777506	2921.77266366996	2107.73316826431	2816.00451186089	2551.05983764739	2572.76139211345
gene-LOC117899583	10312.8092667968	9551.99892448795	10317.0140741843	9882.14963183187	10382.3077961571	10139.7632293369	9416.47145755941	11649.2683548265	10074.2500584837	10789.1523727327	9604.47474410748	9782.65559276671
gene-LOC117899596	4.07620919636238	1.03398992471184	8.27015156247239	1.89186362244316	2.09130985923196	2.11663985582651	0	0	3.15214332242918	0	2.74701346480336	5.13525227966757
gene-LOC117898365	84.5813408245195	95.127073073489	80.6339777341058	29.3238861478691	21.9587535219356	45.5077569002701	150.746143947771	34.9856273643328	39.9271487507696	30.6364951426389	21.0604365634924	44.1631696051411
gene-LOC117898343	33.6287258699897	37.2236372896261	29.9792994139624	18.9186362244316	9.41089436654383	20.1080786303519	46.4628525866418	17.0200349339997	15.7607166121459	15.3182475713194	26.5544634930992	18.4869082068032
gene-LOC117898340	235.401081089928	331.9107658325	272.915001561589	156.078748851561	127.56990141315	185.20598738482	560.651754545478	178.710366806997	196.483600431419	159.13957199093	138.266344395102	219.788797569772
gene-LOC117898360	1135.22426118692	1168.40861492438	1385.25038671413	1514.43682976575	1610.30859160861	1496.46437806935	1097.55582888001	1615.95776123364	1633.86095545912	1562.46125227458	1530.08649989547	1678.20044499536
gene-LOC117898359	5135.00453511751	4492.68622287293	4738.79684529668	5818.42657082395	6292.75136642897	5164.60124821669	3146.05137403328	5956.06666940358	5383.86079470903	5301.81568718445	5304.48300053529	5195.84825656764
gene-LOC117898348	2925.6991506891	3172.28108901592	2799.4463038969	3298.46422572966	3167.28878180681	2610.87526216201	2204.40422827734	2939.73825610029	2689.8289684729	2858.555199559	2844.99027838135	3074.98906506494
gene-LOC117898341	4694.77394191038	4404.79707927243	4265.33066834513	4643.57926128675	4327.96575368054	3800.42686113651	3322.61021386252	3861.65681502527	3830.90485119226	4327.40493889774	3897.09643540103	4077.39031005605
gene-LOC117898350	335.268206400806	319.502886735958	323.569679881732	313.103429514344	356.568330999049	355.595495778854	405.775579256672	364.039636088328	406.626488593364	325.087254013557	358.027421579371	327.629095442791
gene-LOC117898349	388.258925953517	227.477783436604	310.130683592715	283.779543366475	348.203091562122	486.827166840098	409.905610597707	356.475176117661	437.097207376846	434.868028274679	389.160240847143	291.682329485118
gene-LOC117898362	408.639971935329	335.012735606635	369.05551347533	487.154882779115	434.992450720248	443.436049795655	344.857616976408	425.500873349994	410.829346356603	491.034936036184	437.690812058669	422.117737388674
gene-LOC117898361	16942.7635246802	13257.8188146552	15386.6169819799	16997.4487158406	19919.7264091844	17978.7389353904	12500.5723614772	19095.5336384514	18769.9627706249	18372.5359342897	17765.8517480383	16695.7322116552
gene-LOC117898342	3569.74020371436	3755.45140655339	3976.90913260391	4205.61283269115	3914.93205648223	4469.28505557768	3192.51422661992	3750.08103045794	4228.07490981834	3820.20074153627	3843.0718372599	4053.76814956958
gene-LOC117898354	494.240365058939	469.431425819174	498.276631638961	587.423654768603	542.694908470694	575.726040784812	312.849874083388	572.062285281658	658.797954387698	474.01466095694	532.920612171852	559.742498483765
gene-LOC117898351	1976.96146023576	1973.8867662749	1938.31677245447	2006.32137160098	2114.31426768351	1942.01706772083	1610.71222300358	1901.5161251263	2130.84888596212	1930.95020774021	2041.94667550383	2100.31818238403
gene-LOC117898355	3217.14810822901	2819.69052468918	2887.31666424817	3377.92249787227	3694.29886633326	3125.21874712785	2142.45375816182	3335.92684706395	3108.01331591517	3261.93571893708	3290.92213083443	3119.15223467008
gene-LOC117898358	414.754285729873	341.216675154906	329.772293553587	624.314995406244	717.319281716563	377.820214265033	485.278682571592	949.339726318652	308.910045598059	298.705827640729	349.786381184961	372.819315503865
gene-LOC117898345	943.642428957892	965.746589680856	999.65457011385	1084.98378747115	922.267647921295	1129.22736308345	851.818964088433	956.904186289319	1036.00443863839	1030.57765604821	1091.48001668187	1086.61938237766
gene-LOC117898353	13223.2226329996	14329.0323766566	14298.0582825695	13412.3671513108	12921.1579652647	12925.2612796046	14681.2289095436	12035.0558133305	12970.0190573553	12720.1025804729	13096.8445290275	13009.6481253098
gene-LOC117898347	137.57206037723	146.826569309081	169.538107030684	104.052499234374	106.65680282083	139.69823048455	149.713636112512	110.630227070998	113.47715960745	132.758145618102	128.193961690823	130.435407903556
gene-LOC117898344	2341.78218331019	2578.77087223132	2589.59120799917	2885.09202422583	2624.59387333611	2870.16364450075	1931.82215976904	2518.96517023196	2783.34255370496	2561.55139942619	2901.76188998728	2906.55279029184
gene-LOC117898356	15200.1840932353	13788.2556460324	12135.4136489829	12202.5203647584	12512.3068877848	12319.9022808382	11038.5412667508	10299.9578075588	11502.1709835441	12616.2789024895	11676.6385677242	11956.921407978
gene-LOC117898352	707.222295568874	680.365370460389	639.902977146301	945.931811221582	966.185154965166	757.757068385892	400.613040080378	832.090596773321	711.333676428184	887.607345382565	895.526389525896	819.586263834943
gene-LOC117898363	938.547167462439	881.993405779197	986.215573824832	1140.79376433323	1160.67697187374	988.470812670982	715.527929834284	1128.05009312565	971.910857748996	976.963789548595	992.587531948948	1012.67174955044
gene-LOC117897713	678.688831194337	714.48703797588	576.843071482449	518.370632549427	529.101394385686	623.350437540908	532.774042993493	512.492163012659	528.509363727292	451.888303353923	526.510914087311	598.770415809238
gene-LOC117897712	1643.73135843313	1634.73807096941	1476.22205390132	1264.71083160326	1362.48837328962	1618.17116977937	1308.18742727278	1316.21603489598	1366.97948749345	1408.42776280743	1357.94032276779	1304.35407903556
gene-LOC117896760	0	0	1.03376894530905	0	0	2.11663985582651	1.03250783525871	0	0	0	0.915671154934454	0
gene-LOC117896759	2612.85009486829	2752.48117958291	3007.23386190402	3144.27734050054	2918.4229085582	2798.19788940265	2756.79592014075	3233.80663745995	2837.97970462707	2873.87344713032	3093.13716136858	3057.52920731407
gene-LOC117896762	8312.40960368199	8264.68146822172	7036.86521071869	7052.86758446812	7617.59616225242	7475.97197077925	8535.74227408373	7495.43427343422	7363.40680119456	6858.31984318129	6876.69037355775	6459.12031736586
gene-LOC117896761	137.57206037723	180.948236824572	191.247254882174	166.483998774998	173.578718316253	185.20598738482	168.298777147169	180.601481799664	164.962167207127	164.245654514703	139.182015550037	147.895265654426
gene-LOC117896764	100.886177609969	74.4472745792523	66.1612124997791	69.0530222191755	48.1001267623351	87.8405540168003	52.657899598194	104.011324596665	86.1585841463975	109.780774261123	76.9163770144941	90.3804401221491
gene-LOC117896758	4320.78174814413	3280.85003111066	3358.7153033091	4159.2621739413	4369.79195086518	4122.15611922214	2800.16124922161	3958.10367965127	3860.32485553493	4004.87072614607	4137.9179491488	3979.82051674236
gene-LOC117896763	1340.05377330413	1395.88639836098	1436.93883397958	1728.21741910183	1624.94776062323	1483.76453893439	1129.56357177303	1659.45340606497	1662.23024536099	1639.05249013118	1581.3640845718	1526.1969775172
gene-LOC117896753	3448.47298012258	4325.17985506962	3866.29585545584	2577.66418557881	2378.86496487636	2658.4996589181	4205.40441300871	2495.32623282363	2769.68326597444	2624.5264172194	2663.68738970433	2762.76572646115
gene-LOC117896756	5668.98793984098	6585.48183048969	6148.85768669822	4822.36037360763	4134.51959170159	4815.35567200532	6418.06870396812	4139.65071894727	4736.62069917024	4558.02966622149	5116.77041377373	5313.959059
gene-LOC117896755	6649.31625156614	5663.16281764673	6614.05371208729	5377.6223467947	5356.89020442267	5918.12503689093	5267.85497548992	5382.11326912925	5655.99583487875	5497.54885059575	5376.82102177511	6296.84634532837
gene-LOC117896754	2710.67911558099	2984.09492271836	2642.31342420993	1997.80798529998	1407.45153526311	1603.35469078858	2340.69526253149	1497.76307419198	1650.67238651208	1487.57204192591	1651.87076350175	2059.23616414669
gene-LOC117899242	7546.08227476586	7822.13378044505	6809.4360427507	4946.27744087765	4071.78029592463	5098.98541268607	7565.18490894055	3892.86021240427	4764.98998907211	4761.42195341846	4519.75282075646	5137.30638057943
gene-LOC117899245	2466.10656379924	2908.6136582144	2974.15325565413	3009.95502330707	3064.81459870444	3025.736673904	3004.59780060284	3275.41116729862	3017.65187400553	3184.49346732652	3153.57145759426	3015.42013862079
gene-LOC117899246	615.50758865072	599.714156332866	828.048925192548	831.474062063771	1095.84636623755	711.190991557709	1049.02796062285	1304.86934493998	991.874432124381	1078.2344262701	1048.44347239995	807.261658363741
gene-LOC117899241	1490.87351356954	1571.66468556199	1312.88656054249	1489.84260267399	1582.07590850898	1183.20167940702	1260.69206685088	1370.11281218698	1314.44376545297	1417.78891410101	1475.1462305994	1450.19524377812
gene-LOC117899247	49.9335626554392	23.7817682683723	62.0261367185429	27.4320225254259	20.9130985923196	58.2075960352291	55.7554231039702	29.3122823863329	53.586436481296	57.0179215154668	33.8798327325748	60.5959769000773
gene-LOC117899244	424.944808720778	430.139808680124	530.323468943542	454.04726938636	507.142640863751	498.468686047144	350.020156152702	480.343208137326	520.103648200814	510.608252377314	526.510914087311	523.795732526092
gene-LOC117899243	1843.46560905489	1632.67009111999	1619.91593729928	2062.13134846305	2054.7119366954	2039.38250108885	1430.02335183331	1990.39852978164	1744.18597174414	1825.4245022489	2030.04295048968	1895.93514165326
gene-LOC117896490	1145.41478417783	1104.30123959224	1064.78201366832	1332.81792201121	1527.70185216895	1261.5173540726	662.87003023609	1337.01829981531	1366.97948749345	1302.05104356215	1437.60371324709	1394.73451915771
gene-LOC117896489	4186.26684466417	4423.40889791724	4428.66616170396	5004.92521317339	4989.86532412746	4397.31930047958	3456.83623244615	4709.82188923626	4613.68710959551	4491.65059341244	4673.58557478545	4790.1633264739
gene-LOC117896488	2938.94683057728	2909.64764813911	2784.97353866258	3188.73613562795	3281.26516913495	3306.19145480101	2402.64573264701	3283.92118476562	3327.6126340444	3092.5839818986	3476.80337528612	3042.12345047507
gene-LOC117897303	1341.07282560322	1284.2154864921	1259.13057538642	1431.19483037825	1413.72546484081	1196.95983846989	754.763227574115	1301.08711495465	1200.96660584552	1456.93554678327	1364.35002085234	1483.06085836799
gene-LOC117897304	3095.88088463723	2491.91571855553	2179.18493671147	2074.42846200893	2197.96666205279	1926.14226880213	1767.65341396291	1668.90898102831	2062.55244730949	2081.57964219152	2171.97197950452	2450.54238785736
gene-LOC117896969	306.734742026269	240.919652457858	252.239622655408	187.294498621873	240.500633811676	285.746380536579	203.404043545965	271.375001447663	283.692899018626	411.039643163738	423.040073579718	278.330673557982
gene-LOC117897825	117.191014395419	123.044801040709	110.613277148068	90.8094538772719	54.374056340031	89.9571938726268	170.363792817687	68.080139735999	116.62930292988	71.485155332824	60.4342962256739	57.5148255322767
gene-LOC117896990	3550.37821003164	3794.74302369244	3495.17280408989	3287.113043995	3284.4021339238	3021.50339419235	2537.9042590659	2828.16247153296	3015.55044512391	3324.91073673028	3664.51596204768	3022.60949181233
gene-LOC117896991	19.3619936827213	8.2719193976947	8.27015156247239	18.9186362244316	9.41089436654383	14.8164789907856	12.3900940231045	11.3466899559998	10.5071444080973	16.1692613252816	11.9037250141479	16.4328072949362
gene-LOC117896797	0	4.13595969884735	0	0	0	0	1.03250783525871	0	1.05071444080973	1.70202750792438	0	3.08115136780054
gene-LOC117896417	431.059122515322	394.984151239922	420.743960740783	432.290837728263	560.471042274166	497.410366119231	358.280218834771	485.070995618993	442.350779580895	470.610605941091	445.931852453079	501.200622495554
gene-LOC117896066	6496.45840670255	8093.03914071955	6532.38596540788	5197.89530266259	4411.61814804982	5072.52741448824	6694.78080381746	4255.00873349994	4791.25785009235	4883.96793398901	5356.67625636655	5491.63878787649
gene-LOC117899087	3747.05530375612	5183.39149258044	4291.17489197786	2641.98754874188	1807.93737330603	2759.04005206986	5391.75591572097	2214.49565641263	2847.43613459436	2191.36041645264	2499.78225297106	3326.61642676865
gene-LOC117899088	1377.75870837049	1533.40705834765	1419.36476190932	1769.83841879558	1552.79757047973	1720.82820278696	1355.68278769468	1559.22431145364	1525.63736805572	1743.72718186853	1548.39992299416	1469.70920244086
gene-LOC117899089	10.190522990906	24.8157581930841	9.30392050778144	9.45931811221582	17.7761338034717	21.1663985582651	11.3575861878458	14.1833624449998	23.115717697814	24.6793988649035	31.1328192677714	10.2705045593351
gene-LOC117899091	1.0190522990906	3.10196977413551	0	2.83779543366475	8.36523943692785	1.05831992791326	1.03250783525871	0.945557496333319	1.05071444080973	2.55304126188657	0.915671154934454	1.02705045593351
gene-LOC117898467	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898486	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnav-cac-2	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnap-ugg-2	3.05715689727179	0	1.03376894530905	0	0	4.23327971165303	0	0.945557496333319	2.10142888161945	0	0	0
gene-Trnaa-agc	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899090	2.03810459818119	0	0	0.945931811221582	0	0	0	0	0	0.85101375396219	0	0
gene-Trnap-ugg-3	1.0190522990906	0	0	2.83779543366475	0	2.11663985582651	1.03250783525871	2.83667248899996	0	1.70202750792438	0.915671154934454	1.02705045593351
gene-LOC117898719	0	0	2.0675378906181	0	4.18261971846392	0	0	0	0	2.55304126188657	0	1.02705045593351
gene-Trnav-cac-3	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnav-cac-4	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnaa-agc-2	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnat-agu-4	5.09526149545298	8.2719193976947	8.27015156247239	1.89186362244316	3.13696478884794	3.17495978373977	13.4226018583632	0.945557496333319	8.40571552647781	1.70202750792438	5.49402692960672	4.10820182373405
gene-Trnat-agu-5	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117897086	128.400589685415	31.0196977413551	481.736328514017	306.481906835793	555.242767626086	142.87319026829	656.674983224538	137.105836968331	243.765750267856	186.37201211772	403.810979326094	277.303623102049
gene-LOC117897473	0	0	0	0.945931811221582	4.18261971846392	0	0	0	3.15214332242918	0	0	2.05410091186703
gene-Trnav-aac-6	0	0	0	0	0	0	0	0	1.05071444080973	0	0	2.05410091186703
gene-Trnaa-agc-3	0	0	0	0	2.09130985923196	0	0	0	0	0	0	0
gene-Trnap-ugg-4	0	0	0	0.945931811221582	1.04565492961598	0	0	0	0	0	0	1.02705045593351
gene-Trnaa-agc-4	6.11431379454358	0	7.23638261716334	1.89186362244316	7.31958450731187	4.23327971165303	3.09752350577612	6.61890247433323	4.2028577632389	9.3611512935841	18.3134230986891	6.16230273560108
gene-Trnap-ugg-5	8.15241839272477	0	1.03376894530905	0	0	0	0	0	0	0	0	2.05410091186703
gene-Trnaa-agc-5	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnaa-agc-6	0	0	0	0	0	0	0	0	1.05071444080973	0	0	0
gene-Trnap-ugg-6	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnaa-agc-7	0	1.03398992471184	1.03376894530905	0	2.09130985923196	0	2.06501567051741	0	0	0	0	0
gene-Trnaa-agc-8	0	0	1.03376894530905	0	0	0	0	2.83667248899996	1.05071444080973	0	0	0
gene-Trnaa-agc-9	0	0	0	3.78372724488633	0	0	0	0.945557496333319	3.15214332242918	0	0	0
gene-Trnaa-agc-10	0	0	0	0	0	0	0	0	0	0	0.915671154934454	0
gene-LOC117898720	2194.01959994205	2740.07330048637	2284.629369133	1871.05312259629	1783.88730992486	1221.3011968119	1962.7973948268	1540.31316152698	1170.49588706203	1501.1882619893	1987.00640620776	1944.20651308214
gene-LOC117896320	5.09526149545298	7.23792947298286	0	0	1.04565492961598	3.17495978373977	1.03250783525871	0	1.05071444080973	7.65912378565971	5.49402692960672	1.02705045593351
gene-Trnaa-agc-11	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896322	1870.98002113033	1932.52716928642	1993.10652655585	2238.07466535026	2435.33033107562	2214.00528919453	1808.95372737325	2383.7504482563	2274.79676435306	2267.10064055528	2359.68456626609	2208.15848025705
gene-LOC117896384	1579.53106359042	1610.95630270104	1238.45519648024	1515.38276157697	1629.1303803417	1410.74046390837	911.704418533438	1366.33058220165	1209.37232137199	1462.89264306101	1781.89606750245	1582.68475259354
gene-LOC117896388	711.298504765236	1021.5820456153	1252.92796171457	1253.3596498686	1062.38540848984	885.813779663396	1555.98930773487	1168.70906546798	923.577993471749	862.927946517661	1246.22844186579	1151.32356110147
gene-LOC117896383	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896386	1367.56818537958	1256.29775852488	1422.46606874525	1747.13605532626	1627.03907048247	1559.96357374414	1119.23849342044	1554.49652397198	1655.92595871613	1459.48858804516	1609.74989037477	1694.6332522903
gene-LOC117896385	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896387	22.4191505799931	26.8837380425078	24.8104546874172	37.8372724488633	19.8674436627036	26.4579981978314	38.2027899045721	34.9856273643328	33.6228621059112	28.9344676347145	33.8798327325748	36.9738164136065
gene-LOC117896381	22310.1119839904	23008.3438046878	24289.4351389814	22592.6353792163	21932.6121486952	24150.8607549805	25901.4915552999	24870.9988260553	26328.8024578101	23325.4359823497	20944.1463268158	25767.6688889159
gene-LOC117896663	498.316574255301	356.726524025584	453.824566990672	581.748063901273	714.182316927715	427.561250876956	394.417993068826	703.494777271989	550.574366984296	677.406948153904	531.089269861983	498.119471127754
gene-LOC117896522	1922.95168838395	1861.18186448131	1842.17626054072	2157.67046139643	2203.19493670087	1997.04970397232	1338.13015449528	2105.7565443343	1955.3795743469	2088.38775222322	1976.93402350349	2118.80509059084
