C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117893003	1625.13548126772	1880.03518395643	2161.62324556323	1384.79058538487	1915.24624672178	1441.3636265823	1565.24903645041	1576.96948148098	1848.89869196842	1989.12058597401	2068.67405281022	2664.59972041951
gene-LOC117893004	298.064381852732	438.563565706827	309.889700111527	609.041124230263	437.502328908014	624.112980497894	659.104865828002	626.782790734661	578.526364906247	410.876572056555	378.514723948641	328.796462192676
gene-LOC117893699	107.429565190737	38.9586923851243	30.4186208698432	156.705836708881	40.370386573057	140.00372265223	222.035326576353	222.277603103985	260.436267363293	254.614788500371	118.412360165751	47.7117894664451
gene-LOC117895617	1232.28030659964	1231.09467936993	1299.44546028361	1235.86447106579	1016.77043392141	1278.58821410109	1316.20941339856	1086.35675390912	1204.76624444394	1365.91182567347	1413.86382180816	1316.22306158519
gene-LOC117895616	6076.08981946436	4728.47215005737	5350.82552738585	4767.85843603618	4124.35135384743	4846.15295397419	4037.64240265196	4479.5945778704	3064.5992835154	4369.81481780058	3959.22352964461	3733.96613215657
gene-LOC117895612	1715.71334995795	1488.22204911175	1704.3933506134	1298.10225018421	1074.97889828257	1449.79758577822	1465.23312357818	1284.60434586673	1346.91275678344	1653.61734480927	1428.03282216987	1410.60942770359
gene-LOC117895613	3694.73445773634	3663.2301896984	3285.21105394306	3165.23562373684	3123.54130531537	3344.06482118129	3255.51796399112	3284.10152333816	3295.21460423404	3803.59564914994	3796.2800254849	3030.73584393375
gene-LOC117895618	1.05323103128174	0	0	0	1.87769239874684	0	0	0	0	0.919186962095201	0	0
gene-LOC117895625	14.7452344379444	2.22621099343567	0.950581902182599	0	0	4.21697959795875	3.00047738616693	0	3.97612621928692	0	5.06035727204066	4.14885125795175
gene-LOC117895624	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893216	0	0	0	0	0	0	0	0	0	0	1.01207145440813	0
gene-LOC117895621	0	0	0	0	0	0	0	2.00250092886473	0	0	0	0
gene-LOC117895622	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895619	2.10646206256348	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895620	0	0	0	0	0	0	1.00015912872231	0	0	0	0	0
gene-LOC117893218	6.31938618769044	3.33931649015351	7.60465521746079	2.22277782565789	1.87769239874684	5.90377143714224	2.00031825744462	7.00875325102656	10.934347103039	3.6767478483808	5.06035727204066	9.33491533039143
gene-LOC117893715	0	2.22621099343567	0	0	0	0	0	6.00750278659419	2.98209466446519	0.919186962095201	1.01207145440813	3.11163844346381
gene-LOC117893219	0	0	0	0	0	0	1.00015912872231	0	0	0	0	0
gene-LOC117893220	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893221	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893222	0	0	0.950581902182599	0	0	0	0	0	0	0	0	0
gene-LOC117894675	0	0	0	0	0	0	0	0	0	0.919186962095201	0	1.03721281448794
gene-LOC117893224	0	0	0	0	0	0.843395919591749	0	0	0	0	0	0
gene-LOC117893225	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894628	0	0	0	0	0.93884619937342	0	0	0	0	0	0	0
gene-LOC117893228	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893231	36.8630860948609	32.2800594048172	27.5668751632954	48.9011121644736	48.8200023674178	39.6396082208122	49.0077973073932	64.0800297236714	40.7552937476909	23.8988610144752	31.3742150866521	39.4140869505416
gene-LOC117894879	0	0	0	0	0	0	0	0	0	0	3.03621436322439	0
gene-LOC117894867	0	0	0	0	0	0	0	0	1.98806310964346	0	0	0
gene-LOC117894029	0	0	0	1.11138891282895	1.87769239874684	0	0	0	0	0	0	0
gene-LOC117893901	0	0	0.950581902182599	0	0	0.843395919591749	2.00031825744462	0	1.98806310964346	0	0	0
gene-LOC117893778	1.05323103128174	0	0	0	1.87769239874684	1.6867918391835	0	0	1.98806310964346	1.8383739241904	1.01207145440813	1.03721281448794
gene-LOC117893811	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893280	1.05323103128174	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894661	612.980460205972	662.297770547112	416.354873155979	361.201396669407	521.059640652248	709.295968376661	226.035963091242	377.471425091002	552.681544480882	1084.64061527234	383.575081220682	375.471038844633
gene-LOC117892998	2912.18380149401	2820.609328683	2169.22790078069	2628.43477884046	3549.7774798309	2297.41048496792	2450.38986536966	2769.45878461992	2897.60198230534	3208.88168467435	2591.91499473922	2839.88868606797
gene-LOC117893001	2.10646206256348	0	3.8023276087304	1.11138891282895	8.44961579436078	2.53018775877525	0	4.00500185772946	0	1.8383739241904	10.1207145440813	9.33491533039143
gene-LOC117892999	86.3649445651026	73.4649627833772	100.761681631356	83.354168462171	89.1903889404749	96.1471348334594	77.0122529116179	103.128797836534	109.34347103039	116.73674418609	128.533074709833	115.130622408161
gene-LOC117892997	445.516726232176	638.922555116038	533.276447124438	772.415294416118	1011.13735672517	570.979037563614	773.123006502346	709.886579282547	676.935488833598	511.067950924932	478.709797935046	647.220796240472
gene-LOC117892996	5.2661551564087	1.11310549671784	1.9011638043652	4.44555565131579	16.8992315887216	7.59056327632574	7.00111390105617	1.00125046443237	4.97015777410865	1.8383739241904	0	1.03721281448794
gene-LOC117895423	4735.3267166427	4446.85645938775	4301.38310737626	6923.95292692433	7911.65692211981	7436.22182304045	7071.12504006673	9522.89316721623	8013.88239497279	4794.47919428857	3582.73294860479	4845.85826928764
gene-LOC117895426	1.05323103128174	0	0	1.11138891282895	1.87769239874684	2.53018775877525	0	0	0	0	0	0
gene-LOC117893708	17023.3731586068	18800.3518395642	18216.9515734273	18135.6442795427	15637.4222967637	19395.5759628515	18819.9943251677	16310.3700656032	16404.502749223	17578.5314631086	19143.3315601298	16701.2007388848
gene-LOC117895437	2556.19171292078	3261.39910538326	3031.40568606031	4349.97620481249	3961.93096135583	4243.12487146609	4921.78307244249	4588.73087849353	4226.622171102	3412.94119025948	3053.41957794933	3169.72236107513
gene-LOC117895439	8789.21295604612	8057.77069074041	8118.92002654158	8286.51573405262	7548.32344296229	7837.67828076613	7480.19012371416	7169.95457580017	7123.23012185252	7949.1288481993	7395.20611736022	6878.79538568399
gene-LOC117895438	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894219	281.212685352224	290.520534643355	225.287910817276	217.832226914473	296.675399002001	191.450873747327	180.028643170016	192.240089171014	228.627257608998	211.413001281896	173.06421870379	224.037967929394
gene-LOC117894220	432.877953856795	553.213431868764	579.854960331386	591.258901624999	510.73233245914	416.637584278324	432.068743608038	405.506438095108	806.159590960423	679.279164988353	763.101876623731	709.453565109749
gene-LOC117894221	198.007433880967	290.520534643355	309.889700111527	197.827226483552	176.503085482203	204.101812541203	195.03103010085	135.168812698369	121.271849688251	175.564709760183	223.667791424197	208.479775712075
gene-LOC117894325	145.34588231688	135.798870599576	129.279138696834	143.369169754934	123.927698317291	146.750890008964	118.018777189233	129.161309911775	110.337502585212	113.979183299805	118.412360165751	120.316686480601
gene-LOC117894324	2111.72821771989	1999.13747210523	2420.1815229569	2260.56504869408	2005.37548186162	2150.65959495896	2319.36901950704	2210.76102546666	2335.97415383107	2113.21082585687	2264.00384351099	2333.72883259786
gene-LOC117894321	923.683614434085	1041.86674492789	836.512073920687	1068.04474522862	1316.26237152153	879.661944134194	1223.19461442738	1352.68937744813	1277.33054794592	925.621270829867	866.333164973361	1255.0275055304
gene-LOC117894322	711.984177146456	736.875838827207	799.439379735566	1021.3664108898	1137.88159364058	1041.59396069581	949.151013157472	1219.52306567862	918.485156655279	647.107621315021	473.649440663006	777.909610865952
gene-LOC117894320	879.447911120252	782.513164192639	929.669100334582	1584.84058969408	1588.52776933983	1620.16356153575	1555.24744516319	2102.62597530797	1561.62357262494	948.600944882247	644.68951645798	938.677597111583
gene-LOC117894326	457.102267576275	574.362436306403	528.523537613525	664.61056987171	750.138113299362	762.429911310941	842.133986384185	818.021629441243	688.863867491459	622.289573338451	553.603085561248	577.727537669781
gene-LOC117893617	4658.44085135913	4934.39666695017	5616.98845999698	4972.3539959967	4386.28944347262	5127.84719111783	4827.76811434259	4736.91594722952	4715.68569607429	5129.06324849122	4808.35147989303	4973.43544546966
gene-LOC117893618	15.7984654692261	22.2621099343567	9.50581902182599	35.5644452105263	31.9207707786963	13.494334713468	24.0038190893354	22.027510217512	29.8209466446519	21.1413001281896	11.1327859984894	30.0791716201502
gene-LOC117895768	216.965592444038	271.597741199152	425.860692177804	402.322786444079	436.56348270864	333.141388238741	390.062060201701	568.710263797584	440.355978786027	199.463570774659	160.919361250893	449.113148673277
gene-LOC117895772	1.05323103128174	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895771	2.10646206256348	17.8096879474854	11.4069828261912	16.6708336924342	18.7769239874684	4.21697959795875	21.0033417031685	20.0250092886473	17.8925679867911	2.7575608862856	4.04828581763253	6.22327688692762
gene-LOC117894315	15.7984654692261	11.1310549671784	14.258728532739	8.89111130263157	15.0215391899747	8.43395919591749	13.00206867339	12.0150055731884	9.9403155482173	11.9494305072376	7.08450018085692	15.558192217319
gene-LOC117893873	0	0	0	0	0	0.843395919591749	0	0	0	0	0	0
gene-LOC117892948	3893.79512264859	3766.74900089316	2586.53335583885	3966.54702988651	4088.67519827124	2097.52565202468	3700.58877627255	2876.59258431419	5254.45079878767	4860.66065555942	4514.85075811468	3911.32952343401
gene-LOC117894736	998.463017655089	1132.02829016204	1162.56166636932	986.913354592104	798.95811566678	937.856262586025	908.144488879857	801.000371545893	872.759705133479	916.429401208915	1040.40945513156	921.044979265288
gene-LOC117893721	6056.07842987	6417.05318857832	6682.59077234367	6111.52763164638	5200.26909832937	6936.93143864214	6272.99805534633	5892.35898318447	5712.69934556049	6394.78369529631	6636.15252655412	5910.03861695226
gene-LOC117893720	184.315430474304	300.538484113816	183.462307121242	186.713337355263	325.779631182577	219.282939093855	274.043601269913	245.30636378593	293.239308672411	158.100157480375	170.028004340566	249.968288291593
gene-LOC117895743	2365.55689625879	2289.65800674859	2356.49253551066	2570.64255537335	2723.59282438229	2672.72166918625	2600.41373467801	3036.79265862337	2605.35670518776	2190.42253067286	1801.48718884647	2043.30924454124
gene-LOC117893281	0	2.22621099343567	0	0	0	0	4.00063651488924	0	0	0.919186962095201	0	0
gene-LOC117895744	25.2775447507617	23.3752154310746	19.9622199458346	31.1188895592105	34.7373093768165	24.4584816681607	28.0044556042247	27.0337625396739	19.8806310964346	26.6564219007608	12.1448574528976	28.0047459911743
gene-Trnav-aac-5	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895750	0	1.11310549671784	0	0	0	0	0	0	0	0	0	0
gene-LOC117895747	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895746	0	6.67863298030702	9.50581902182599	1.11138891282895	2.81653859812026	4.21697959795875	3.00047738616693	4.00500185772946	0	0	5.06035727204066	6.22327688692762
gene-LOC117895748	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895745	1114.31843109608	1315.69069712048	1406.86121523025	1034.70307784375	1048.69120470011	1206.0561650162	1183.18824927849	1058.32174090501	1012.91815436334	1220.68028566243	1246.87203183082	1086.99902958336
gene-LOC117894031	1825.24937721125	1602.87191527368	2067.51563724715	1495.92947666776	1349.1219884996	1734.02201068064	1372.21832460701	1412.76440531407	1273.35442172664	1513.9009265708	1479.64846634469	1404.38615081667
gene-LOC117894030	3058.58291484217	2771.63268682741	2944.90273296169	2871.82895075	2706.69359279357	3012.61022478173	2800.44556042247	2653.31373074577	2670.96278780599	2717.11665995341	2755.87057035334	2623.11120783999
gene-LOC117893631	3475.66240322974	3469.54983326949	4259.55750368023	3530.88257605756	3417.40016571925	4105.65133657264	3910.62219330423	4161.19693018091	3950.28139886156	3758.55548800728	3519.98451843148	3502.66767452576
gene-LOC117893456	186.421892536868	288.29432364992	243.348966958745	282.292783858552	351.128478565659	259.765943234259	368.05855936981	418.522694132729	386.678274825653	216.928123054467	223.667791424197	314.275482789845
gene-LOC117893457	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894159	145651.319315952	166413.724181303	158923.9858983	158408.484523335	136759.848170327	151134.861999002	151558.113411806	129675.952650493	145793.614114148	163133.625284808	175788.715059057	162717.946336867
gene-LOC117893348	813.094356149503	702.369568428954	821.302763485766	541.246400547697	481.628100278564	630.860147854628	524.08338345049	475.593970605374	516.8964085073	665.491360556925	727.679375719447	581.876388927732
gene-LOC117894798	2070.6522074999	1656.30097911614	1776.63757517928	1796.00448313158	1380.10391307893	1613.41639417902	1462.23264619202	1327.65811583732	1305.16343148093	1742.7784801325	1402.73103580967	1542.33545514356
gene-LOC117893776	3848.50618830348	4501.39862872693	5008.61604260012	4282.18148112993	3864.290956621	4172.27961422038	3978.63301405735	4019.01936423152	4078.51146943356	3712.59613990252	4090.79281871767	4540.91770182819
gene-LOC117893777	151.66526850457	154.721664043779	176.808233805963	107.804724544408	183.075008877817	181.330122712226	155.024664951958	156.195072451449	130.218133681647	155.342596594089	123.472717437792	132.763240254456
gene-LOC117894474	142.186189223035	130.233343115987	126.427392990286	155.594447796052	158.665007694108	123.135804260395	161.025619724292	186.23258638442	188.865995416129	136.03967039009	129.545146164241	148.321432471775
gene-LOC117894926	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893424	1357.61479932216	2700.39393503747	1369.78852104513	2191.65893609868	4260.48405275658	2766.33861626094	1950.3103010085	2620.2724654195	2553.66706433703	1375.10369529442	1010.04731149932	1418.9071302195
gene-LOC117893668	6790.18045867337	7208.47119674471	6413.576094026	6276.01319074506	7964.23230928472	5368.21502820148	5033.80089485939	5362.69748749975	6607.32774490004	6493.1367002405	7594.58419387862	8269.69776991232
gene-LOC117894305	165.357271911233	109.084338678348	186.314052827789	234.503060606908	173.686546884083	112.171657305703	114.018140674343	131.16381084064	249.501920260254	153.504222669898	212.535005425708	151.433070915239
gene-LOC117894475	735.155259834654	606.642495711221	624.532309733968	515.684455552631	555.796950029064	529.652637503619	513.081633034545	532.665247078019	805.165559405602	847.490379051775	884.550451152707	889.92859483065
gene-LOC117893454	21.0646206256348	11.1310549671784	17.1104742392868	5.55694456414473	16.8992315887216	19.3981061506102	12.0019095446677	5.00625232216183	31.8090097542954	25.7372349386656	19.2293576337545	20.7442562897587
gene-LOC117893453	2038.00204553017	2050.34032495425	2043.75108969259	2365.0356065	2075.78894681463	2132.94828064753	2591.4123025195	2400.99861370881	2211.72020947835	2212.48301776315	1935.08062082835	2203.04001797238
gene-LOC117894418	3715.79907836198	3615.36665333953	4652.14782928164	3257.48090350164	2620.31974245121	3716.84581764084	2761.4393544023	2967.70637657753	2697.80163978618	3132.58916682044	3326.67887063953	3199.80153269528
gene-LOC117894422	678.28078414544	746.893788297668	711.035262832584	772.415294416118	868.432734420413	724.477094929313	705.112185749229	689.8615699939	826.040222056858	802.45021790911	943.250595508379	773.760759608001
gene-LOC117894419	4490.97711738534	4705.09693462629	4573.24953140049	6799.47736868749	6819.77879224852	6289.20337239567	6198.98627982088	7527.40099160253	5909.51759341519	4377.16831349735	3420.80151589948	4290.94941353659
gene-LOC117894250	1.05323103128174	2.22621099343567	0	0	0.93884619937342	0.843395919591749	1.00015912872231	0	0	0	3.03621436322439	0
gene-LOC117893094	7561.14557357161	8925.99297818033	8380.3300496418	8222.05517710854	8405.49002299023	8394.31958769668	8548.36007318958	8439.54016470041	8072.53025670727	9049.39564182725	9147.10180494069	9238.45453864405
gene-LOC117893093	12438.6584794373	12601.4673283426	14267.2837698586	13471.1450123997	11926.1632706405	14880.8776052768	15102.4028437069	12893.1022304956	11536.730225261	12330.8930965071	10995.1442806899	11824.2260851625
gene-LOC117894560	1260.71754444424	1323.48243559751	1257.61985658758	999.138632633223	951.990046164648	1076.17319339907	1145.18220238704	1141.4255294529	1044.72716411764	1433.93166086851	1391.59824981118	1136.78524467878
gene-LOC117893732	948.961159184847	891.597502870987	691.07304288675	701.286403995065	856.227733828559	705.922384698294	715.113777036452	722.902835320168	808.147654070067	995.479479949102	1062.67502712854	962.533491844805
gene-LOC117893731	10219.5006965267	11157.7694990996	10702.6016366739	10272.567721278	8884.30158467067	10403.2886681642	11623.8493940107	9715.13325638724	10466.158240718	11568.8871049302	11807.8376585797	12202.8087624506
gene-LOC117894857	10.5323103128174	6.67863298030702	15.2093104349216	4.44555565131579	3.75538479749368	14.3377306330597	11.0017504159454	10.0125046443237	15.9045048771477	8.27268265885681	5.06035727204066	14.5209794028311
gene-LOC117893786	1695.7019603636	1509.37105354939	1648.30901838463	1840.46003964473	1826.99470398067	2025.83699885938	1869.297411582	2035.542194191	1726.63281072535	1389.81068668794	1128.45967166507	1439.65138650926
gene-LOC117893369	103989.712642571	122827.852246323	117337.928841616	105079.598930151	99950.5052314936	108868.075488662	113625.078136755	99345.0723314438	106926.980320619	121108.397377815	133245.279401557	126815.861976182
gene-LOC117895909	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895910	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893368	2114.88791081373	1827.71922561069	2034.24527067076	1772.66531596217	1294.66890893595	1724.74465556513	1480.23551050902	1419.77315856509	1465.20251180723	1763.91978026069	1818.69240357141	1605.60543682733
gene-LOC117893372	1537.71730567134	1498.23999858221	1601.73050517768	1235.86447106579	1068.40697488695	1216.1769160513	1065.16947208926	806.006623868054	891.646304675092	1403.59849111937	1403.74310726408	1289.25552840851
gene-LOC117893371	16.8516965005078	21.1490044376389	13.3081466305564	24.4505560822368	17.838077788095	23.615085748569	23.0036599606131	33.0412653262681	28.8269150898302	31.2523567112368	23.277643451387	37.3396613215657
gene-LOC117893370	1.05323103128174	5.56552748358918	11.4069828261912	4.44555565131579	4.6942309968671	5.0603755175505	4.00063651488924	2.00250092886473	0.99403155482173	11.9494305072376	7.08450018085692	5.18606407243968
gene-LOC117893373	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893529	1.05323103128174	0	0	1.11138891282895	0	0	0	0	0	0	0	0
gene-LOC117894607	0	0	0	0	0	1.6867918391835	5.00079564361155	0	0	0	1.01207145440813	0
gene-LOC117894308	168.516965005078	161.400297024086	104.564009240086	105.58194671875	177.441931681576	123.135804260395	188.029916199794	254.317617965821	306.161718885093	215.089749130277	112.339931439303	231.29845763081
gene-LOC117894917	1.05323103128174	0	0	0	0	0	1.00015912872231	0	0	0	0	0
gene-Trnap-agg	1.05323103128174	2.22621099343567	3.8023276087304	0	3.75538479749368	2.53018775877525	2.00031825744462	0	4.97015777410865	6.4343087346664	1.01207145440813	4.14885125795175
gene-Trnal-caa-4	0	0	0	0	1.87769239874684	0	0	0	0	0	0	0
gene-LOC117893012	2272.87256550599	2901.8660299434	2454.40247143547	3155.23312352138	3978.83019294455	3009.23664110336	3109.49473119766	3686.60421003997	3422.45064325122	2348.52268815324	1732.66632994672	2813.95836570577
gene-LOC117893013	14.7452344379444	10.0179494704605	15.2093104349216	11.1138891282895	38.4926941743102	17.7113143114267	17.0027051882793	19.0237588242149	22.8627257608998	15.6261783556184	9.10864308967318	7.26048970141556
gene-Trnal-aag-5	1.05323103128174	2.22621099343567	0.950581902182599	1.11138891282895	3.75538479749368	0.843395919591749	1.00015912872231	6.00750278659419	2.98209466446519	0	1.01207145440813	0
gene-LOC117894150	32.6501619697339	0	0	0	0	0	1.00015912872231	0	0	0	0	0
gene-LOC117893305	11.5855413440991	7.79173847702485	7.60465521746079	8.89111130263157	25.3488473830823	10.9641469546927	10.0015912872231	17.0212578953502	12.9224102126825	10.1110565830472	12.1448574528976	13.4837665883432
gene-LOC117893666	145.34588231688	179.209984971572	115.020410164095	102.247779980263	99.5176971335825	168.67918391835	170.027051882793	141.176315484964	498.009808965687	326.311371543796	438.226939758721	381.694315731561
gene-LOC117893855	1086.93442428276	864.882970949759	1293.74196887052	1032.48030001809	2214.7381843219	616.522417221569	766.121892601289	791.989117366001	1121.26759383891	1091.074924007	1398.68274999204	1216.65063139435
gene-LOC117893853	1.05323103128174	5.56552748358918	0	4.44555565131579	3.75538479749368	3.373583678367	1.00015912872231	1.00125046443237	6.95822088375211	0	3.03621436322439	1.03721281448794
gene-LOC117893309	0	0	0	0	0.93884619937342	0	1.00015912872231	0	0	0.919186962095201	0	0
gene-LOC117894329	15.7984654692261	12.2441604638962	17.1104742392868	12.2252780411184	10.3273081931076	0	0	1.00125046443237	1.98806310964346	14.7069913935232	0	0
gene-LOC117893312	0	2.22621099343567	0	4.44555565131579	0.93884619937342	0	1.00015912872231	0	0	0	0	0
gene-LOC117893885	0	0	0.950581902182599	0	0	0	1.00015912872231	0	1.98806310964346	0	0	3.11163844346381
gene-LOC117893460	113.748951378428	83.4829122538377	56.0843322287734	55.5694456414473	116.416928722304	59.0377143714224	57.0090703371717	116.145053874154	95.4270292628861	120.413492034471	77.9295019894261	81.939812344547
gene-LOC117894411	8.42584825025392	7.79173847702485	12.3575647283738	13.3366669539474	8.44961579436078	4.21697959795875	5.00079564361155	1.00125046443237	0.99403155482173	6.4343087346664	6.07242872644879	9.33491533039143
gene-LOC117894412	1762.05551533435	1894.50555541376	1807.05619604912	1619.29364599177	1370.71545108519	1472.56927560719	1499.23853395474	1370.71188580791	1447.30994382044	1808.95994140335	1986.69626500316	1625.3124803026
gene-LOC117894983	591.915839580338	855.978126976016	822.253345387948	542.357789460526	538.897718440343	797.852539933795	642.102160639723	686.857818600603	624.251816428047	667.329734481116	729.703518628263	755.090928947218
gene-LOC117894982	21.0646206256348	21.1490044376389	15.2093104349216	10.0025002154605	11.266154392481	10.9641469546927	19.0030234457239	14.0175065020531	7.95225243857384	5.5151217725712	19.2293576337545	4.14885125795175
gene-LOC117894984	280.159454320943	323.91369954489	243.348966958745	268.956116904605	269.448859220171	230.247086048548	205.032621388074	211.263847995229	267.394488247046	299.654949643035	340.056008681132	305.977780273941
gene-LOC117894979	177.996044286614	298.31227312038	274.718169730771	500.125010773026	506.038101462273	370.250808700778	485.07717743032	541.67650125791	425.445505463701	216.928123054467	237.836791785911	386.880379804
gene-LOC117894985	280.159454320943	343.949598485811	229.090238426006	286.738339509868	383.049249344355	287.598008580786	249.039623051855	209.261347066364	222.663068280068	176.483896722279	263.138578146114	227.149606372858
gene-LOC117894981	4487.81742429149	3672.13503367214	4003.85097199311	4441.11009566447	4628.51176291096	4663.13603942278	4210.66993192092	5158.44239275555	3980.10234550621	3616.08150888252	2835.82421525158	3136.53155101152
gene-LOC117894980	481.326581295755	426.319405242931	538.029356635351	474.56306577796	505.0992552629	474.831902730155	605.096272876997	567.709013333151	459.242578327639	446.724863578268	366.369866495744	481.266745922403
gene-LOC117893462	6195.10492599919	6782.15179150177	6821.37573006233	6554.97180786512	6868.59879461594	6868.61636915521	6587.04802176513	7333.15840150265	6867.76401226334	6003.21004944376	6185.7807293425	6000.27613181271
gene-LOC117893152	1687.27611211335	1802.11779918618	1648.30901838463	1881.58142941941	2439.12242597214	1674.14090038962	1943.30918710745	2081.59971555489	2247.50534545193	1854.00010254602	1442.20182253159	2078.57448023382
gene-LOC117893313	53.7147825953687	80.1435957636842	76.9971340767905	160.040003447368	106.089620529196	140.847118571822	103.016390258398	125.156308054046	105.367344811103	76.2925178539017	75.9053590806099	78.8281739010832
gene-LOC117893153	471.847502014219	549.874115378611	525.671791906977	427.884731439144	477.872715481071	502.663968076683	487.077495687765	552.690256366666	496.021745856043	527.613316242645	515.144370293739	487.49002280933
gene-LOC117895333	1319.69848219602	1330.16106857781	1246.21287376139	2650.66255709704	2741.43090217039	2622.96130993034	3022.48088699882	3584.47666266787	2564.60141144006	1559.86027467556	999.926596955234	1469.73055812941
gene-LOC117895335	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895338	33.7033930010157	37.8455868884064	23.764547554565	36.6758341233552	46.0034637692976	18.5547102310185	47.0074790499486	79.0987866901569	67.5941457278777	83.6460135506633	98.1709310775888	52.8978535388848
gene-LOC117895334	2971.16473924579	3803.48148228485	2524.74553219698	3086.32701092598	3523.48978624844	2471.15004440383	1777.28277173954	1836.29335176896	2179.91119972405	1978.09034242887	1938.11683519157	2291.20310720385
gene-LOC117895336	133.760340972781	110.197444175066	130.229720599016	130.032502800987	159.603853893481	122.292408340804	177.028165783849	163.203825702476	153.080859442546	104.787313678853	97.1588596231806	166.991263132558
gene-LOC117893319	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895337	0	0	0	0	0	0	0	0	0	0.919186962095201	0	0
gene-LOC117893321	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894062	15517.2527838739	16894.7152291833	18104.7829089698	18818.0370720197	17542.3412352923	19630.040028498	20922.328813742	21047.2860128328	18656.9782524491	16584.8903570837	16904.629502979	19013.1481023784
gene-LOC117894953	690.919556520821	605.529390214503	622.631145929603	570.142512281249	463.790022490469	694.11484182401	537.08545212388	647.809050487741	524.848660945874	544.158681560359	499.963298477617	421.108402682102
gene-LOC117893712	577.170605142393	653.39292657337	563.695067994281	586.813345973684	611.188875792096	730.380866366455	706.112344877951	649.811551416605	556.657670700169	591.956403589309	502.999512840841	447.038723044301
gene-LOC117893709	460.26196067012	479.748469085387	442.971166417091	342.307785151315	368.966556353754	439.409274107301	458.072880954818	381.476426948731	362.821517509932	464.189415858076	437.214868304313	421.108402682102
gene-LOC117893711	196.954202849685	281.615690669612	222.436165110728	156.705836708881	155.848469095988	229.403690128956	167.026574496626	154.192571522584	137.176354565399	136.958857352185	203.426362336034	170.102901576022
gene-LOC117893710	42.1292412512696	42.2980088752778	52.282004620043	28.8961117335526	48.8200023674178	21.9282939093855	31.0049329903916	28.0350130041062	62.623987953769	44.1209741805696	34.4104294498765	47.7117894664451
gene-LOC117894431	1312.32586497705	1479.317205138	1538.04151773145	1577.06086730427	1856.09893616125	1612.57299825942	1580.25142338125	1563.95322544336	1954.26603677952	1704.1726277245	1841.9700470228	2033.97432921084
gene-LOC117893325	1.05323103128174	1.11310549671784	6.6540733152782	3.33416673848684	1.87769239874684	3.373583678367	0	1.00125046443237	4.97015777410865	0.919186962095201	2.02414290881626	11.4093409593673
gene-LOC117893787	0	4.45242198687134	0	2.22277782565789	1.87769239874684	0	2.00031825744462	2.00250092886473	1.98806310964346	0.919186962095201	0	2.07442562897587
gene-LOC117893327	1.05323103128174	3.33931649015351	0	0	2.81653859812026	1.6867918391835	1.00015912872231	1.00125046443237	0	0	0	3.11163844346381
gene-LOC117894877	47.3953964076783	69.0125407965058	51.3314227178604	37.7872230361842	52.5753871649115	37.9528163816287	42.006683406337	35.0437662551328	25.844820425365	38.6058524079984	21.2535005425708	66.3816201272279
gene-LOC117893633	1.05323103128174	0	0	0	0.93884619937342	0	0	3.0037513932971	7.95225243857384	0	0	2.07442562897587
gene-LOC117893598	775.17803902336	694.57782995193	1246.21287376139	912.450297432565	786.753115074926	802.069519531753	983.156423534031	821.02538083454	1101.38696274248	923.782896905677	1149.71317220764	1624.27526748811
gene-LOC117893597	3281.8678934739	3632.0632357903	4028.56610144986	2751.79894816447	3168.60592288529	3598.77038889799	3126.49743638594	3165.95396853514	2987.0648222393	3283.33582860406	3318.58229900426	3338.78804983667
gene-LOC117893596	2128.5799142204	2289.65800674859	2397.36755730452	2214.99810326809	1976.27124968105	2379.21988916832	2145.34133110935	2264.82855054601	1983.09295186935	2065.41310382792	2068.67405281022	1771.5594871454
gene-LOC117892900	14627.2725624408	15384.2310701372	14740.6735571456	13281.0975083059	14689.1876353965	14553.6399884752	14526.3111855628	13752.1751289785	16716.628657437	16515.9513349266	16988.6314336949	17777.8276403232
