C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	W_NL1_G23_C	W_NL2_G23_C	W_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117897449	4.72902636072555	6.99179699952862	2.69149192212963	3.94497345815068	9.31940816667429	3.28179959805127	1.06256154250097	3.17565167903674	4.24579852056121	0	0.94769589478124	3.24240513050208
gene-LOC117899287	1040.38579935962	896.947672225243	1146.57555882722	992.55532207071	814.516273767333	1072.05453536342	1079.56252718099	1105.12678430479	994.578303441463	948.634795084002	1014.98230331071	993.256771643804
gene-LOC117898680	10902.7702746527	16818.2682682947	11203.7837078516	12280.7023752231	15605.3489750961	16080.8180304512	12967.5010646818	14073.4296909312	17088.2775956287	12700.77403158	13485.712582737	15380.8891373917
gene-LOC117899289	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899290	21.280618623265	12.9847658562674	11.6631316625617	22.8808460572739	17.7068755166812	7.65753239545297	40.3773386150369	20.1124606338994	8.49159704112242	19.3958787098959	24.6400932643122	7.56561197117152
gene-LOC117898686	628.960505976498	329.613287120635	290.68112759	497.066655726985	355.069451150291	404.755283759657	581.221163748031	453.059639542575	225.027321589744	354.415601880826	330.745867278653	384.76540881958
gene-LOC117897770	16.5515922625394	18.9777347130062	36.7837229357716	27.6148142070547	16.7749347000137	56.8845263662221	25.5014770200233	6.35130335807349	40.3350859453315	21.1591404107956	26.5354850538747	54.040085508368
gene-LOC117898687	4.72902636072555	12.9847658562674	6.28014781830247	9.46793629956162	1.86388163333486	2.18786639870085	3.18768462750291	8.46840447743131	4.24579852056121	4.40815425224908	3.79078357912496	0
gene-LOC117898709	8.2757961312697	5.99296885673881	22.4290993510803	14.9908991409726	21.4346387833509	18.5968643889572	27.6266001050252	5.29275279839457	14.8602948219642	25.5672946630447	20.8493096851873	14.0504222321757
gene-LOC117898710	14.1870790821766	58.9308604245983	54.7270024166358	11.0459256828219	63.3719755333852	64.5420587616751	13.8133000525126	47.6347751855511	74.3014741098212	16.7509861585465	74.867975687718	64.8481026100416
gene-LOC117896633	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898711	0	0.998828142789802	0	0	0	0	0	0	2.1228992602806	0	1.89539178956248	2.16160342033472
gene-LOC117896480	347.583437513328	482.433992967475	353.482605773025	346.368669625629	485.541165483731	516.336470093401	419.711809287883	440.357032826428	559.383955083939	618.023226165321	523.128133919245	644.157819259747
gene-LOC117898208	0	0.998828142789802	1.79432794808642	0	0.931940816667429	1.09393319935042	0	0	0	0	1.89539178956248	0
gene-LOC117896617	0	0	0	0	0.931940816667429	0	0	1.05855055967891	2.1228992602806	0.881630850449816	0.94769589478124	0
gene-LOC117896977	0	0	0	2.36698407489041	0	1.09393319935042	0	0	2.1228992602806	0	0	3.24240513050208
gene-LOC117898712	28.3741581643533	69.9179699952862	39.4752148579013	50.4956602643287	88.5343775834058	136.741649918803	78.6295541450718	38.1078201484409	58.3797296577166	129.599735016123	54.9663618973119	117.807386408242
gene-LOC117898713	0	0	0	0	6.52358571667201	0	0	0	0	2.64489255134945	0	0
gene-LOC117896654	20.0983620330836	22.9730472841655	15.2517875587346	17.357883215863	13.9791122500114	22.9725971863589	20.1886693075184	25.4052134322939	20.1675429726657	18.5142478594461	20.8493096851873	21.6160342033472
gene-LOC117896687	0	3.99531257115921	2.69149192212963	5.52296284141095	2.79582245000229	3.28179959805127	3.18768462750291	1.05855055967891	1.0614496301403	1.76326170089963	0	6.48481026100416
gene-LOC117899580	391.326931350039	444.478523541462	306.830079122778	330.588775793027	371.844385850304	355.528289788888	362.333485992831	455.176740661933	404.412309083455	350.007447628577	327.902779594309	378.280598558576
gene-LOC117899582	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899593	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899578	2682.54020312157	2110.52386571485	2733.65862890966	2214.70809940579	2238.52184163517	2392.43190697938	2843.4146877326	2720.47493837481	2529.43446862434	2089.46511556606	2139.89733041604	2562.58085480681
gene-LOC117899591	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899581	1099.49862886869	979.850408076796	1362.79207657164	1012.28018936146	1040.97789221752	1040.33047258225	1204.9447891961	1399.40383989552	1041.28208716764	855.181924936321	1039.62239657502	1019.19601268782
gene-LOC117899584	2169.44084298284	1848.83089230392	2295.84260957658	2387.49793687279	2341.03533146858	2347.58064580601	2086.8708694719	1941.38172645113	1825.69336384132	2045.38357304357	2318.06415863491	2155.11861007372
gene-LOC117899592	35.4676977054416	46.9449227111207	42.1667067800309	16.5688885242328	27.0262836833554	47.0391275720683	31.8768462750291	66.6886852597716	91.284668192066	81.9916690918329	66.3387126346868	82.1409299727194
gene-LOC117899597	11.8225659018139	17.9789065702164	23.3262633251235	33.9267717400958	8.38746735000686	33.9119291798632	46.7527078700427	26.4637639919729	38.2121866850509	37.0284957188923	27.483180948656	67.0097060303763
gene-LOC117898714	3793.86139789207	4362.88132770586	3411.91459328633	3426.60394574968	4609.37927923711	4094.59196516864	2821.10089534008	3374.65918425638	3831.83316480649	3580.3028836767	3679.90315943556	3828.19965741279
gene-LOC117898715	1713.08979917283	1275.50353834258	2245.60142703016	2668.38004709312	1552.61340056794	2097.06994315476	1505.64970572387	1801.65305257351	1551.83935926512	1621.31913397721	1413.01457911883	1824.3932867625
gene-LOC117899595	52848.0518376981	43994.3843773196	48137.3330272885	59521.7595365774	57839.0429048307	59406.0423907248	51870.0042587273	42028.6914214916	51719.1332285862	64001.9915884044	63940.0943249955	57593.7615313983
gene-LOC117899590	788.565145650985	981.848064362376	1160.93018241191	1006.75722652005	1199.40783105098	897.025223467348	1114.62705808352	1059.60911023859	798.210121865507	1087.93246945507	1048.15165962805	965.155927179453
gene-LOC117899577	20930.6706725713	21177.1542834294	26390.078296481	21521.4082035952	16598.7978856636	20789.1065204555	23911.8849524418	26388.6069022357	22263.9059921928	13390.2093566318	14642.8492702649	17418.2003610572
gene-LOC117899589	1536.9335672358	1285.49181977048	1548.50501919858	1922.78006350264	1812.62488841815	1657.30879701589	1717.09945268157	1369.76442422452	1480.72223404572	1702.42917221859	1577.91366481076	1489.34475661062
gene-LOC117899588	1032.11000322835	825.032045944377	1060.44781731907	1148.77627101348	1122.05674326758	1082.99386735692	1113.56449654102	984.45202050139	926.645527112484	1258.96885444234	1131.5488983688	1079.72090845719
gene-LOC117899585	75.6644217716087	75.910938852025	63.6986421570679	88.3674054625751	81.0788510500663	77.6692571538802	74.3793079750679	39.1663707081198	40.3350859453315	91.6896084467808	77.7110633720617	64.8481026100416
gene-LOC117899586	128.865968329771	149.82422141847	66.3901340791976	112.826240903109	96.9218449334126	92.9843219447861	83.9423618575766	101.620853729176	126.312505986696	109.322225455777	105.194244320718	79.9793265523847
gene-LOC117899594	1612.59798900741	2232.38089913521	2668.16565880451	2125.55169925158	2613.16204993547	2688.88780400334	2339.76051658714	2153.09183838691	2181.27898993832	2917.31648413844	2640.28076286054	2707.40828396924
gene-LOC117899583	10395.5821974649	10240.9849480238	10362.2439001991	10139.3707821389	9728.53018519129	10358.4534646492	10753.1228101098	9778.89007031381	10593.2673088002	11177.3159220028	9940.38224036043	10294.6362893441
gene-LOC117899596	3.54676977054416	0	0	0.788994691630135	0	2.18786639870085	4.25024617000388	1.05855055967891	8.49159704112242	0	2.84308768434372	5.4040085508368
gene-LOC117898365	59.1128295090693	79.9062514231842	54.7270024166358	70.220527555082	60.5761530833829	38.2876619772649	88.1926080275805	97.3866514904601	82.7930711509436	31.7387106161934	21.7970055799685	46.4744735371965
gene-LOC117898343	43.7434938367113	31.9625005692737	20.6347714029938	18.1468779074931	24.2304612333532	14.2211315915555	35.064530902532	38.1078201484409	30.7820392740688	15.8693553080967	27.483180948656	19.4544307830125
gene-LOC117898340	229.357778495189	324.619146406686	239.542781069537	229.597455264369	171.477110266807	190.344376686974	245.451716317724	339.794729656931	280.22270235704	164.864969034116	143.102080111967	231.291565975815
gene-LOC117898360	1197.62592585374	1181.61369292034	1344.84879709077	1291.58431019853	1478.05813523454	1363.04076639063	1183.69355834608	1196.16213243717	1422.342504388	1618.67424142586	1583.59984017945	1766.02999441347
gene-LOC117898359	5436.01580165401	4823.34110153196	5976.90639507587	5839.34971275463	6093.96100018832	6350.28222222922	5354.24761266239	4599.40218180488	4865.68510456315	5492.56019830235	5490.00231846772	5467.77585173668
gene-LOC117898348	3075.04939106179	2940.55005237318	4084.78757381874	3729.57790733565	3496.64194413619	3813.45113293558	3050.61418852028	3247.63311709491	2874.40559841994	2961.39802666093	2944.49114508531	3235.92032024108
gene-LOC117898341	4397.99451547476	3840.49420902679	4714.59668359707	4801.821693261	4283.1999934035	4760.79728357305	4895.22102630197	4509.42538423218	4379.54117395889	4483.09287453731	4033.39372818896	4290.78278936442
gene-LOC117898350	292.017377774802	428.497273256825	292.475455538087	333.744754559547	343.886161350281	288.798364628512	349.582747482819	327.092122940785	332.233734233915	336.78298487183	370.549094859465	344.775745543388
gene-LOC117898349	373.593082497318	376.558209831756	266.457700290833	308.496924427383	365.320800133632	222.068439468136	404.83594769287	232.881123129361	318.434889042091	450.513364579856	402.770755282027	306.94768568753
gene-LOC117898362	449.257504268927	464.455086397258	448.581987021605	512.846549559588	467.83428996705	460.545876926529	426.087178542889	342.970381335968	378.937517960088	508.701000709544	452.998637705433	444.209502878785
gene-LOC117898361	16501.9374857518	13706.9186035045	14604.0351694754	17915.7024628455	17061.9724715473	17245.8568877594	17666.1482056211	13572.735276203	15798.6162950083	19033.5284303611	18387.1957505456	17569.5126004806
gene-LOC117898342	4123.71098655268	3700.65826903622	4641.92640169957	4430.99418819484	4249.65012400348	4778.30021476265	3722.1530833809	3844.65563275382	4083.39672714974	3957.64088766922	3977.47967039687	4265.92435003057
gene-LOC117898354	488.271971744913	483.432821110264	567.007631595309	465.50686806178	536.797910400439	703.399047182323	515.34234811297	480.581954094227	511.618721727626	491.068383700547	551.559010762682	589.036932041211
gene-LOC117898351	1943.6298342582	1698.00784274266	2098.46653528707	2040.34027255553	2135.07641098508	1914.38309886324	2061.36939245188	2020.77301842705	1990.21805651307	2000.42039967063	2113.36184536217	2210.23949729225
gene-LOC117898355	3106.97031899668	2848.65786323652	3278.23716115389	3415.55802006686	3460.29625228616	3815.63899933428	3354.50678967556	2886.6673762444	2964.62881698186	3379.29104977414	3406.01904584378	3282.39479377827
gene-LOC117898358	375.957595677681	343.596881119692	340.92231013642	316.386871343684	356.933332783625	406.943150158358	432.462547797895	349.321684694042	338.602432014756	309.452428507885	362.019831806434	392.331020790752
gene-LOC117898345	1051.02610867125	958.87501707821	1107.10034396932	1158.24420731304	1068.00417590087	1070.96060216407	983.931988355898	988.686222740106	1026.42179234567	1067.65495989473	1129.65350657924	1143.48820935707
gene-LOC117898353	11672.4193148608	12951.8045275554	13354.2857536332	12271.2344389235	12216.8121656933	12715.8795092493	13787.7985754926	14669.3936560304	14680.9098344705	13177.7363216734	13554.8943830561	13690.51526269
gene-LOC117898347	104.038579935962	127.850002277095	121.117136495833	104.936293986808	123.948128616768	108.299386735692	143.445808237631	150.314179474406	174.07773934301	137.534412670171	132.677425269374	137.261817191255
gene-LOC117898344	2453.18242462638	2246.36449313427	2597.28970485509	2916.12438026498	2912.31505208572	2962.37110384095	2441.76642466723	2640.02509583921	2658.93132350146	2653.70885985395	3003.24829056175	3058.66883977363
gene-LOC117898356	12164.2380563763	12952.8033556982	14120.4637874661	13513.901078241	12562.5622086769	13432.4057548239	15849.1679679445	14115.7717133183	12460.357208217	13070.1773579185	12085.0180502504	12582.6935097684
gene-LOC117898352	911.519831029849	806.054311231371	753.617738196297	894.719980308573	963.626804434122	975.788413820579	737.417710495673	696.526268268726	657.037321056847	919.540977019158	926.846585096053	862.479764713554
gene-LOC117898363	1265.01455149408	1011.81290864607	1184.25644573704	1333.40102885493	1109.94151265091	1284.2775760374	978.619180643393	902.943627406114	1012.62294715385	1012.11221631639	1027.30234994286	1065.67048622502
gene-LOC117897713	779.107092929534	659.22657424127	689.021932065186	670.645487885615	574.075543067136	744.968508757639	707.665987305646	731.45843673813	592.288893618289	468.145981588852	544.925139499213	630.107397027571
gene-LOC117897712	1671.71081851648	1552.17893389535	1566.44829867945	1645.05393204883	1498.56083320123	1639.80586582629	1713.91176805406	1673.56843485236	1515.75007184035	1459.09905749444	1405.43301196058	1372.61817191255
gene-LOC117896760	0	0	0	1.57798938326027	0.931940816667429	0	0	0	1.0614496301403	0	0.94769589478124	0
gene-LOC117896759	2553.67423479179	2488.0809036894	2830.55233810633	2944.52818916366	2789.29886428562	2949.24390544874	2724.40779497249	2817.86158986527	3087.75697407814	2977.26738196903	3201.31673257103	3217.54669116823
gene-LOC117896762	7840.72570608295	8973.47203482359	7866.33372441087	8237.10458061861	7814.32374775639	8216.53226032104	8667.31450218041	8460.99462351356	7225.28763236504	7105.06302377506	7117.19616980711	6797.16195524253
gene-LOC117896761	88.669244263604	132.844142991044	107.659676885185	81.2664532379039	111.832898000092	94.0782551441365	143.445808237631	185.24634794381	196.368181575956	170.154754136814	144.049776006748	155.6354462641
gene-LOC117896764	73.299908591246	47.9437508539105	53.8298384425926	82.0554479295341	67.0997388000549	61.2602591636238	105.193592707596	76.2156402968818	67.9327763289793	113.730379708026	79.6064551616242	95.1105504947277
gene-LOC117896758	4019.67240661671	3363.05435677326	4257.04305683503	4463.34297055167	5094.92044472084	5022.2473182178	4505.26094020411	3358.78092586119	3448.64984832584	4148.95478221683	4282.63774851642	4188.10662689852
gene-LOC117896763	1687.08015418884	1601.12151289205	1749.46974938426	1670.301762181	1718.49886593474	1915.47703206259	1397.26842838878	1429.04325556653	1475.41498589502	1698.02101796634	1636.6708102872	1606.0713413087
gene-LOC117896753	3980.65793914073	3936.38171073461	4017.5002757655	3507.08140429595	2981.27867251911	3331.02659202204	3595.70825982328	4427.9169911369	3969.82161672473	2718.94954278723	2756.84735791863	2907.3566003502
gene-LOC117896756	6028.32635333489	6411.47784856774	6019.97026582994	5975.84579440664	5688.56674493799	5736.58569739363	5911.0298609329	6741.908514595	6313.50240007452	4722.01483500921	5295.72466003757	5592.06804840592
gene-LOC117896755	5568.42853975433	5212.88407721998	6019.97026582994	5634.2110929308	5383.82209788774	5796.7520233579	6933.21406481883	5797.68141536141	6791.15473363765	5695.33529390581	5564.87029415544	6626.39528503609
gene-LOC117896754	2852.78515210769	2536.02465454331	2844.90696169102	2482.17729986841	1838.71923128484	2258.97205665863	2826.41370305258	3054.97691523335	2713.06525463861	1541.09072658628	1709.64339418536	2167.00742888556
gene-LOC117899242	6876.00432849494	7776.8759197614	6857.9214175863	6417.68282171952	5118.21896513752	5995.84786563968	7868.26822221968	8007.93498397099	6991.76871373417	4932.72460826672	4677.8269366402	5406.17015425714
gene-LOC117899245	2099.68770416214	3182.26646292831	2503.08748758056	2331.47931376705	2930.95386841907	2616.68821284622	2571.39893285235	2977.70272437679	3053.79058591365	3299.06264238321	3263.86466162659	3173.23382105137
gene-LOC117899246	954.081068276379	1179.61603663476	831.671003938056	616.204854163136	1222.70635146767	834.671031104374	641.787171670586	613.95932461377	850.221153742382	1117.02628751992	1085.11179952452	849.510144191545
gene-LOC117899241	1564.12546880997	1393.36525919177	1612.20366135565	1619.01710722504	1562.86474955128	1546.8215438815	1554.52753667892	1608.99685071195	1348.04103027818	1468.79699684939	1526.73808649258	1526.09201475631
gene-LOC117899247	24.8273883938091	14.982422141847	23.3262633251235	33.9267717400958	29.8221061333577	32.8179959805127	52.0655155825475	24.346662872615	63.6869778084181	59.0692669801376	35.0647481069059	63.7673008998743
gene-LOC117899244	448.075247678745	412.516022972188	462.936610606297	512.057554867958	581.531069600476	429.915747344717	443.088163222904	440.357032826428	544.523660261975	528.978510269889	544.925139499213	551.208872185354
gene-LOC117899243	1980.27978855382	1657.05588888828	1999.77849814232	1976.43170253349	2138.80417425175	2215.21472868461	1922.17383038425	1671.45133373301	1663.29157042985	1891.09817421485	2101.04179873001	1995.15995696895
gene-LOC117896490	1266.19680808426	1111.69572292505	1429.18221065083	1562.9984841193	1530.24682096792	1651.83913101914	1194.31917377109	1130.53199773708	1093.29311904451	1348.89520118822	1487.88255480655	1467.72872240728
gene-LOC117896489	4399.17677206494	4172.10515243301	5235.84895251618	4741.85809669711	5019.43323857077	5273.8519540684	4365.00281659398	4528.47929430639	4547.25021552105	4653.24762867413	4837.03984696345	5040.85917622057
gene-LOC117896488	3407.26349290276	3205.23951021248	3568.91828874389	3400.56712092588	3586.10826253627	3623.10675624861	3064.4274885728	2978.76127493646	2859.54530359797	3203.84651053463	3598.40131248437	3201.33466551572
gene-LOC117897303	1346.5902562166	1288.48830419885	1615.79231725182	1412.30049801794	1586.16326996796	1661.6845298133	1398.33098993128	1314.71979512121	1292.84564951089	1509.35201597008	1412.06688322405	1560.67766948167
gene-LOC117897304	1981.462045144	2314.28480684397	2708.53803763645	2014.30344773174	2062.38502728502	2231.62372667487	3228.06196611795	2551.10684882618	2237.53582033576	2156.46906020025	2247.9346624211	2578.79288045932
gene-LOC117896969	213.988442822831	143.831252561732	183.021450704815	273.781157995657	279.582245000229	250.510702651247	319.831024292792	246.642280405187	258.993709754234	425.827700767261	437.835503388933	292.897263455355
gene-LOC117897825	127.68371173959	114.865236420827	87.9220694562346	105.725288678438	91.3302000334081	109.393319935042	122.194577387612	125.967516601791	113.575110425012	74.0569914377845	62.5479290555619	60.5248957693722
gene-LOC117896990	3513.66658601908	3186.26177549947	3945.72715784204	4298.44308000098	3982.18310961993	4113.1888295576	3701.96441407338	3884.88055402162	3588.76119950436	3444.53173270743	3792.67897091452	3180.79943302254
gene-LOC117896991	21.280618623265	19.9765628557961	8.07447576638889	11.0459256828219	14.9110530666789	3.28179959805127	20.1886693075184	8.46840447743131	8.49159704112242	16.7509861585465	12.3200466321561	17.2928273626778
gene-LOC117896797	0	1.9976562855796	0	0	49.3928632833738	0	0	4.23420223871566	0	1.76326170089963	0	3.24240513050208
gene-LOC117896417	410.243036792941	354.58399069038	454.862134839908	356.625600616821	404.462314433664	429.915747344717	449.46353247791	404.366313797345	432.009999467103	487.541860298748	461.527900758464	527.431234561672
gene-LOC117896066	6787.33508423134	6838.97629368178	6699.12339418065	6420.83880048604	5592.57684082124	5680.79510422676	6773.82983344368	8285.27523060686	6707.30021285657	5059.67945073149	5544.02098447025	5779.04674426488
gene-LOC117899087	4795.2327297757	4822.34227338917	4244.48276119843	4050.69874682911	3050.2422929525	3667.95801742197	3907.03879177607	5306.5139556704	4406.07741471239	2270.19943990828	2587.20979275279	3500.71673923208
gene-LOC117899088	1526.29325792417	1464.28205732985	1753.95556925448	1720.00842775369	1607.59790875132	1715.28725658147	1436.58320546131	1569.83048000383	1457.37034218263	1806.46161257167	1602.55375807508	1546.62724724949
gene-LOC117899089	8.2757961312697	28.9660161409043	11.6631316625617	15.7798938326027	11.1832898000092	9.84539879415382	10.6256154250097	25.4052134322939	9.55304667126272	25.5672946630447	32.2216604225622	10.8080171016736
gene-LOC117899091	0	7.99062514231842	2.69149192212963	0	0	1.09393319935042	1.06256154250097	3.17565167903674	0	2.64489255134945	0.94769589478124	1.08080171016736
gene-LOC117898467	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898486	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnav-cac-2	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnap-ugg-2	0	2.99648442836941	0.89716397404321	0	3.72776326666972	0	3.18768462750291	0	1.0614496301403	0	0	0
gene-Trnaa-agc	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117899090	0	0	0	0	0	0	2.12512308500194	0	0	0.881630850449816	0	0
gene-Trnap-ugg-3	0	0	0	0	0.931940816667429	0	1.06256154250097	0	0	1.76326170089963	0.94769589478124	1.08080171016736
gene-LOC117898719	1.18225659018139	1.9976562855796	0	0.788994691630135	0	0	0	0	2.1228992602806	2.64489255134945	0	1.08080171016736
gene-Trnav-cac-3	0	0	0	0	0.931940816667429	0	0	0	0	0	0	0
gene-Trnav-cac-4	0	0.998828142789802	0	0	0	0	0	0	0	0	0	0
gene-Trnaa-agc-2	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnat-agu-4	7.09353954108832	6.99179699952862	1.79432794808642	3.15597876652054	6.52358571667201	4.3757327974017	5.31280771250485	8.46840447743131	8.49159704112242	1.76326170089963	5.68617536868744	4.32320684066944
gene-Trnat-agu-5	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117897086	33.1031845250788	65.922657424127	27.8120831953395	44.1837027312876	156.566057200128	299.737696622016	133.882754355122	31.7565167903674	494.635527645381	193.07715624851	417.933889598527	291.816461745187
gene-LOC117897473	0	0	2.69149192212963	0	0	1.09393319935042	0	0	0	0	0	2.16160342033472
gene-Trnav-aac-6	0	1.9976562855796	0	0	0	1.09393319935042	0	0	0	0	0	2.16160342033472
gene-Trnaa-agc-3	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnap-ugg-4	0	0	0	1.57798938326027	3.72776326666972	0	0	0	0	0	0	1.08080171016736
gene-Trnaa-agc-4	3.54676977054416	2.99648442836941	4.48581987021605	3.15597876652054	13.047171433344	5.46966599675212	6.37536925500582	0	7.43014741098212	9.69793935494797	18.9539178956248	6.48481026100416
gene-Trnap-ugg-5	0	0	4.48581987021605	0	0.931940816667429	6.56359919610255	8.50049234000776	0	1.0614496301403	0	0	2.16160342033472
gene-Trnaa-agc-5	1.18225659018139	0	0	0	0	0	0	0	0	0	0	0
gene-Trnaa-agc-6	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnap-ugg-6	0	0	0	0	0	0	0	0	0	0	0	0
gene-Trnaa-agc-7	0	0.998828142789802	0	0	0	0	0	1.05855055967891	1.0614496301403	0	0	0
gene-Trnaa-agc-8	0	0	0.89716397404321	0	0	0	0	0	1.0614496301403	0	0	0
gene-Trnaa-agc-9	0	2.99648442836941	0	0	0	0	0	0	0	0	0	0
gene-Trnaa-agc-10	0	0	0	0	0	0	0	0	0	0	0.94769589478124	0
gene-LOC117898720	2565.49680069361	2478.0926222615	2739.04161275392	2059.27614515465	2094.07101505171	2336.64131381251	2287.69500100459	2805.15898314912	2345.80368261007	1555.19682019347	2056.50009167529	2045.95763734681
gene-LOC117896320	1.18225659018139	0.998828142789802	0.89716397404321	2.36698407489041	4.65970408333715	4.3757327974017	5.31280771250485	7.4098539177524	0	7.93467765404834	5.68617536868744	1.08080171016736
gene-Trnaa-agc-11	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896322	2190.72146160611	1841.8390953044	2158.57652154796	2073.478049604	2268.34394776852	2311.48085022745	1950.86299203178	1978.43099603989	2046.4748869105	2348.66458559831	2442.21232085126	2323.72367685982
gene-LOC117896384	1592.49962697433	1301.47307005511	1762.03004502087	1833.62366334843	1721.29468838474	1768.88998334964	1646.9703908765	1649.22177197975	1271.61665690808	1515.52343192323	1844.21621124429	1665.5154353679
gene-LOC117896388	774.378066568808	1217.57150606077	1041.60737386417	957.839555638984	1174.24542900096	942.970417840066	741.667956665677	1045.84795296277	1286.47695173005	893.973682356113	1289.81411279727	1211.57871709761
gene-LOC117896383	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896386	1282.7484003468	1246.53752220167	1674.10797556463	1480.15404149813	1754.84455778477	1617.92720183928	1425.9575900363	1286.13893000988	1460.55469107306	1511.99690852143	1666.04938302542	1783.32282177614
gene-LOC117896385	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896387	42.5612372465299	25.9695317125349	22.4290993510803	24.4588354405342	30.7540469500252	16.4089979902564	23.3763539350213	27.5223145516518	25.4747911233673	29.9754489152937	35.0647481069059	38.908861566025
gene-LOC117896381	26451.8089487183	27362.8969717266	27175.0967737688	26668.0205770986	25755.1164094211	25806.9781058759	23262.6598499737	23554.8670539752	24939.8205097765	24164.619979979	21676.6482013313	27116.2341063889
gene-LOC117896663	539.109005122712	606.28868267341	544.578532244229	638.296705528779	751.144298233948	614.790458034939	519.592594282974	365.199943089225	465.976387631593	701.778156958053	549.663618973119	524.18882943117
gene-LOC117896522	2071.31354599779	1638.07815417528	2231.24680344546	2314.91042524282	2131.34864771841	2371.64717619172	2005.05363069933	1905.39100742205	1891.50324091002	2163.52210700385	2046.0754368327	2229.69392807526
gene-LOC117896524	294.381890955165	331.610943406214	261.971880420617	262.735232312835	243.236553150199	257.07430184735	298.579793442773	288.984302792344	239.887616411708	209.828142407056	317.478124751715	232.372367685982
gene-LOC117896514	5190.10643089629	5519.52431705645	5581.25708252281	4384.44350138866	3759.44925443641	4303.53320624457	5493.44317473002	6596.88708791899	5135.29331061878	2994.01836812757	3702.64786091031	3871.43172581948
gene-LOC117896523	686.891078895385	973.857439220057	903.444121861513	819.76548460371	935.668579934099	957.191549431622	615.223133108062	802.381324236617	1010.50004789357	913.369561066009	969.492900361209	913.27744509142
gene-LOC117896519	268.372245971175	388.544147545233	211.730697874198	206.716609207095	191.97980823349	217.692706670735	192.323639192676	149.255628914727	230.334569740446	156.048660529617	207.545400957092	225.887557424978
gene-LOC117896526	20758.0612104048	23089.9101768719	22761.0500214762	23471.8030813049	22305.0715061183	24646.3149813651	21384.051042832	23474.4172114396	26506.5201638636	29748.8697867281	26042.6831885885	28449.9434167354
gene-LOC117896521	11139.221592689	7831.81146761484	10260.8643711322	11202.1466317647	9305.42905442428	10732.578618827	8776.75834105801	7007.60470507441	7424.84016283141	7642.85784254945	8110.38146753785	7044.66554687085
gene-LOC117896525	4022.03691979708	5269.817281359	5073.46227321435	4558.02233354729	4700.70947927051	4892.0692674951	4938.78604954451	5140.32151780081	4303.11680058879	4230.94645130867	4565.99882105602	4357.7924953948
gene-LOC117896517	17301.1429407144	14909.5076874234	18947.2059678186	18422.237054872	19829.8366970496	20375.599771101	17226.2477270257	15427.3158567605	15256.2155340066	18421.6766201489	18856.3052184623	17561.9469885094
gene-LOC117896515	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896528	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896520	143.053047411948	189.777347130062	117.528480599661	143.597033876685	210.618624566839	87.514655948034	196.573885362679	193.714752421241	114.636560055153	201.011833902558	211.336184536217	125.372998379414
gene-LOC117896516	138313.380741911	148694.546788975	163884.943138473	143877.126992213	137583.354705429	143186.010396176	179360.388374164	167889.294416755	157731.415038849	141442.682230215	143019.630569121	158547.126071291
gene-LOC117899217	5433.65128847365	5055.06923065919	5639.57274083562	6319.84747995738	4636.40556292046	5432.47226797421	4927.097872577	5954.34689819389	5103.44982171457	4502.48875324721	4294.0100992538	5245.1306994422
gene-LOC117899221	513.099360138722	499.414071394901	177.638466860556	220.918513656438	317.791818483593	253.792502249299	188.073393022672	347.204583574684	304.636043850267	320.031998713283	528.814309287932	216.160342033472
gene-LOC117899222	1610.23347582705	1467.27854175822	1632.83843275864	2056.90916107976	1749.25291288476	1880.47116968338	1679.90979869403	1370.82297478419	1684.52056303266	1980.14289011029	1866.96091271904	1785.48442519648
gene-LOC117899218	1441.17078343111	1240.54455334493	1304.47641825883	1278.17140044082	1136.0358555176	1419.92529275685	1719.22457576657	1366.58877254548	1128.32095683914	1131.13238112711	1088.90258310364	1108.90255463171
gene-LOC117899220	5516.40924978635	5496.55126977228	5995.74683853077	5881.16643141103	5282.24054887099	5295.73061805541	6235.11113139569	5737.34403345972	4757.41724228884	5325.93196756734	5000.9912367606	4918.72858297166
gene-LOC117898019	302.657687086435	398.532428973131	279.017995927438	347.15766431726	339.226457266944	344.588957795384	394.21033226786	297.452707269775	375.753169069667	480.48881349515	402.770755282027	382.603805399246
