C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117896254	11.9240995147591	7.9451627527261	7.78507355179142	37.2069572286942	9.27568687799245	5.7469687859478	45.6272118277356	6.76135600409452	5.30187137506566	11.3114510845041	9.4667265931323	13.8419854894053
gene-LOC117896346	442.275691092884	604.967392457573	530.358135715791	572.987141321891	525.622256419572	506.554248704256	611.404638491657	447.215404270824	624.560447982735	460.941631693544	530.136689215409	491.922868931172
gene-LOC117896247	509.484251994254	592.482136703289	631.564091889079	551.489788256423	619.409757074829	619.851633341512	712.798442553292	615.283396372602	542.911628806723	544.834893903616	575.366605160374	634.601796283503
gene-LOC117896269	4698.0952088151	2169.02943149423	5500.15446434064	2133.1988811118	2583.79411145856	3149.33889469939	5268.42205904254	6467.7199719167	5290.20725804051	5673.63533980254	5589.57612398945	4938.39451537397
gene-LOC117896229	930.079762151212	988.605251089205	1196.95505858793	936.788500891345	1004.86607844918	835.773460584979	559.693798420224	891.533084539892	705.148892883733	781.432745754495	964.554253989147	791.12270912524
gene-LOC117896259	2604.87373945147	2473.2156625986	2527.22950175029	2554.05090843192	2779.61416777174	2733.91515102945	3263.86655274402	3155.62143791097	3221.41704748989	2517.74048722588	2410.85970571769	3270.96764795792
gene-LOC117896250	672.085609013697	901.208460809218	837.868541011552	716.854042606175	771.943274624038	643.660504026153	621.544018897821	690.624220418226	604.413336757485	739.014804187604	764.70113702302	638.860868741782
gene-LOC117896349	6.50405428077771	10.215209253505	6.8119393578175	9.92185526098512	13.3982143793224	9.03095094934654	9.12544236554713	17.3863440105288	10.6037427501313	9.42620923708679	3.1555755310441	19.1658260622534
gene-LOC117896235	1711.65028489133	1595.84269004756	2019.2534524959	1634.6256542473	1645.91910490599	1464.65604487584	857.79158236143	1473.00970089202	1581.01804404458	1653.35710018502	1535.71342510813	1585.43972259419
gene-LOC117896220	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896321	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896241	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896328	198.37365556372	246.300045334509	189.761167824916	195.956641404456	243.229122578469	238.909702387258	324.460172997231	252.101988152667	308.568914028821	178.15535458094	208.267985048911	278.969246017245
gene-LOC117896163	1106.77323677901	1233.77027317332	989.677475271485	1131.0914997523	1190.37981600903	1292.2469812974	1498.60042403096	945.623932572649	1004.17443843744	1056.67805547743	923.531772085573	1080.73963628818
gene-LOC117896204	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896351	37.94031663787	39.7258137636305	23.3552206553743	35.5533146851967	36.0721156366373	60.7536700228767	49.682963990201	39.6022280239822	39.2338481754859	40.5326997194732	34.7113308414851	38.3316521245069
gene-LOC117896199	909.483590262083	831.972042535462	923.504350081258	997.146453729005	891.496572162607	1064.01022094119	938.906625610738	651.021992394244	876.92952543586	863.44076611715	731.041664691883	910.376737957039
gene-LOC117896273	4974.51751574815	4771.63774463722	4770.30381886019	5351.18727075798	4711.01830214483	4992.47388390694	4576.91631534219	4639.25612680943	4042.14673635006	4479.33462946364	4469.3468104688	4297.40411040305
gene-LOC117896187	21358.2302490272	22963.7904018792	23011.7042849015	25165.1322269453	24447.6187147621	27930.2682997063	34602.6635121141	19667.8187079104	21371.8435128897	23472.2036212698	18723.081484195	24980.5247359182
gene-LOC117896179	2358.80368582872	2047.58194370255	2247.93998807977	2035.63397104545	2279.75770823548	2380.88706846409	3232.43447348492	2094.08854526813	2165.28426957681	2293.39670738322	1808.14477928827	2294.57528689757
gene-LOC117896121	6853.10519384611	7727.23828865133	6646.50654484193	7069.3218734519	8148.1756063787	7749.37691008018	11508.1967609955	5818.62979552363	6698.38429525795	6624.73985182459	5563.27966123075	7000.85035329536
gene-LOC117896368	0	0	0	0	1.03063187533249	0	0	0	0	0	0	0
gene-LOC117896337	0	3.40506975116833	0	0.82682127174876	7.21442312732746	0	2.02787608123269	0.965908000584932	4.24149710005253	0	1.05185851034803	2.12953622913927
gene-LOC117892736	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896357	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896212	59.6204975737957	65.8313485225877	56.4417832504878	81.0284846313785	87.603709403262	52.5437146143799	83.1429193305405	62.7840200380206	65.7432050508142	94.2620923708679	116.756294648632	106.476811456964
gene-LOC117896170	1.08400904679628	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903771	8.67207237437028	5.67511625194721	0	9.92185526098512	2.06126375066499	4.92597324509811	8.11150432493078	6.76135600409452	2.12074855002626	7.54096738966943	9.4667265931323	7.45337680198745
gene-LOC117903770	4131.15847734064	4145.10491042224	4839.39634663234	4558.26567115091	3965.87145627944	4774.08907004092	3552.83889431968	4528.17670674216	5287.02613521547	4773.43235766075	4276.8567030751	4704.14553016865
gene-LOC117903767	2775.06315979849	2687.7350569222	2999.19958582765	2793.82907723906	2559.05894645058	2842.28656242161	2810.63624858851	2379.03140544069	2412.35147565487	2707.20729289133	2550.75688759398	2618.26479372674
gene-LOC117903769	3349.58795460052	4157.59016617653	4292.494929619	3915.82554300213	4098.82296819733	4754.38517706053	6168.79903910986	4206.52934254738	4402.67398985452	4337.94149090734	3694.12708834229	4526.32925503552
gene-LOC117892081	4817.33620396269	4535.55290855621	4786.84710015775	4521.05871392222	4561.57668022162	5906.24192087264	9796.66934843515	3791.18890229586	4495.98692605568	4697.08006284035	3426.95502671389	4524.19971880638
gene-LOC117892148	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892154	2.16801809359257	3.40506975116833	1.94626838794786	4.1341063587438	5.15315937666247	5.7469687859478	8.11150432493078	4.82954000292466	9.54336847511819	3.77048369483472	2.10371702069607	2.12953622913927
gene-LOC117892142	2213.54647355801	2280.26171003239	2697.52798569573	2137.33298747054	2212.76663633886	2146.08234378108	2451.70218221033	1916.36147316051	1981.83951999954	2142.57735958983	2130.01348345477	1986.85730178694
gene-LOC117892062	6132.23917772658	5697.816716955	6369.16329955936	6006.85653925474	5685.99605620937	7557.26395352135	9154.846568725	4361.07462264097	4929.68000453605	5963.0199633811	4275.80484456476	5291.89752941109
gene-LOC117892133	3401.62038884674	4190.50584043782	4510.47698906916	4185.36927759222	3929.7993406428	4042.58204314385	3439.27783377065	3585.45049817127	3642.38563467011	4111.71246921726	3591.04495432819	3549.93689397517
gene-LOC117903522	5289.96414836587	3784.1675167984	4427.76058258137	4359.82856593121	4190.54920510192	4168.19436089385	3730.27805142754	4570.6766587679	5138.57373671364	4577.36720552934	4647.11089871761	4406.01045808915
gene-LOC117903520	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903516	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903523	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903521	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903524	15757.1555042308	12409.2091965078	14610.6367883246	12483.3475608628	13818.7121844581	14360.0330050018	15742.4020186094	20100.5454921724	20511.879975854	16970.9471104511	16867.6030719411	18069.1149042467
gene-LOC117903517	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903526	7.58806332757399	1.13502325038944	0	1.65364254349752	3.09189562599748	0	10.1393804061635	7.72726400467946	3.1811228250394	2.82786277112604	0	7.45337680198745
gene-LOC117892802	9.75608142116656	4.54009300155777	4.86567096986964	4.1341063587438	3.09189562599748	1.64199108169937	1.01393804061635	3.86363200233973	5.30187137506566	3.77048369483472	4.20743404139213	9.58291303112672
gene-LOC117903525	74.7966242289436	102.15209253505	73.9581987420185	78.5480208161322	78.3280225252696	64.0376521862754	150.062830011219	84.999904051474	109.218550326353	88.6063668286158	86.2523978485388	94.7643621966976
gene-LOC117903519	7283.45678542424	5748.89276322253	6710.73340164421	6115.99694712558	5826.16199125459	6152.54058312754	5737.87537184791	7749.47988869291	6818.20658833444	7108.30438568715	7190.50477673916	6836.87606365163
gene-LOC117903518	669.917590920104	809.271577527673	982.865535913667	859.067301346962	671.971982716786	887.49617965851	603.293134166727	648.124268392489	728.477126934021	710.736176476344	725.782372140143	718.718477334504
gene-LOC117901432	56283.9177277567	53509.5361163599	49856.5841598663	59843.6700066317	57299.0097409853	50311.4277388096	31357.0478441012	62938.5653181142	54337.8193487729	57031.3937471462	64701.9206885282	52052.2540488512
gene-LOC117903149	785.906558927306	887.588181804544	906.961068783701	856.586837531715	778.127065876033	775.840786102953	416.728534693319	623.976568377866	661.673547608194	750.326255272108	772.064146595457	703.811723730529
gene-LOC117903154	1493.76446648528	1794.47175886571	1585.23560198353	1408.90344705989	1760.3192430679	1653.48501927127	2379.71258132657	1425.68020886336	1570.41430129445	1412.0461437156	1195.96312626571	1657.84395438492
gene-LOC117903153	4.33603618718514	4.54009300155777	2.91940258192178	4.1341063587438	8.24505500265995	7.38895986764717	12.1672564873962	7.72726400467946	6.36224565007879	2.82786277112604	7.36300957243624	11.712449260266
gene-LOC117892819	4325.19609671718	4495.82709479258	4713.86203560971	4086.97754625412	4579.09742210227	4370.98025948372	4062.8497287497	4443.17680269069	4985.87984111175	4339.82673275476	4098.04075631594	4729.69996491832
gene-LOC117903150	915.987644542861	1026.06101835206	858.304359085005	923.559360543365	1014.14176532717	967.953742661779	1765.26612871306	1019.0329406171	1110.21186593875	981.268381580735	808.879194457638	1114.81221595441
gene-LOC117903152	44.4443709186477	89.666836780766	70.0656619661228	58.704310294162	89.664973153927	75.531589758171	170.341590823546	84.999904051474	74.2261992509192	60.3277391173554	35.7631893518331	71.3394636761656
gene-LOC117892835	0	0	0	0	0	0	2.02787608123269	1.93181600116986	0	0	0	3.19430434370891
gene-LOC117892851	0	0	0	0	0	0	2.02787608123269	0	0	0	0	0
gene-LOC117893038	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893078	0	0	0	0	0	0	0	0	0	0	1.05185851034803	0
gene-LOC117893086	6.50405428077771	1.13502325038944	6.8119393578175	0	0	7.38895986764717	2.02787608123269	2.8977240017548	0	2.82786277112604	0	5.32384057284818
gene-LOC117903095	1.08400904679628	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117897365	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892447	3.25202714038885	1.13502325038944	0	0.82682127174876	0	0	1.01393804061635	0	0	2.82786277112604	5.25929255174017	2.12953622913927
gene-LOC117889658	95.3927961180731	102.15209253505	103.152224561236	86.8162335336198	105.124451283914	82.9205496258182	142.965263726905	120.738500073117	146.331649951812	112.171889921333	83.0968223174947	141.614159237762
gene-LOC117889739	3026.55325865523	3255.24668211692	3621.03233577699	3526.39272400846	3690.69274556566	3629.62128609646	2803.5386823042	4253.85883457604	3915.9621976235	3384.00911611416	3773.0164766184	3551.00166208974
gene-LOC117893126	0	0	0	0	0	0	0	0	0	0.942620923708679	0	0
gene-LOC117889699	0	0	0	0	0	0	0	0	0	0	0	1.06476811456964
gene-LOC117893141	0	0	0	0	0	0	0	0	0	0.942620923708679	0	0
gene-LOC117889729	2.16801809359257	0	0.973134193973928	0	0	0	2.02787608123269	5.79544800350959	6.36224565007879	0	3.1555755310441	13.8419854894053
gene-LOC117893150	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889708	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889644	0	1.13502325038944	1.94626838794786	0	0	0	0	2.8977240017548	0	1.88524184741736	0	0
gene-LOC117889719	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889743	70.4605880417585	71.5064647745349	93.4208826214971	75.2407357291372	81.419918151267	75.531589758171	104.435618183484	85.965812052059	123.003415901523	111.229268997624	91.5116904002789	85.1814491655709
gene-LOC117889675	0	0	0.973134193973928	0	0	0	0	0	0	0	0	0
gene-LOC117891408	423.847537297347	221.329533825941	348.382041442666	321.633474710268	381.333793873023	489.313342346412	273.763270966414	625.908384379036	706.209267158746	526.925096353151	382.876497766684	441.878767546399
gene-LOC117893162	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893172	0	12.4852557542839	0	0	7.21442312732746	2.46298662254906	0	19.3181600116986	0	0	12.6223021241764	4.25907245827854
gene-LOC117893198	0	2.27004650077889	0	0	1.03063187533249	0	0	0	0	0	0	0
gene-LOC117897981	2.16801809359257	0	0	0	0	0	0	0.965908000584932	0	0	0	0
gene-LOC117896890	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895175	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896757	0	0	0	0	0	0	0	0.965908000584932	0	0	0	0
gene-LOC117894638	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894973	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898618	130.081085615554	217.924464074773	145.970129096089	138.905973653792	167.992995679197	178.977027905231	314.320792591068	267.556516162026	273.576562953388	208.319224139618	198.801258455778	275.774941673536
gene-LOC117898339	4886.71278295765	4797.74327939617	5000.93662283202	5115.54320830958	4934.66541909198	4925.97324509811	5069.69020308174	3673.3481262245	4691.09579265809	4400.15447187211	3954.98799890861	4352.77205236067
gene-LOC117894747	3.25202714038885	1.13502325038944	0	0	2.06126375066499	0	0	0	0	8.48358831337811	0	0
gene-LOC117893217	1.08400904679628	0	0.973134193973928	1.65364254349752	2.06126375066499	1.64199108169937	4.05575216246539	0	0	1.88524184741736	0	4.25907245827854
gene-LOC117893239	0	0	0	0.82682127174876	0	0	0	0.965908000584932	0	0.942620923708679	0	0
gene-LOC117903334	1.08400904679628	0	2.91940258192178	0	0	0	1.01393804061635	0.965908000584932	0	0	0	4.25907245827854
gene-LOC117893254	0	0	0	0	0	1.64199108169937	0	0	0	0	2.10371702069607	0
gene-LOC117903338	538.752496257753	338.236928616054	303.617868519866	285.253338753322	325.679672605068	334.966180666672	445.118799830577	521.590320315863	399.761101679951	337.458290687707	412.328536056429	422.712941484146
gene-LOC117903333	3057.98952101232	2880.68900948841	3088.72793167325	2683.86184809648	2684.79603524115	2623.90174855559	2275.27696314308	2493.00854950971	2165.28426957681	2661.96148855331	2578.10520886303	2258.3731710022
gene-LOC117893463	2214.63048260481	2087.30775746619	2311.19371068808	2083.58960480688	1824.21841933851	1841.49299812584	1250.18560407996	1779.20253707744	1922.45856059881	2009.6678093469	2090.04286006154	1755.80262092533
gene-LOC117903336	3068.82961148028	2797.83231220998	3009.90406196136	3116.28937322108	2851.75839904501	2832.43461593141	1866.6599327747	2953.74666578872	2801.50883458469	3029.58364879969	3156.62738955445	2553.31393873799
gene-LOC117903339	246.070053622757	247.435068584899	376.60293306791	235.644062448397	244.259754453801	352.207087024515	197.717917920188	289.77240017548	390.217733204832	243.196198316839	319.764987145802	309.847521339764
gene-LOC117903335	8171.26019475039	8730.59884199559	9779.99864943798	8981.75947500678	8511.98865837107	8112.25693913574	4108.47694057744	6962.26486821619	7072.69641433759	7806.78649015528	8141.38487009378	6817.71023758938
gene-LOC117903340	3309.47961986906	3407.33979766911	3177.28314332488	3321.34104861477	3259.88862167668	3008.12766167325	1994.41612589236	3276.35993798409	2820.59557153493	3249.21432402382	3379.62139374823	2953.66674981617
gene-LOC117903341	1101.35319154503	1256.47073818111	1507.38486646561	1253.46104797112	1262.52404728231	1386.66146849512	841.568573711568	1161.98732470367	1243.8190245904	1183.9318801781	1235.93374965894	1226.61286798422
gene-LOC117903342	446.611727280069	391.583021384358	332.811894339083	310.057976905785	418.436541384993	399.824828393797	500.885392064476	352.5564202135	318.11228250394	455.285906151292	274.535071200837	344.984869120562
gene-LOC117903364	824.930884611973	778.625949767158	983.838670107641	797.882527237553	851.30192902464	915.410028047399	901.390918107933	1164.88504870543	1054.01202936305	903.973465836623	1022.40647205829	970.003752372938
gene-LOC117903397	2220.05052783879	2409.65436057679	2609.94590823807	2185.28862123197	2283.88023573681	2533.59223906213	2773.12054108571	3199.08729793729	3766.44942484664	2826.92015020233	2708.53566414619	3917.28189350169
gene-LOC117903388	1998.91268229235	1873.92338639297	1841.16989499867	2016.61708179523	1910.79149686644	1866.94385989218	1209.6280824553	1773.40708907394	1894.88882944847	1702.37338821787	2035.34621752345	1651.45534569751
gene-LOC117903372	1863.41155144281	1600.38278304911	1897.61167824916	2055.47768156742	1692.29753929596	1742.97353322388	1218.75352482085	1465.28243688734	1390.15067454222	1580.77528905945	1624.06953997736	1366.09749099284
gene-LOC117896339	1838.4793433665	1839.87268888129	2657.6294837428	2062.91907301316	1288.28984416562	1768.42439499022	1125.47122508415	1484.60059689904	1470.73911944321	1717.45532299721	1873.36000692985	1889.9634033611
gene-LOC117897140	215.717800312461	255.380231337625	217.98205945016	252.180487883372	228.800276323814	229.878751437912	205.829422245119	242.442908146818	278.878434328454	232.827368156044	229.305155255871	225.730840288763
gene-LOC117899488	107.316895632832	124.852557542839	118.722371664819	66.9725230116496	161.809204427202	67.3216343496742	82.1289812899241	72.4431000438699	102.856304676274	66.9260855833162	98.8746999727152	47.9145651556336
gene-LOC117895602	893.223454560139	799.056368274168	1544.36396583662	593.65767311561	1088.34726035111	758.599879745109	603.293134166727	868.351292525854	743.322366784205	661.719888443493	1140.21462521727	744.272912084176
gene-LOC117897945	0	0	0.973134193973928	0	0	0	0	0	0	0	1.05185851034803	2.12953622913927
gene-LOC117898690	886.719400279361	1062.38176236452	951.725241706502	870.642799151444	759.575692120048	767.630830694456	423.826100977633	742.783252449813	654.250927683102	707.908313705218	909.857611451049	663.350535376883
