C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C
gene-LOC117894857	4.46082755413166	3.689686231049	14.4363332755864	10.4665617177853	6.66013011271981	15.0756179851429
gene-LOC117893786	1846.78260741051	1795.03235140534	2039.76897223286	1685.11643656344	1505.18940547468	1633.82009913986
gene-LOC117893369	105440.58089701	98201.9214609268	109616.776953678	103340.550464382	122487.562924716	116306.508303129
gene-LOC117895909	0	0	0	0	0	0
gene-LOC117895910	0	0	0	0	0	0
gene-LOC117893368	1778.75498721	1272.01932815414	1736.60597344555	2101.68559293129	1822.65560751432	2016.36390551286
gene-LOC117893372	1240.1100600486	1049.71573273344	1224.54074019974	1528.11801079666	1494.08918862015	1587.65101906036
gene-LOC117893371	24.5345515477241	17.5260095974827	23.7774901009659	16.7464987484565	21.0904120236127	13.191165737
gene-LOC117893370	4.46082755413166	4.61210778881125	5.09517645020698	1.04665617177853	5.55010842726651	11.3067134888572
gene-LOC117893373	0	0	0	0	0	0
gene-LOC117893529	1.11520688853292	0	0	1.04665617177853	0	0
gene-LOC117894607	0	0	1.69839215006899	0	0	0
gene-LOC117894308	105.944654410627	174.337674417065	123.982626955037	167.464987484565	160.953144390729	103.644873647857
gene-LOC117894917	0	0	0	1.04665617177853	0	0
gene-Trnap-agg	0	3.689686231049	2.54758822510349	1.04665617177853	2.2200433709066	3.76890449628573
gene-Trnal-caa-4	0	1.8448431155245	0	0	0	0
gene-LOC117893012	3166.07235654495	3909.22256179641	3029.93159572309	2258.68401869807	2893.82653397676	2432.82785235244
gene-LOC117893013	11.1520688853292	37.8192838682522	17.8331175757244	14.6531864048995	9.99019516907972	15.0756179851429
gene-Trnal-aag-5	1.11520688853292	3.689686231049	0.849196075034497	1.04665617177853	2.2200433709066	0.942226124071432
gene-LOC117894150	0	0	0	32.4463413251345	0	0
gene-LOC117893305	8.92165510826332	24.9053820595807	11.0395489754485	11.5132178895639	7.77015179817312	7.53780899257145
gene-LOC117893666	102.599033745028	97.7766851227984	169.839215006899	144.438551705438	178.713491357982	114.009361012643
gene-LOC117893855	1036.02719944708	2175.99245476115	620.762330850217	1080.14916927545	862.486849597216	1282.36975486122
gene-LOC117893853	4.46082755413166	3.689686231049	3.39678430013799	1.04665617177853	5.55010842726651	0
gene-LOC117893309	0	0.922421557762249	0	0	0	0
gene-LOC117894329	12.2672757738621	10.1466371353847	0	15.699842576678	12.2102385399863	16.9600702332858
gene-LOC117893312	4.46082755413166	0.922421557762249	0	0	2.2200433709066	0
gene-LOC117893885	0	0	0	0	0	0.942226124071432
gene-LOC117893460	55.7603444266458	114.380273162519	59.4437252524148	113.038866552082	83.2516264089977	55.5913413202145
gene-LOC117894411	13.382482662395	8.30179401986024	4.24598037517249	8.37324937422826	7.77015179817312	12.2489396129286
gene-LOC117894412	1624.85643659246	1346.73547433288	1482.69634701023	1751.05577538549	1889.25690864152	1791.17186185979
gene-LOC117894983	544.220961604063	529.469974155531	803.339486982634	588.220768539535	853.60667611359	815.025597321788
gene-LOC117894982	10.0368619967962	11.069058693147	11.0395489754485	20.9331234355707	21.0904120236127	15.0756179851429
gene-LOC117894984	269.880067024966	264.734987077765	231.830528484418	278.41054169309	323.016310466911	241.209887762287
gene-LOC117894979	501.843099839812	497.185219633852	372.797076940144	176.884893030572	297.485811701485	272.303349856644
gene-LOC117894985	287.723377241492	376.347995566998	289.575861586763	278.41054169309	342.99670080507	227.076495901215
gene-LOC117894981	4456.36672657753	4547.53827976789	4695.20509886573	4459.80194794833	3661.96154031044	3968.65643458887
gene-LOC117894980	476.193341403555	496.26279807609	478.097390244422	478.321870502789	425.138305528615	533.29998622443
gene-LOC117893462	6577.49022856714	6748.43611658861	6915.85283508094	6156.43160240133	6763.36212946697	6761.41466633659
gene-LOC117893152	1888.04526228623	2396.45120706632	1685.65420894348	1676.74318718921	1797.1251087489	1633.82009913986
gene-LOC117893313	160.58979194874	104.233636027134	141.815744530761	53.3794647607052	79.9215613526378	76.320316049786
gene-LOC117893153	429.354652085173	469.512572900985	506.12086072056	468.901964956783	548.350712613931	521.051046611502
gene-LOC117895333	2659.768429151	2693.47094866577	2640.99979335729	1311.4601832385	1326.4759141167	1235.25844865765
gene-LOC117895335	0	0	0	0	0	0
gene-LOC117895338	36.8018273215862	45.1986563303502	18.6823136507589	33.492997496913	37.7407373054123	23.5556531017858
gene-LOC117895334	3096.92952945591	3461.84810628172	2488.14449985108	2952.61706058724	3792.94409919393	2502.55258553372
gene-LOC117895336	130.479205958351	156.811664819582	123.133430880002	132.925333815874	109.892146859877	129.084978997786
gene-LOC117893319	0	0	0	0	0	0
gene-LOC117895337	0	0	0	0	0	0
gene-LOC117893321	0	0	0	0	0	0
gene-LOC117894062	18882.6830366393	17235.4468067876	19765.0386464279	15420.3853788131	16847.9091418102	17945.6387590645
gene-LOC117894953	572.101133817386	455.676249534551	698.888369753391	686.606448686717	603.851796886597	617.158111266788
gene-LOC117893712	588.829237145379	600.496434103224	735.403800979874	573.567582134636	651.582729361088	558.740091574359
gene-LOC117893709	343.483721668138	362.511672200564	442.431155092973	457.388747067219	478.419346430373	439.077373817287
gene-LOC117893711	157.244171283141	153.121978588533	230.981332409383	195.724704122586	280.835486419685	220.480913032715
gene-LOC117893710	28.9953791018558	47.965921003637	22.0790979508969	41.8662468711413	42.1808240472255	51.8224368239287
gene-LOC117894431	1582.47857482821	1823.62741969597	1623.66289546596	1304.13359003605	1475.21881996744	1524.52186874758
gene-LOC117893325	3.34562066559875	1.8448431155245	3.39678430013799	1.04665617177853	1.1100216854533	6.59558286850002
gene-LOC117893787	2.23041377706583	1.8448431155245	0	0	4.44008674181321	0
gene-LOC117893327	0	2.76726467328675	1.69839215006899	1.04665617177853	3.33006505635991	0
gene-LOC117894877	37.9170342101191	51.6556072346859	38.2138233765524	47.099527730034	68.8213444981048	50.8802106998573
gene-LOC117893633	0	0.922421557762249	0	1.04665617177853	0	0
gene-LOC117893598	915.584855485524	772.989265404765	807.585467357807	770.338942429	692.653531722861	1235.25844865765
gene-LOC117893597	2761.2522560075	3113.17275744759	3623.5196521722	3261.38063126191	3622.00075963413	3993.15431381473
gene-LOC117893596	2222.6073288461	1941.69737908953	2395.58212767232	2115.29212316441	2283.31460697744	2376.29428490815
gene-LOC117892900	13326.7223179683	14432.2076927481	14653.7274707953	14535.9609136603	15341.6097146501	14611.1005059757
gene-LOC117892898	1077.2898543228	1209.29466222631	1248.31823030071	1050.84279646565	1173.29292152414	1066.59997244886
gene-LOC117892899	6099.06647338652	5678.42710958441	5839.0722119372	5183.04136264729	6462.54625270913	5302.84862627402
gene-LOC117894151	1920.38626205368	1619.77225543051	1706.0349147443	1826.41501975354	1438.58810434748	1163.64926322822
gene-LOC117894152	1870.2019520697	2243.32922847779	2207.90979508969	2856.32469278362	1923.66758089057	2350.85417955822
gene-LOC117893509	1140.85664696917	1191.76865262883	628.405095525528	1098.98898036746	632.712360708382	994.990787019432
gene-LOC117893458	1267.99023226193	1199.14802509092	790.601545857117	1160.74169450239	668.233054642888	876.270295386431
gene-LOC117893614	228.617412149248	266.57983019329	243.719273534901	284.690478723761	165.393231132542	375.00599738043
gene-LOC117894885	216.350136375386	312.700908081402	304.861390937384	323.416757079567	269.735269565152	330.721369549073
gene-LOC117894889	6491.6192981501	4884.22214835111	6003.81625049389	6086.30563889217	6338.22382393836	8495.11073462803
gene-LOC117894880	7878.93666748505	8090.55948313269	8854.5674743847	7656.28989655997	8851.31291980463	8646.80914060353
gene-Trnam-cau-8	0	0	0	0	0	0
gene-LOC117894884	1.11520688853292	5.53452934657349	5.09517645020698	2.09331234355707	1.1100216854533	0.942226124071432
gene-LOC117894887	4.46082755413166	5.53452934657349	4.24598037517249	4.18662468711413	3.33006505635991	0.942226124071432
gene-LOC117894883	4029.24248826942	4036.5167367676	4199.27459104559	3621.43035435372	3524.31885131423	3604.01492457323
gene-LOC117894886	2302.90222482047	2186.13909189653	2307.26573586873	2409.40250743418	2557.48996328441	2514.80152514665
gene-LOC117894882	8215.72914782199	7020.55047612848	9285.95908050223	8733.29909732008	8423.95457090511	7488.81323411974
gene-LOC117894047	5046.31117061144	5327.90691763475	5191.98480276092	3088.68236291845	3226.83303961275	3245.96899742608
gene-LOC117894057	6784.91870983426	6057.54236982469	6254.32909262907	6199.34450544425	6460.32620933822	6112.22086685138
gene-LOC117894051	0	0	0	0	0	0
gene-LOC117894052	0	0	0	0	0	0
gene-LOC117894053	1489.91640307998	1447.27942412897	1533.6481115123	1949.92044802341	1702.77326548537	1543.36639122901
gene-LOC117894061	2859.3904621984	2165.84581762576	2640.15059728225	2571.63421405985	2797.25464734232	3190.37765610587
gene-LOC117894058	267.6496532479	194.630948687835	224.187763809107	231.311013963056	256.415009339713	281.725611097358
gene-LOC117893328	94.7925855252978	61.8022443700707	67.9356860027598	121.41211592631	79.9215613526378	80.0892205460717
gene-LOC117894056	447.197962301699	327.459653005598	396.57456704111	458.435403238997	432.908457326788	404.215007226644
gene-LOC117894060	28866.015102786	25373.0497893662	27606.5152032965	30629.346210927	33461.6037079898	30174.7916233876
gene-LOC117894059	1489.91640307998	1065.3968992154	1345.12658285464	1658.95003226897	1359.7765646803	1411.454733859
gene-LOC117894054	1390.66299000055	1147.49241785624	1334.93622995423	2362.30297970415	1567.35061986006	1436.89483920893
gene-LOC117894050	5273.81337587216	4394.41630117935	5480.71146827264	5190.36795584974	5510.14764659019	5729.67706047838
gene-LOC117894048	3501.74962999336	3099.33643408116	3724.5739851013	3296.96694110238	3600.91034761051	3650.18400465273
gene-LOC117894049	25.6497584362571	38.7417054260145	10.190352900414	26.1664042944633	21.0904120236127	18.8445224814286
gene-LOC117894659	143.861688620746	46.1210778881125	135.87137200552	408.195906993628	72.1514095544646	481.477549400502
gene-LOC117893329	0	0	0	1.04665617177853	0	0
gene-LOC117894478	0	0	0	2.09331234355707	0	1.88445224814286
gene-LOC117894477	917.81526926259	346.830505718606	845.799290734359	1484.15845158196	352.98689597415	1808.13193209308
gene-LOC117893349	84.7557235285016	88.5524695451759	82.3720192783462	81.6391813987256	72.1514095544646	70.6669593053574
gene-LOC117893350	1.11520688853292	0	0	0	5.55010842726651	0
gene-LOC117894834	415.972169422778	462.133200438887	413.5584885418	392.49606441695	520.600170477599	405.157233350716
gene-LOC117893604	84.7557235285016	134.673547433288	88.3163918035877	126.645396785202	109.892146859877	111.182682640429
gene-LOC117893693	6.69124133119749	5.53452934657349	7.64276467531047	1.04665617177853	4.44008674181321	9.42226124071432
gene-LOC117893713	47.9538962069154	53.5004503502104	44.1581959017938	31.399685153356	32.1906288781458	20.7289747295715
gene-LOC117893096	1311.48330091471	986.068645247844	1296.72240657768	1429.73233064948	1172.18289983869	1291.79201610193
gene-LOC117893095	0	0	0	0	0	0
gene-LOC117894708	179.548309053799	249.97624215357	227.584548109245	184.211486233022	222.00433709066	149.813953727358
gene-LOC117894044	491.806237843016	447.374455514691	392.328586665938	361.096379263594	376.297351368669	310.934620943572
gene-LOC117892932	1978.37702025739	1771.04939090352	1953.15097257934	1795.01533460018	1711.65343896899	1645.12681262872
gene-LOC117892934	905.547993488728	901.205861933717	1018.18609396636	862.444685545511	903.557651958988	900.768174612289
gene-LOC117892933	1071.71381988013	1007.28434107638	1029.22564294181	859.304717030175	884.687283306282	726.456341659074
gene-LOC117894176	884.359062606602	723.178501285603	728.610232379598	499.25499393836	519.490148792146	515.397689867073
gene-LOC117894177	1803.28953875772	1560.73727573373	1824.0731691741	1960.38700974119	1828.20571594159	1775.15401775058
gene-LOC117894836	3.34562066559875	12.9139018086715	11.888745050483	8.37324937422826	18.8703686527061	15.0756179851429
gene-LOC117894837	782.875235750107	627.246659278329	830.513761383738	822.671751017927	864.706892968122	991.221882523146
gene-LOC117895722	241.999894811643	196.475791803359	278.536312611315	259.570730601076	193.143773268875	253.458827375215
gene-LOC117895727	209.658895044188	169.725566628254	199.561077633107	212.471202871042	112.112190230784	201.636390551286
gene-LOC117895724	4.46082755413166	0.922421557762249	3.39678430013799	7.32659320244973	1.1100216854533	0.942226124071432
gene-LOC117895723	3.34562066559875	5.53452934657349	9.34115682537947	9.41990554600679	3.33006505635991	0
gene-LOC117895725	847.557235285016	828.3345588705	991.011819565258	855.118092343061	812.535873751817	952.590611436217
gene-LOC117895721	2657.53801537394	2631.6687042957	2528.0567153777	1976.08685231787	2103.49109393401	2453.55682708201
gene-LOC117895728	25.6497584362571	57.1901365812594	25.4758822510349	26.1664042944633	33.3006505635991	27.3245575980715
gene-LOC117893330	15.6128964394608	13.8363233664337	14.4363332755864	9.41990554600679	11.100216854533	18.8445224814286
gene-LOC117894860	1502.18367885384	1148.414839414	1564.21917021354	1502.99826267397	1843.74601953794	1716.73599805815
gene-LOC117895753	3335.58380360195	3167.59562935556	4046.41929753938	3593.1706377157	3781.8438823394	3685.04637124337
gene-LOC117895752	1402.93026577441	1364.26148393037	1349.37256322982	1506.13823118931	1256.54454793314	1344.55667904993
gene-LOC117895757	555.373030489392	712.109442592456	777.014408656565	1085.38245013434	892.457435104455	734.936376775717
gene-LOC117895755	928.967338147919	832.024245101549	839.854918209118	1040.37623474786	1044.53040601156	939.399445699217
gene-LOC117895756	66.9124133119749	82.0955186408402	135.87137200552	91.0590869447323	95.461864948984	79.1469944220003
gene-LOC117895754	391.437617875053	451.986563303502	442.431155092973	279.457197864868	347.436787546884	305.281264199144
gene-LOC117895751	683.621822670677	1286.77807307834	920.528545337395	1152.36844512816	1122.23192399329	1150.45809749122
gene-LOC117893785	1.11520688853292	3.689686231049	5.09517645020698	2.09331234355707	6.66013011271981	0.942226124071432
gene-LOC117893816	0	2.76726467328675	3.39678430013799	3.1399685153356	3.33006505635991	3.76890449628573
gene-LOC117893331	1.11520688853292	0	0.849196075034497	0	0	0
gene-LOC117895428	5490.16351224754	6424.66614981406	4945.71794100091	5214.44104780065	6032.9678604387	4747.87743919594
gene-LOC117895431	1.11520688853292	1.8448431155245	0	3.1399685153356	0	1.88445224814286
gene-LOC117895430	1293.63999069818	1129.96640825876	1389.28477875644	1160.74169450239	1248.77439613497	1484.94837153658
gene-LOC117895429	304.451480569486	315.468172754689	258.155606810487	226.077733104163	231.99453225974	269.476671484429
gene-LOC117895188	0	0	0	0	0	0
gene-LOC117893148	0	0	0	0	0	0
gene-LOC117893149	0	0	0	0	0	0
gene-LOC117895432	0	0	0	0	0	0
gene-LOC117895427	267.6496532479	358.821985969515	257.306410735453	188.398110920136	215.344206977941	227.076495901215
gene-LOC117894932	1.11520688853292	2.76726467328675	0.849196075034497	0	0	0
gene-LOC117894266	0	1.8448431155245	0	0	0	0
gene-LOC117894265	0	3.689686231049	0.849196075034497	0	0	0
gene-LOC117894269	0	0	0	0	0	0
gene-LOC117894268	0	0	0	0	0	0
gene-LOC117894267	0	0	0	0	0	0
gene-LOC117894270	0	0	0	1.04665617177853	0	0
gene-LOC117894271	11.1520688853292	0.922421557762249	1.69839215006899	16.7464987484565	1.1100216854533	0
gene-LOC117893332	1.11520688853292	2.76726467328675	0.849196075034497	1.04665617177853	0	0
gene-LOC117894259	732.690925766126	1028.50003690491	905.243015986774	1137.71525872326	1185.50316006413	796.18107484036
gene-LOC117894260	238.654274146044	392.951583606718	287.877469436694	271.08394849064	271.955312936059	274.187802104787
gene-LOC117894258	134.940033512483	178.949782205876	139.268156305658	178.978205374129	159.843122705276	165.831797836572
gene-LOC117893333	1.11520688853292	0	1.69839215006899	0	1.1100216854533	2.8266783722143
gene-LOC117894263	1.11520688853292	2.76726467328675	0.849196075034497	2.09331234355707	0	1.88445224814286
gene-LOC117894264	0	0	2.54758822510349	0	0	0
gene-LOC117894257	14.4976895509279	30.4399114061542	47.5549802019318	36.6329660122486	34.4106722490524	14.1333918610715
gene-LOC117893334	49.0691030954483	100.543949796085	56.0469409522768	47.099527730034	43.2908457326788	67.8402809331431
gene-LOC117894255	395.898445429185	514.711229231335	410.161704241662	324.463413251345	347.436787546884	307.165716447287
gene-LOC117894254	8938.38321159132	8049.97293459115	8854.5674743847	7973.42671660886	7901.13435705661	7758.28990560417
gene-LOC117894261	32.3409997674546	45.1986563303502	48.4041762769663	54.4261209324837	24.4204770799727	34.862366590643
gene-LOC117894256	1083.98109565399	1088.45743815945	1363.8088965054	1318.78677644095	1195.49335523321	1102.40456516357
gene-LOC117893825	157.244171283141	184.48431155245	135.022175930485	109.898898036746	134.31262393985	123.431622253358
gene-LOC117893826	926.736924370853	817.265500177353	845.799290734359	1078.05585693189	1167.74281309687	1049.63990221557
gene-LOC117893878	5234.78113477351	5100.06879286748	6025.04615236976	6248.53734551784	6100.67918325135	5672.20126691002
gene-LOC117893879	1453.11457575839	1263.71753413428	1611.77415041548	1779.31549202351	1653.93231132542	1753.48281689693
gene-LOC117893139	4382.76307193436	4545.69343665236	4683.31635381525	2577.91415109053	2778.38427868962	3053.75486811551
gene-LOC117893833	1832.28491785958	1617.00499075722	1918.33393350293	1433.91895533659	1550.70029457826	1628.16674239543
gene-LOC117893839	63.5667926463762	85.7852048718892	49.2533723520008	65.9393388220476	58.831149329025	48.053532327643
gene-LOC117893840	88.1013441941003	79.3282539675534	63.6897056275873	70.1259635091617	85.4716697799043	48.053532327643
gene-LOC117893836	1106.28523342465	1540.44400146296	938.361662913119	1596.15066196226	910.217782071708	1110.88460028022
gene-LOC117893830	4128.49590134885	4285.57055736341	4743.6092751427	4154.178345789	4409.00613462052	4235.30642770109
gene-LOC117893837	1196.61699139582	1078.31080102407	1264.45295572637	1261.22068699313	1396.40728030025	1417.10809060343
gene-LOC117893829	2483.5657407628	2336.49380581178	2498.33485275149	1796.06199077196	1699.44320042901	1847.70542930408
gene-LOC117893838	1205.53864650408	1165.94084901148	1490.33911168554	855.118092343061	917.987933869881	989.337430275003
gene-LOC117893832	66.9124133119749	67.3367737166442	78.9752349782082	45.0062153864769	44.4008674181321	78.2047682979288
gene-LOC117893831	2244.91146661676	2221.1911110915	2077.13359953438	1972.94688380253	1655.04233301087	1718.62045030629
gene-LOC117893834	966.884372358038	780.368637866863	999.503780315603	959.783709520914	900.227586902628	1087.32894717843
gene-LOC117894413	3296.5515625033	4420.2441047967	4544.89739358463	4861.71791791128	3846.22514009569	4994.74068370266
gene-LOC117894813	18.9585171050596	31.3623329639165	34.8170390764144	34.5396536686916	19.9803903381594	23.5556531017858
gene-LOC117894386	1394.00861066614	1267.40722036533	1362.11050435533	1533.35129165555	1205.48355040229	1322.88547819629
gene-LOC117894815	2447.87912032975	2609.5305869094	1982.87283520555	2312.06348345878	2862.74592678407	2560.97060522615
gene-LOC117894043	340.138101002539	287.795526021822	196.164293332969	255.384105913962	174.273404616168	373.121545132287
gene-LOC117895719	110.405481964759	135.595968991051	90.8639800286912	123.505428269867	91.0217782071708	115.893813260786
gene-LOC117895716	1754.22043566228	1641.9103728168	1548.08444478789	1632.78362797451	1441.91816940384	1385.072402385
gene-LOC117895718	1.11520688853292	5.53452934657349	0	5.23328085889266	1.1100216854533	1.88445224814286
gene-LOC117895720	0	0	0	0	0	0
gene-LOC117895005	0	0.922421557762249	0	0	0	0
gene-LOC117893339	0	0	0	0	0	0
gene-Trnap-ugg	0	0	0	0	0	0
gene-LOC117893340	0	0	0	0	1.1100216854533	0
gene-LOC117893737	494.036651620082	784.058324097912	508.668448945664	460.528715582554	431.798435641335	445.672956685787
gene-LOC117894493	0	1.8448431155245	0	3.1399685153356	2.2200433709066	1.88445224814286
gene-LOC117894491	2.23041377706583	3.689686231049	5.94437252524148	9.41990554600679	8.88017348362642	6.59558286850002
gene-LOC117893342	54.6451375381129	51.6556072346859	36.5154312264834	32.4463413251345	47.730932474492	38.6312710869287
gene-LOC117894492	0	2.76726467328675	7.64276467531047	7.32659320244973	7.77015179817312	14.1333918610715
gene-LOC117894494	6.69124133119749	18.448431155245	5.09517645020698	6.2799370306712	4.44008674181321	0.942226124071432
gene-LOC117893110	2795.82366955202	3423.10640085571	2826.97373378984	2698.27961084506	2967.08796521668	2367.81424979151
gene-LOC117893112	0	1.8448431155245	0	4.18662468711413	0	2.8266783722143
gene-LOC117893111	70.2580339775737	69.1816168321687	60.2929213274493	57.5660894478193	88.8017348362642	56.5335674442859
gene-LOC117893343	1.11520688853292	1.8448431155245	5.09517645020698	0	1.1100216854533	3.76890449628573
gene-LOC117894179	205.198067490057	250.898663711332	176.632783607175	239.684263337284	219.784293719754	277.956706601072
gene-LOC117894178	3200.64377008947	3738.5745736104	2184.98150106376	3004.94986917617	2575.25031025166	3334.5382530888
gene-LOC117893344	3.34562066559875	10.1466371353847	5.09517645020698	6.2799370306712	0	2.8266783722143
gene-LOC117893738	0	0	0	5.23328085889266	0	0
gene-LOC117893930	0	0	0.849196075034497	0	0	0
gene-LOC117893849	139.400861066614	147.58744924196	96.8083525539327	93.1523992882894	115.442255287143	97.0492907793575
gene-LOC117893850	2.23041377706583	1.8448431155245	2.54758822510349	1.04665617177853	4.44008674181321	0.942226124071432
gene-LOC117893151	0	0	0	0	0	0
gene-LOC117893847	62.4515857578433	26.7502251751052	21.2299018758624	14.6531864048995	31.0806071926925	42.4001755832144
gene-LOC117893848	0	0	0	1.04665617177853	0	4.71113062035716
gene-LOC117893750	111.520688853292	193.708527130072	90.8639800286912	133.971989987652	122.102385399863	139.449466362572
gene-LOC117894230	1618.16519526126	1617.00499075722	1778.21658112224	1465.31864048995	1754.94428470167	1940.98581558715
gene-LOC117894028	0	1.8448431155245	0.849196075034497	1.04665617177853	0	0.942226124071432
gene-LOC117893345	2.23041377706583	2.76726467328675	1.69839215006899	0	1.1100216854533	0
gene-LOC117893841	2.23041377706583	0	0	3.1399685153356	0	0.942226124071432
gene-LOC117894862	1.11520688853292	3.689686231049	0	7.32659320244973	0	0
gene-LOC117893347	1.11520688853292	0	1.69839215006899	0	2.2200433709066	0
gene-LOC117893351	1.11520688853292	0.922421557762249	2.54758822510349	3.1399685153356	0	0.942226124071432
gene-LOC117893757	412.626548757179	451.986563303502	398.272959191179	641.600233300241	295.265768330578	424.001755832144
gene-LOC117893756	4292.43131396319	3310.57097080871	4623.0234324878	4080.9124137645	3606.46045603778	4068.53240374044
gene-LOC117893758	0	0	0	0	0	0
gene-LOC117894153	0	0	0	0	0	0
gene-LOC117895380	3.34562066559875	6.45695090433574	1.69839215006899	11.5132178895639	1.1100216854533	3.76890449628573
gene-LOC117895375	4029.24248826942	4172.11270575865	3546.24280934406	3194.39463626808	3287.88423231268	3205.45327409101
gene-LOC117895381	3.34562066559875	0	0.849196075034497	1.04665617177853	0	0.942226124071432
gene-LOC117893353	0	0	0	0	0	0
gene-LOC117893354	139.400861066614	345.908084160843	323.543704588143	301.436977472217	167.613274503449	257.227731871501
gene-LOC117895444	0	0	0	0	0	0
gene-LOC117893355	0	0	0	0	1.1100216854533	0
gene-LOC117893356	0	0	0	0	0	0
gene-LOC117895446	0	0	0	2.09331234355707	0	0
gene-LOC117893357	0	0	0	0	0	0
gene-LOC117895447	594.405271588044	456.598671092313	450.073919768283	577.75420682175	609.401905313863	617.158111266788
gene-LOC117895440	0	0	0	0	0	0
gene-LOC117895441	3928.87386830146	3269.98442226717	4517.72311918352	4985.22334618115	4332.41463832424	5068.23432138023
gene-LOC117895448	534.184099607267	513.788807673573	623.309919075321	476.228558159232	487.299519914	551.202282581787
gene-LOC117895449	904.432786600195	813.575813946304	807.585467357807	1614.99047305428	965.718866344373	730.22524615536
gene-LOC117895442	2049.7502611235	2090.20724988926	2271.59950071728	2050.39944051415	1902.57716886696	2071.01302070901
gene-LOC117895445	0	0	0	0	0	0
gene-LOC117895443	140.516067955147	181.717046879163	152.855293506209	305.623602159332	192.033751583421	189.387450938358
gene-LOC117894423	2104.39539866161	1971.21486893793	2157.80722666266	2508.83484375314	2248.90393472839	2225.53810505672
gene-LOC117894424	853.13326972768	869.843528969801	839.005722134083	1061.30935818343	1017.88988556068	830.101215306931
gene-LOC117893518	2957.52866838929	2774.64404574885	3088.52612490047	2078.65915715217	1841.52597616703	2156.75559799951
gene-LOC117893807	1554.59840261488	1268.32964192309	1682.25742464334	1814.90180186398	1909.23729897968	2266.99605451586
gene-LOC117893810	517.455996279273	649.384776664623	466.208645193939	482.508495189904	566.111059581184	523.877724983716
gene-LOC117893808	3348.96628626435	3093.80190473458	3253.27016345716	3484.31839585074	3754.09334020307	3599.30379395287
gene-LOC117893806	458.350031187028	526.702709482244	505.271664645526	533.794647607052	518.380127106692	427.77066032843
gene-LOC117895564	4135.18714268005	5017.05085266887	4281.64661032393	2373.81619759371	2914.91694600037	2195.38686908644
gene-LOC117895575	453.889203632897	496.26279807609	523.10478222125	488.788432220575	552.790799355745	494.668715137502
gene-LOC117895572	21.1889308821254	23.0605389440562	21.2299018758624	20.9331234355707	23.3104553945193	27.3245575980715
gene-LOC117895566	350.174962999336	491.650690287279	257.306410735453	423.895749570306	410.708023617722	324.125786680573
gene-LOC117895567	2496.9482234252	2986.80100403416	2044.86414868307	2605.12721155677	3045.89950488386	2382.88986777665
gene-LOC117895579	0	0	0	0	0	0
gene-LOC117895570	2533.75005074678	2457.33102987863	2527.20751930266	2065.05262691904	2131.24163607034	2741.87802104787
gene-LOC117895571	0	0	0	0	0	0
gene-LOC117895573	0	0	0	0	0	0
gene-LOC117895578	766.147132422113	1008.20676263414	771.070036131323	860.351373201954	763.694919591872	791.469944220003
gene-LOC117895574	0	0	0	0	0	0
gene-LOC117895577	1601.43709193327	1217.59645624617	1597.33781713989	1715.46946554502	1648.38220289815	1718.62045030629
gene-LOC117895565	0	0	0	0	0	0
gene-LOC117895569	781.760028861574	659.531413800008	999.503780315603	847.791499140611	890.237391733549	978.972942910218
gene-LOC117894642	57.9907582037116	44.276234772588	25.4758822510349	92.1057431165109	43.2908457326788	64.0713764368573
gene-LOC117894643	2048.63505423497	2425.96869691472	2345.47955924528	2207.39786628093	2499.76883564084	2631.63756453151
gene-LOC117895163	538.644927161398	801.584333695394	459.415076593663	614.387172833999	586.091449919344	506.91765475043
gene-LOC117895164	572.101133817386	44.276234772588	221.640175584004	183.164830061243	285.275573161499	170.542928456929
gene-LOC117895162	5316.19123763641	4536.46922107474	4764.83917701856	4236.8641833595	4659.87103553296	4059.11014249973
gene-LOC117894840	28.9953791018558	33.207176079441	38.2138233765524	14.6531864048995	21.0904120236127	17.9022963573572
gene-LOC117893358	2.23041377706583	1.8448431155245	7.64276467531047	2.09331234355707	4.44008674181321	4.71113062035716
gene-LOC117894850	0	2.76726467328675	0	0	0	0.942226124071432
gene-LOC117893359	2.23041377706583	4.61210778881125	0.849196075034497	0	2.2200433709066	0
gene-LOC117894845	1466.49705842078	1224.97582870827	1356.16613183009	1379.49283440411	1494.08918862015	1461.39271843479
gene-LOC117894841	33258.8150367171	28232.5566184292	37526.8237518495	39495.5706420629	32336.0417189401	38352.3721542036
gene-LOC117894843	5.57603444266458	6.45695090433574	9.34115682537947	1.04665617177853	4.44008674181321	7.53780899257145
gene-LOC117894844	7951.42511523969	11329.1815724359	7335.35569614799	10537.7343374663	9008.935999139	9406.2433966051
gene-LOC117894849	0	0	0	0	0	0
gene-LOC117893362	0	0	0	0	0	0
gene-LOC117894848	49430.430127333	48849.6008559732	53370.2749237681	48205.8433036039	56672.1571508183	56975.4714964754
gene-LOC117894842	372.479100769994	261.045300846716	292.123449811867	361.096379263594	328.566418894178	372.179319008215
gene-LOC117894846	246.460722365774	143.897763010911	95.9591564788982	65.9393388220476	304.145941814205	250.632149003001
gene-LOC117894839	897.741545268997	741.626932440848	835.608937833945	846.744842968833	1033.43018915702	1041.15986709893
gene-Trnaq-uug-2	0	0	0	0	0	0
gene-LOC117893364	268.764860136433	279.493732001961	273.441136161108	415.522500196077	321.906288781458	390.081615365573
