C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117898913	17141.2978899463	16515.3783596969	17530.704761878	16111.2312027999	15493.2313846139	15713.926789048
gene-LOC117899253	2593.35499173541	1915.8646001872	2657.22888460756	2517.06374804859	1755.51528514391	2691.34122445143
gene-LOC117899252	3267.14814778676	3105.33503916598	3393.84675996394	3811.00188962856	3763.84095121291	3528.64738316965
gene-LOC117899251	2927.75603955349	1818.00316457995	2972.49332854406	2744.21564639277	1733.2679716225	2824.36153784386
gene-LOC117899249	2915.77749455702	1933.01557343795	2782.3338226776	2289.91184970442	1359.10860785335	2574.81955458054
gene-LOC117899254	85954.0460463252	75550.0371695725	79033.2931566123	103729.328218358	115020.633388732	95386.9075197912
gene-LOC117899250	11165.0021487916	11365.0419805733	12407.4073380339	10394.728368357	9592.63709382205	11900.6778051318
gene-LOC117896875	512.082798599024	516.54695908154	497.417233766463	537.991338183568	516.744418610908	449.588035962001
gene-LOC117896874	5574.01627168997	8936.66594442243	4457.73915331152	3057.81401617156	3563.61512952023	2947.07019903532
gene-LOC117898626	0	0	1.00083950456029	0	0	0
gene-LOC117897751	2123.19710062403	2235.67980727479	2059.72770038507	2088.50996412801	2182.25920814548	2060.26810975247
gene-LOC117897430	1148.94210757793	1197.54148521443	1034.86804771534	713.643210992221	623.936020123151	732.127306268397
gene-LOC117897431	915.360480146794	961.463382821695	696.584295173961	932.518319518185	1034.50007874552	847.617810919186
gene-LOC117896134	61575.7105543459	59124.4491992472	56095.052551595	59232.3865123543	63982.2624460484	60721.1951505927
gene-LOC117896135	601.921886072538	547.82226324468	567.475999085683	480.973452769241	442.923787380778	498.052801306529
gene-LOC117896907	13568.6968447496	13127.5567022832	11372.5392903186	10322.0765466194	9392.41127212937	9599.11703387677
gene-LOC117896395	32800.2508365796	31272.2775208018	28708.0803488073	24715.4140404844	22728.6644866903	24518.0154382305
gene-LOC117897624	733.68588103369	654.76362586703	520.43654237135	616.161019799984	634.048435360155	538.268244890286
gene-LOC117897625	1112.00826050548	1097.66228804827	1005.84370208309	1216.68810327669	1248.88328177	1166.24786392895
gene-LOC117899604	2413.67681678838	2805.69744766751	2104.76547809029	1366.58996331758	934.387167899175	1141.49989864664
gene-LOC117899605	3632.49377017904	4595.45195042269	3434.88117965091	2838.9389076456	2168.10182681367	2359.30602358041
gene-LOC117899606	27.949938325093	33.2930657220524	28.0235061276881	25.7500127677605	40.4496609480163	28.8726261626973
gene-LOC117899572	6256.79333648867	6794.81204963706	5985.02023727052	5845.25289828164	5264.52337238431	5275.44126601284
gene-LOC117897826	8914.03390153857	12737.1198406337	9782.20531757226	5842.49396834224	4703.28432673059	5999.31925052047
gene-LOC117896916	0	0	1.00083950456029	0	0	0
gene-LOC117897828	1.99642416607807	6.0532846767368	12.0100740547235	18.3928662626861	12.1348982844049	8.24932176077067
gene-LOC117897827	3161.33766698462	2889.43455236237	2258.89476179257	2271.51898344173	2089.22498796504	2040.67597057064
gene-LOC117897830	4231.42102000247	4518.77701118402	3901.272388776	3470.73386376887	3097.43278709434	3224.45364324123
gene-LOC117897831	29.946362491171	29.2575426042279	11.0092345501632	14.7142930101489	28.3147626636114	14.4363130813487
gene-LOC117897144	2463.58742094034	2424.34051303309	2470.07189725479	2642.13523863486	3156.08479546897	2471.70303257091
gene-LOC117897143	1638.06602826705	1649.52007441078	1545.29619504108	1583.62578521727	1585.62670916224	1565.30880410623
gene-LOC117897754	1149.94031966097	1185.43491586096	944.792492304912	849.750421336098	876.746401048252	850.711306579475
gene-LOC117897937	1940.52428942788	2112.59635218114	2485.0844898232	2273.358270068	2524.05884315621	2670.7179200495
gene-LOC117897452	334.401047818076	292.575426042279	287.240937808803	263.017987556411	206.293270834883	360.907827033717
gene-LOC117897124	0	2.01776155891227	0	1.83928662626861	0	0
gene-LOC117897185	2529.46941842091	2415.26058601798	2442.0483911271	2879.40321342351	2835.52123245594	2594.41169376237
gene-LOC117897184	4005.82508923564	3537.1360127732	3659.06922867241	4583.50227266138	4233.0570182099	3758.59722725113
gene-LOC117897186	7465.62816904894	6457.84586929871	9352.84517011589	10672.4606489236	9721.06476733201	10596.2538017099
gene-LOC117899006	4354.20110621627	4825.47676813869	4118.45456126559	3551.66247532469	3002.37608386651	3280.13656512644
gene-LOC117899009	1032.15129386236	1427.56630293043	993.833628028366	881.937937295798	902.027439140762	1152.8427160677
gene-LOC117899010	129.767570795074	120.05681275528	157.131802215965	135.187567030743	102.135393893741	169.111096095799
gene-LOC117899008	1950.50641025827	1791.77226431409	1672.40281212024	1817.21518675339	1807.08860285263	1879.81419623562
gene-LOC117897458	1363.55770543132	1203.59476989117	1190.99901042674	1382.22389964086	1635.17754382356	1659.144839135
gene-LOC117897457	509.088162349907	534.706813111751	702.589332201322	779.857529537891	751.352452109402	748.625949789938
gene-LOC117897228	0.998212083039034	0	0	1.83928662626861	0	0
gene-LOC117899610	2984.65412828671	3156.78795891824	2720.28177339486	2312.90293253278	2481.5866991608	3194.54985185844
gene-LOC117899609	2325.83415348095	2289.15048858597	2052.72182385315	1744.56336501578	1791.91997999712	2488.20167609245
gene-LOC117899607	629.871824397631	602.301825335312	680.570863100996	594.089580284761	945.51082465988	976.513463431227
gene-LOC117897265	2.9946362491171	1.00888077945613	1.00083950456029	5.51785987880583	0	1.03116522009633
gene-LOC117897683	255.542293257993	292.575426042279	371.311456191867	324.63408953641	294.271283396818	448.556870741905
gene-LOC117897684	5024.9996260185	3514.94063562517	3606.02473493072	5238.288311613	3809.34681977943	6772.69316559272
gene-LOC117898645	0	1.00888077945613	0	6.43750319194013	1.01124152370041	2.06233044019267
gene-LOC117898292	0	1.00888077945613	3.00251851368086	0	1.01124152370041	1.03116522009633
gene-LOC117898290	0	0	1.00083950456029	0	0	0
gene-LOC117898294	0	0	0	0	4.04496609480162	0
gene-LOC117898293	0	0	0	0	0	0
gene-LOC117896057	0	0	0	0	1.01124152370041	0
gene-LOC117896056	9.98212083039034	9.0799270151052	22.0184691003263	8.27678981820874	6.06744914220244	6.186991320578
gene-LOC117896058	16628.2168792642	18562.3974612134	25051.012799144	32727.3465845105	24432.6064541255	28094.0964215246
gene-LOC117896059	1500.31276080767	1547.62311568571	1650.38434301991	1985.50991305696	2006.30318302161	2118.01336207787
gene-LOC117897869	3002.62194578141	2980.23382251342	2937.46394588445	3639.02859007244	3772.94212492622	3212.07966060008
gene-LOC117896331	1501.31097289071	1360.98017148632	1666.39777509288	1811.69732687458	2085.18002187024	1797.32097862791
gene-LOC117896330	2601.34068839972	2966.10949160103	2355.97619373492	1625.92937762145	1162.92775225547	1595.21259548903
gene-LOC117896799	28.948150408132	33.2930657220524	55.0461727508158	18.3928662626861	14.1573813318057	19.5921391818303
gene-LOC117899460	25.9535141590149	23.2042579274911	31.0260246413689	10.1160764444774	20.2248304740081	21.654469622023
gene-LOC117899459	638.855733144982	656.781387425943	664.557431028031	788.134319356099	574.385185461831	561.985044952502
gene-LOC117899457	579.961220245679	645.683698851925	952.799208341394	768.821809780279	721.01520639839	814.620523876103
gene-LOC117899456	1052.11553552314	1099.68004960719	1560.30878760949	1574.42935208593	947.533307707281	1368.35624706783
gene-LOC117899461	98.8229962208644	76.6749392386661	86.0721973921848	119.55363070746	99.1016693226398	169.111096095799
gene-LOC117899458	1045.12805094187	1043.18272595764	1126.94528213488	1081.50053624594	974.836828847192	989.91861129248
gene-LOC117896531	0	0	0	0	0	0
gene-LOC117898282	0	0	0	0	0	0
gene-LOC117898087	6494.36781225196	5570.03078337731	6434.39717481809	6951.58380398221	5974.414922022	6161.21219007559
gene-LOC117896432	16.9696054116636	31.2753041631401	21.017629595766	30.3482293334321	13.1461398081053	20.6233044019267
gene-LOC117897063	1229.79728630409	1220.74574314192	1648.38266401079	1364.75067669131	1433.94048060718	1433.3196559339
gene-LOC117897796	158.715721203206	183.616301861016	166.139357757008	87.366114747759	103.146635417441	100.023026349344
gene-LOC117897080	570.977311498327	733.456326664609	584.490270663208	455.223440001481	381.238054435053	469.180175143832
gene-LOC117897810	1342.5952516875	1711.0618019576	1410.18286192545	2392.91190077546	2159.00065310037	2356.21252792012
gene-LOC117898132	196.64778035869	159.403163154069	175.14691329805	172.892942869249	195.169614074178	248.510818043216
gene-LOC117898002	527.05597984461	536.724574670663	589.49446818601	689.732484850729	653.262024310462	667.163897402328
gene-LOC117896311	18340.1506016762	19873.9424745064	15297.831827204	16872.6958660751	14072.4370438149	20916.155324434
gene-LOC117896068	66.8802095636153	26.2309002658595	13.0109135592837	72.6518217376101	16.1798643792065	34.028452263179
gene-LOC117896069	1222.80980172282	1169.29282338966	1144.96039321697	1377.62568307519	1485.5137983159	1288.95652512042
gene-LOC117896067	6414.51084560883	7385.0073056189	6142.15203948649	5188.62757270375	4833.73448328794	4847.50769967286
gene-LOC117896070	5817.58001995149	5420.7164280178	7274.10151914417	7804.09315525771	8005.99914313612	7608.96815909084
gene-LOC117899637	5365.38994633481	5076.68808222326	5153.32260898092	5325.65442636076	5216.9950207704	5387.83827500334
gene-LOC117899640	1221.81158963978	1444.71727618118	1084.91002294335	1632.36688081339	1337.87253585564	1018.79123745518
gene-LOC117899638	4032.7768154777	4006.26557522031	4211.53263518969	3758.5822207799	3501.92939657451	4061.75980195946
gene-LOC117899639	270.515474503578	170.500851728087	311.26108591825	170.134012929846	458.092410236284	324.817044330345
gene-LOC117897948	13566.7004205835	12114.6403997092	11969.0396350365	13367.0155564071	15113.0045717026	11719.1927263948
gene-LOC117898101	3703.36682807482	3530.07384731701	3536.96680911606	4271.74318950885	4644.63231835597	3750.34790549036
gene-LOC117897148	10059.9813728674	11718.150253383	9555.01475003707	9807.99593457736	11223.7696715508	8532.89219629716
gene-LOC117897781	321.424290738569	337.975061117805	303.254369881767	284.1697837585	312.473630823426	449.588035962001
gene-LOC117897417	6.98748458127324	13.1154501329297	15.0125925684043	11.955363070746	11.1236567607045	9.280486980867
gene-LOC117897416	3872.06467010841	3823.65815413874	3962.32359855418	4305.76999209482	4759.91385205781	4568.06192502676
gene-LOC117896929	7146.20030247645	6829.11399613857	6267.25697755652	7031.5927722249	7922.06609666898	6599.45740861653
gene-LOC117896930	716.716275622027	787.93588875524	929.779899736508	829.518268447143	942.477100088779	932.173358967085
gene-LOC117896931	6043.17595071831	5287.54416512959	6325.30566882102	7774.66456923741	8661.28365049398	8468.95995265118
gene-LOC117897807	104332.128707157	89171.9454537892	96955.3261647733	111470.885628322	121832.356292378	108232.132666531
gene-LOC117897876	5990.27071031724	5982.66302217487	5362.49806543402	6622.35149788013	6876.44236116276	5830.20815442467
gene-LOC117896509	2512.49981300925	2421.31387069472	2949.47401993917	3192.08193988917	3243.0515665072	2997.59729482004
gene-LOC117897413	1776.81750780948	1788.74562197572	1901.59505866455	2046.20637172383	2136.75333957896	1913.84264849879
gene-LOC117897412	2101.23643479717	2156.98710647721	2090.75372502644	1957.92061366294	2250.0123902334	2275.78164075261
gene-LOC117897154	10439.3019644222	11236.9141215824	10188.5461564237	10032.3889029821	9842.41375017605	9678.51675582418
gene-LOC117896379	6800.81892174494	7408.21156354639	6491.44502657803	4944.92209472316	4760.92509358151	5253.78679639082
gene-LOC117897434	20997.3911667261	20490.3686307541	18806.7751301924	22197.4306491227	24248.560496812	20793.4466632426
gene-LOC117897881	5892.44592617942	5792.99343563712	5870.92453375065	5836.97610846343	7240.48930969491	6630.39236521942
gene-LOC117897571	960.280023883551	1103.71557272501	1158.97214628081	1038.27730052863	826.184324863232	1370.41857750803
gene-LOC117897300	2412.67860470535	2307.31034261618	2716.27841537662	2234.73325091636	2553.38484734353	3144.02275607372
gene-LOC117897163	9757.52311170656	8983.07446027741	11617.7449689358	13436.9084482053	12783.1041010968	12424.5097369407
gene-LOC117897162	116755.876292661	98668.5402308098	106739.533161355	127280.473824414	134801.528833835	116404.117035795
gene-LOC117897164	18.9660295777416	48.4262774138944	19.0159505866455	34.0268025859693	60.6744914220244	17.5298087416377
gene-LOC117897550	6721.96016718486	6174.35037027154	5595.69366999657	6593.84255517297	6712.6212343233	6150.90053787463
gene-LOC117896450	895.396238486014	769.77603472503	858.720294912727	948.152255841468	1187.19754882428	879.583932742172
gene-LOC117897540	313.438594074257	342.010584235629	366.307258669065	268.535847435217	330.675978250033	468.149009923735
gene-LOC117897541	18.9660295777416	22.1953771480349	12.0100740547235	13.7946496970146	11.1236567607045	22.6856348421193
gene-LOC117896876	17.9678174947026	17.1509732507543	25.0209876140072	14.7142930101489	20.2248304740081	53.6205914450093
gene-LOC117899539	1116.99932092068	1325.66934420536	1030.8646896971	703.527134547743	810.004460484025	1754.01203938386
gene-LOC117899541	0	0	0	0	0	0
gene-LOC117899538	2565.40505341032	2510.09537928686	2440.04671211798	2563.04591370531	2941.70159244448	2859.42115532713
gene-LOC117899540	10.9803329134294	14.1243309123859	10.0083950456029	10.1160764444774	11.1236567607045	14.4363130813487
gene-LOC117898834	12592.4454275374	14191.9259246094	13002.9068432473	10717.5231712672	9822.18891970205	12520.4081024097
gene-LOC117898836	95.8283599717473	101.896958725069	96.0805924377877	109.437554262982	108.202843035943	118.584000311078
gene-LOC117898457	0	0	0	0	0	0
gene-LOC117898837	2223.01830892793	2392.05632809049	3155.64695787859	2379.11725107845	2417.87848316767	2817.14338130318
gene-LOC117897884	2434.6392705322	2275.02615767358	2468.07021824567	2712.9477737462	2722.26218180149	2805.80056388212
gene-LOC117897078	1446.40930832356	1497.1790767129	1496.25505931763	1572.59006545966	1907.20151369897	1843.72341353224
gene-LOC117897077	988.229962208644	1111.78661896066	1058.88819582478	1079.66124961967	1053.71366769582	1041.4768722973
gene-LOC117899421	102.815844553021	69.6127737824732	59.049530769057	78.1696816164159	63.7082159931256	95.898365468959
gene-LOC117899418	642.848581477138	744.554015238626	618.518813818258	360.500178748647	268.990245304308	439.276383761038
gene-LOC117899420	1568.19118245432	1459.85048787302	1548.29871355477	1535.80433293429	1434.95172213088	1258.02156851753
gene-LOC117899422	735.682305199768	709.243187957662	858.720294912727	975.741555235497	808.993218960325	705.317010545892
gene-LOC117896481	57.896300816264	35.3108272809647	70.0587653192202	57.0178854143269	45.5058685665183	70.1192349665506
gene-LOC117897974	113.79617746645	106.94136262235	88.0738764013053	67.1339618588043	56.6295253272228	104.14768722973
gene-LOC117899574	1491.32885206032	1427.56630293043	1148.96375123521	1679.26868978324	1809.11108590003	1635.42803907278
gene-LOC117899575	6471.40893434206	6110.7908811658	6325.30566882102	6456.81570151595	7684.42433859939	7384.17414110984
gene-LOC117899576	29473.2099638105	26853.3797067839	27823.338226776	33432.7130056845	37978.1866640925	33433.4699311834
gene-LOC117899573	5517.11818295674	5565.99526025949	4858.07495513564	4653.39516445958	4342.27110276954	4175.18797617005
gene-LOC117898062	56.8980887332249	74.6571776797539	89.0747159058656	60.6964586668641	50.5620761850203	91.7737045885737
gene-LOC117898063	77.8605424770447	28.2486618247717	123.103259060915	42.303592404178	85.9555295145345	68.056904526358
gene-LOC117897065	81.8533908092008	128.127858990929	106.088987483391	70.8125351113415	65.7306990405264	79.3997219474177
gene-LOC117897066	0	0	0	0	0	0
gene-LOC117898382	2121.20067645795	2340.60340833823	1711.43555279809	1217.60774658982	894.948748474859	1274.52021203907
gene-LOC117898380	2531.46584258699	2916.67433340768	2721.28261289942	2485.79587540203	2055.85401768293	3149.1785821742
gene-LOC117898379	4879.2606618948	5818.21545512352	4770.00107873433	3429.34991467782	2822.37509264783	3440.99833946146
gene-LOC117898383	51.9070283180298	56.4973236495435	36.0302221641704	55.1785987880583	38.4271779006154	81.4620523876103
gene-LOC117897064	3384.93717358536	3287.94246024754	2478.07861329127	2753.41207952411	2567.54222867533	2815.08105086299
gene-LOC117896857	1219.8151654737	1342.82031745611	1219.02251655443	1044.71480372057	934.387167899175	1262.14622939791
gene-LOC117895973	22208.2224234524	23237.5509932131	23294.5394686407	14757.5162458662	12301.7531358154	17446.2843588099
gene-LOC117899322	2539.4515392513	3432.21241170977	2602.18271185675	1821.81340331906	1401.58075184876	1639.55269995317
gene-LOC117899323	3463.79592814545	3153.76131657987	2834.37747691474	3360.37666619275	3857.88641291705	3171.86421701632
gene-LOC117899321	2481.55523843504	3052.87323863426	2222.8645396284	1846.64377277368	1602.81781506514	1508.59471700094
gene-LOC117899324	1994.42774191199	1633.37798193948	1652.38602202904	2126.21533996651	2370.35013155375	2012.83450962804
gene-LOC117898129	114.794389549489	137.207786006034	119.099901042674	101.160764444774	87.9780125619353	145.394296033583
gene-LOC117897362	0	0	0	0.919643313134305	0	0
gene-LOC117896603	0	0	0	0	0	0
gene-LOC117896864	3.99284833215614	2.01776155891227	3.00251851368086	0.919643313134305	1.01124152370041	5.15582610048167
gene-LOC117896922	55.8998766501859	50.4440389728067	121.101580051795	57.0178854143269	104.157876941142	96.9295306890553
gene-LOC117898153	438.215104454136	482.245012580032	472.396246152456	578.455643961478	445.957511951879	574.359027593658
gene-LOC117896584	3784.22200680098	2939.87859133517	3536.96680911606	2545.57269075576	3306.75978250033	3186.30053009767
gene-LOC117896590	2128.18816103922	2073.25000178235	1983.66389803849	2381.87618101785	2537.20498296432	2108.732875097
gene-LOC117896592	1478.35209498081	1422.52189903315	1216.01999804075	1545.00076606563	1596.75036592294	1415.78984719227
gene-LOC117896583	1279.70789045604	1181.39939274313	1204.00992398603	1249.79526254952	1322.70391300013	1282.76953379984
gene-LOC117896582	7379.78192990758	10689.0918583377	8667.27010949209	4316.80571185243	2677.76755475868	4311.30178522277
gene-LOC117896589	0	0	0	0	0	0
gene-LOC117896588	0	0	0	0	0	0
gene-LOC117896591	297.467200745632	229.015936936542	211.177135462221	277.73228056656	282.136385112413	245.417322382927
gene-LOC117896587	0	0	0	0	0	0
gene-LOC117896593	169.696054116636	247.175790966753	190.159505866455	114.955414141788	106.180359988543	122.708661191464
gene-LOC117896595	1.99642416607807	8.07104623564907	4.00335801824115	1.83928662626861	5.05620761850203	4.12466088038533
gene-LOC117896585	0	0	0	0	0	0
gene-LOC117897479	71.8712699788105	45.399635075526	74.0621233374613	45.9821656567152	40.4496609480163	62.9010784258763
gene-LOC117897478	283.492231583086	222.962652259805	282.236740286001	267.616204122083	240.675482640697	217.575861440326
gene-LOC117896403	943.310418471887	1066.38698388513	1051.88231929286	653.866395638491	467.193583949588	861.022958780438
gene-LOC117897471	1065.09229260265	893.868370598134	810.679998693833	945.393325902065	1003.1515915108	775.436245512443
gene-LOC117897470	1603.12860536069	1423.5307798126	1214.01831903163	1522.92932655041	1358.09736632965	1537.46734316363
gene-LOC117898417	607.911158570772	664.852433661592	551.462567012719	359.580535435513	316.518596918227	460.930853383061
gene-LOC117898412	3972.88409049536	4177.77530772785	3478.91811785156	2598.91200291755	2295.51825879992	2571.72605892026
gene-LOC117898418	0	0	1.00083950456029	0.919643313134305	2.02248304740081	0
gene-LOC117898416	1593.1464845303	1673.73321311773	1436.20468904401	1495.34002715638	1417.76061622797	1449.81829945544
gene-LOC117898415	19.9642416607807	11.0976885740175	19.0159505866455	5.51785987880583	2.02248304740081	4.12466088038533
gene-LOC117898413	84.8480270583179	74.6571776797539	46.0386172097732	54.258955474924	17.1911059029069	26.8102957225047
gene-LOC117898411	1315.64352544545	1164.24841949238	1545.29619504108	1340.83995054982	1161.91651073177	1556.02831712537
gene-LOC117898080	2042.34192189786	1547.62311568571	1586.33061472806	1866.87592566264	2006.30318302161	1901.46866585764
gene-LOC117896453	355.363501561896	359.161557486383	378.317332723789	475.455592890436	472.24979156809	437.214053320845
gene-LOC117896454	4075.69993504838	3836.77360427167	4275.58636348155	4702.1362600557	5202.83763943859	4490.72453351953
gene-LOC117896451	129.767570795074	191.687348096665	182.152789829972	182.089376000592	113.259050654446	215.513531000134
gene-LOC117896452	819.532120175047	737.491849782433	620.520492827379	704.446777860878	551.126630416721	413.49725325863
gene-LOC117897846	10028.0385862101	9665.07786718976	8727.32047976571	9177.12062176723	9148.70206491758	8657.66318792881
gene-LOC117897129	9769.50165670303	9846.67640749186	11861.9498080485	10151.9425336896	9705.8961444765	10509.6359232218
gene-LOC117897128	3583.58137811013	3757.07202269464	3648.05999412225	4190.81457795303	4437.32780599738	3892.64870586366
gene-LOC117897427	1690.97126866812	2083.33880957692	2077.74281146716	2174.0367922495	2181.24796662178	2099.45238811613
gene-LOC117897753	4.99106041519517	3.0266423383684	7.00587653192202	0.919643313134305	7.07869066590284	11.3428174210597
gene-LOC117897264	89.8390874735131	98.8703163867011	75.0629628420216	87.366114747759	83.9330464671337	111.365843770404
gene-LOC117897263	1219.8151654737	1295.40292082168	1116.93688708928	920.562956447439	664.385681071167	763.062262871287
gene-LOC117898023	5508.13427420939	5404.57433554651	4682.92804183759	4419.80576292347	4156.20266240867	4088.57009768196
gene-LOC117898025	82.8516028922398	78.6927007975784	91.0763949149862	102.080407757908	85.9555295145345	89.711374148381
gene-LOC117898026	6.98748458127324	9.0799270151052	9.00755554104259	12.8750063838803	5.05620761850203	8.24932176077067
gene-LOC117898021	5571.02163544085	7212.4886923319	5306.45105317865	3784.33223354766	3097.43278709434	3743.12974894969
gene-LOC117898027	0	0	0	0	0	0
gene-LOC117898024	1291.68643545251	1530.47214243495	1533.28612098636	1001.49156800326	785.734663915216	1127.06358556529
gene-LOC117898663	1909.57971485367	1412.43309123859	1796.50691068572	2217.26002796681	2426.97965688098	1957.15158774284
gene-LOC117896245	34.9374229063662	21.1864963685788	45.037777705213	43.2232357173123	33.3709702821134	34.028452263179
gene-LOC117896243	1095.03865509382	1143.0619231238	1098.9217760072	1141.27735159967	1067.87104902763	1278.64487291945
gene-LOC117896244	2420.66430136966	2657.39197308745	2336.96024314827	2544.65304744262	2306.64191556063	2285.06212773347
gene-LOC117899801	746.662638113198	659.808029764311	785.659011079826	876.420077416993	894.948748474859	778.529741172732
gene-LOC117899798	67.8784216466543	77.6838200181223	90.0755554104259	52.4196688486554	60.6744914220244	62.9010784258763
gene-LOC117899797	100.819420386942	91.8081509305081	188.157826857334	113.116127515519	188.090923408276	131.989148172331
gene-LOC117899795	199.642416607807	199.758394332314	206.172937939419	159.098293172235	124.38270741515	160.861774335028
gene-LOC117899800	44.9195437367565	23.2042579274911	30.0251851368086	28.5089427071635	22.2473135214089	23.7168000622157
gene-LOC117899799	1955.49747067347	2107.55194828386	1899.59337965543	2382.79582433098	2485.6316652556	2100.48355333623
gene-LOC117897224	4656.65936737709	4595.45195042269	5380.51317651611	5871.0029110494	6559.92376424454	7347.05219318637
gene-LOC117897223	5.9892724982342	4.03552311782453	1.00083950456029	4.59821656567152	7.07869066590284	5.15582610048167
gene-LOC117898241	3143.36984948992	3519.98503952245	3053.56132841344	2397.51011734113	2070.01139901473	2419.113606346
gene-LOC117898239	4291.31374498481	5149.3274983441	4535.80463466723	2616.3852258671	1940.57248398108	2830.54852916443
gene-LOC117898242	43.9213316537175	74.6571776797539	44.0369382006527	44.1428790304466	33.3709702821134	53.6205914450093
gene-LOC117898240	0	0	0	0	0	0
gene-LOC117898511	89.8390874735131	91.8081509305081	85.0713578876245	76.3303949901473	80.8993218960325	96.9295306890553
gene-LOC117898510	21512.4686015742	23801.5153489291	18310.3587359305	13777.176474065	11270.286781641	12714.2671637878
gene-LOC117898527	518.072071097259	412.632238797559	475.398764666137	585.812790466552	651.239541263062	609.418645076933
gene-LOC117898520	3954.91627300065	3601.7043826584	3565.99115474831	3842.26976227513	3848.78523920375	3373.9726001552
gene-LOC117898526	8987.90159568346	10296.6372351293	8564.18364052238	12279.0775169692	12984.3411643132	9506.3121640681
gene-LOC117898525	84.8480270583179	98.8703163867011	94.0789134286671	145.30364347522	142.585054841757	70.1192349665506
gene-LOC117898522	124.776510379879	114.003528078543	137.115012124759	106.678624323579	103.146635417441	104.14768722973
gene-LOC117898519	308.447533659062	282.486618247717	436.366023988286	328.312662788947	286.181351207215	342.346853071983
gene-LOC117898514	2582.37465882198	2967.11837238049	2585.16844027922	1846.64377277368	2053.83153463553	2734.65016369548
gene-LOC117898515	2416.6714530375	2387.01192419321	2369.98794679876	2381.87618101785	2368.32764850635	2294.34261471434
gene-LOC117898529	426.236559457668	416.667761915383	511.428986830307	612.482446547447	595.621257459539	495.990470866336
gene-LOC117898517	1690.97126866812	1834.14525705125	2106.76715709941	1963.43847354174	1654.39113277386	1948.90226598207
gene-LOC117898530	1195.85807548076	1303.47396705732	1108.9301710528	1208.41131345848	1445.06413736788	1251.83457719695
gene-LOC117898524	1687.97663241901	1490.11691125671	1342.12577561535	1922.0545244507	2199.45031404838	1954.05809208255
gene-LOC117898521	6864.70449505944	7160.02689180018	6803.70695200084	6064.12800680761	5764.07668509232	7053.17010545892
gene-LOC117898516	2387.72330262937	2543.38844500891	2237.8771321968	1806.17946699577	1871.80806036945	2096.35889245585
gene-LOC117898523	28608.7582998987	25823.3124309592	22234.6504333114	23848.1903961988	26784.7542382527	30860.7127070431
gene-LOC117898512	3564.61534853239	4010.30109833813	3494.93154992453	2288.07256307815	1771.69514952311	2219.06755364731
gene-LOC117897902	3926.96633467556	3648.11289851338	3787.17668525613	4194.49315120556	5140.14066496917	4241.18255025622
gene-LOC117898506	851.474906832296	889.83284748031	742.622912383734	936.196892770722	1028.43262960331	768.218088971768
gene-LOC117898500	3264.15351153764	2587.77919930498	4276.58720298611	4846.52026021779	3540.35657447512	3909.1473493852
gene-LOC117898508	2217.02903642969	1613.20036635036	2046.71678682579	2181.39393875457	2651.47527514247	1942.71527466149
gene-LOC117898504	5851.51923077482	4406.79124466439	7756.50616034223	8074.4682893192	9411.62486107968	8075.05483857439
gene-LOC117898507	671.79673188527	642.657056513557	811.680838198394	1018.96479095281	1035.51132026922	829.056836957452
gene-LOC117898501	4404.11171036822	4872.89416477312	4448.73159777048	3227.02838578828	3039.79202024342	3450.27882644233
gene-LOC117898503	1629.0821195197	1786.72786041681	1692.41960221145	1798.8223204907	1506.74987031361	1848.87923963273
gene-LOC117898402	0	0	0	0	0	0
gene-LOC117896626	380.318803637872	569.008759613259	577.484394131286	335.669809294021	309.439906252324	464.02434904335
gene-LOC117896629	0	0	0	0	0	0
gene-Trnat-agu-3	0	0	0	0	0	0
gene-LOC117896627	588.94512899303	691.083333927451	728.61115931989	635.473529375805	628.992227741653	1000.23026349344
gene-LOC117896628	0	0	0	0	0	0
gene-LOC117898287	162.708569535363	250.202433305121	138.11585162932	247.384051233128	143.596296365458	232.012174521675
gene-LOC117896377	33.9392108233272	107.950243401806	68.0570863100996	64.3750319194013	50.5620761850203	54.6517566651057
gene-LOC117899722	644.845005643216	809.122385123819	617.517974313698	427.634140607452	372.136880721749	656.852245201364
gene-LOC117899725	0	0	0	0	0	0
gene-LOC117899724	629.871824397631	647.701460410838	459.385332593172	464.419873132824	612.812363362446	639.322436459727
gene-Trnav-cac	0	0	0	0	0	0
gene-LOC117899726	0	0	0	0	3.03372457110122	0
gene-LOC117897681	0	1.00888077945613	0	0	0	0
gene-LOC117898665	0	5.04440389728067	0	1.83928662626861	0	1.03116522009633
gene-LOC117897307	56.8980887332249	75.66605845921	68.0570863100996	43.2232357173123	62.6969744694252	73.2127306268397
gene-LOC117897306	154.72287287105	139.225547564946	107.089826987951	91.0446880002962	112.247809130745	159.830609114932
gene-LOC117897206	3024.58261160827	2708.84489283972	3589.01046335319	3662.93931621394	3865.97634510665	3614.23409643765
gene-LOC117897205	1738.885448654	1568.80961205429	1416.18789895281	1935.84917414771	1990.1233186424	1648.83318693404
gene-LOC117897980	10329.4986352879	9772.01922981211	12104.1529681521	13731.1943084083	13423.2199855992	14187.8022633054
gene-LOC117896967	4049.74642088936	4447.14647584264	4435.7206842112	4073.10023387184	3546.42402361732	3840.05927963875
