C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117895756	111.666524074575	83.0755701205156	78.5456545695337	99.9393512121484	93.7516914893848	85.4135008596302
gene-LOC117895754	528.067861511541	553.136074473306	458.706622686077	283.4486771448	299.819765852191	319.509762474913
gene-LOC117895751	919.422501959818	1212.48268796145	1598.14225164145	1344.87351070831	1689.38691594733	1395.08718070729
gene-LOC117893785	4.17444949811495	4.2063579807856	2.0945507885209	0.86154613113921	1.85646913840366	1.05448766493371
gene-LOC117893816	1.04361237452874	0	4.1891015770418	3.44618452455684	1.85646913840366	0
gene-LOC117893331	0	1.0515894951964	0	0.86154613113921	2.78470370760549	2.10897532986741
gene-LOC117895428	7187.35842337942	7653.4683460394	8611.74556700367	7911.57812225137	6206.17632968343	8006.72483984164
gene-LOC117895431	1.04361237452874	1.0515894951964	0	0.86154613113921	0	0
gene-LOC117895430	1382.78639625058	1388.09813365925	1275.58143020923	1422.41266251084	1383.06950811073	1427.77629832024
gene-LOC117895429	235.856396643495	377.520628775507	329.891749192041	186.093964326069	272.900963345338	322.673225469714
gene-LOC117895188	0	0	0	0	0	0
gene-LOC117893148	0	0	0	0	0	0
gene-LOC117893149	0	0	0	0	0	0
gene-LOC117895432	0	0	0	0	0	0
gene-LOC117895427	346.479308343541	335.457048967651	275.433428690498	212.801894391385	219.991592900834	260.458453238626
gene-LOC117894932	0	0	0	0	2.78470370760549	0
gene-LOC117894266	0	4.2063579807856	0	0	0.92823456920183	0
gene-LOC117894265	0	0	1.04727539426045	0.86154613113921	0.92823456920183	0
gene-LOC117894269	0	0	1.04727539426045	1.72309226227842	0	1.05448766493371
gene-LOC117894268	0	1.0515894951964	0	0	0	0
gene-LOC117894267	0	0	0	0	0	0
gene-LOC117894270	0	0	0	0	0	0
gene-LOC117894271	2.08722474905748	4.2063579807856	8.37820315408359	6.89236904911368	0	3.16346299480112
gene-LOC117893332	1.04361237452874	1.0515894951964	4.1891015770418	0	0.92823456920183	1.05448766493371
gene-LOC117894259	686.696942439909	862.303386061048	962.446087325353	984.747227892117	840.052285127656	885.769638544314
gene-LOC117894260	229.594722396322	354.385659881187	275.433428690498	355.818552160494	377.791469665145	238.314212275018
gene-LOC117894258	146.105732434023	185.079751154566	143.476729013682	177.478503014677	151.302234779898	138.137884106316
gene-LOC117893333	1.04361237452874	2.1031789903928	2.0945507885209	0	0	0
gene-LOC117894263	2.08722474905748	2.1031789903928	3.14182618278135	0	0.92823456920183	1.05448766493371
gene-LOC117894264	0	1.0515894951964	0	0	0.92823456920183	0
gene-LOC117894257	32.3519836103909	29.4445058654992	40.8437403761575	57.7235907863271	29.7035062144585	29.5256546181438
gene-LOC117893334	44.8753321047357	75.7144436541408	61.7892482613665	39.6311220324037	28.7752716452567	39.0160436025471
gene-LOC117894255	492.585040777564	546.826537502128	761.369211627346	437.665434618719	445.552593216878	518.807931147384
gene-LOC117894254	9192.13779484912	8931.14958270302	8153.0389443176	7736.68425763011	7829.65859121743	8049.95883410392
gene-LOC117894261	26.0903093632184	41.0119903126596	49.2219435302411	25.8463839341763	29.7035062144585	29.5256546181438
gene-LOC117894256	1584.20358453462	1320.79640596668	1263.0141254781	1101.91750172705	1247.54726100726	1214.76979000363
gene-LOC117893825	159.672693302897	195.59564610653	158.138584533328	123.201096752907	126.239901411449	146.573785425785
gene-LOC117893826	1129.18858924009	943.275777191171	834.678489225578	1498.22872205109	1183.49907573233	944.820947780601
gene-LOC117893878	5927.71828732323	5649.13876819506	5359.95546782498	5898.14481377903	5599.11092142544	5599.32950079798
gene-LOC117893879	1538.28464005536	1238.77242534136	1330.03975071077	1456.8745077564	1474.03649589251	1455.19297760852
gene-LOC117893139	4873.66978904921	5907.82978401337	4549.36431266739	2476.94512702523	2765.21078165225	3338.50794718012
gene-LOC117893833	1906.679808264	1920.20241822863	1592.90587467014	1567.15241254222	1371.0024587111	1520.57121283441
gene-LOC117893839	90.7942765840002	95.6946440628724	75.4038283867523	75.8160595402505	73.3305309669446	90.6859391842988
gene-LOC117893840	84.5326023368278	93.5914650724796	70.1674514154501	46.5234910815173	77.0434692437519	52.7243832466853
gene-LOC117893836	829.671837750347	1213.53427745665	1353.0798093845	1408.62792441261	1617.91285411879	1194.73452436989
gene-LOC117893830	4844.4486425624	5044.47480845713	4683.41556313273	4649.76446975832	4539.99527796615	4813.73619042237
gene-LOC117893837	1212.67757920239	1092.60148550906	1045.18084347193	1259.58044372552	1282.82017463693	1291.74738954379
gene-LOC117893829	2865.75958045591	3259.92743510884	2551.16286041845	1810.10842152348	1768.28685432949	2120.57469418168
gene-LOC117893838	1336.86745177131	1537.42384197714	1190.75212327413	926.162090974651	977.431001369527	1101.93960985572
gene-LOC117893832	67.834804344368	116.7264339668	48.1746681359807	49.9696756060742	69.6175926901372	73.8141365453595
gene-LOC117893831	2659.12433029922	2892.9227012853	2618.18848565112	1928.14024148955	1980.8525706767	2157.48176245436
gene-LOC117893834	914.204440087174	1002.16478892217	894.373186698424	772.806879631871	892.033421002958	907.913879507921
gene-LOC117894413	5100.13367432194	5011.87553410604	8190.74085851097	7919.33203743162	7216.09554097502	7877.02285705479
gene-LOC117894813	38.6136578575633	38.9088113222668	24.0873340679903	19.8155610162018	18.5646913840366	27.4166792882764
gene-LOC117894386	1553.93882567329	1479.58641974133	1459.90189959907	1277.67291247945	1349.65306361946	1652.38217095112
gene-LOC117894815	2557.89392996994	2495.42187210106	2179.38009545599	3249.7520066571	3057.60467095083	2637.2736499992
gene-LOC117894043	424.750236433196	216.627436010458	259.724297776591	256.740747079485	219.991592900834	260.458453238626
gene-LOC117895719	137.756833437793	113.571665481211	125.673047311254	119.75491222835	77.0434692437519	88.5769638544314
gene-LOC117895716	2060.09082731973	1942.28579762775	2012.86330776858	1689.49196316399	1520.4482243526	1924.43998850401
gene-LOC117895718	6.26167424717243	1.0515894951964	1.04727539426045	6.03082291797447	1.85646913840366	0
gene-LOC117895720	0	0	0	0	0	0
gene-LOC117895005	0	0	3.14182618278135	0	0.92823456920183	0
gene-LOC117893339	0	4.2063579807856	0	0	0	0
gene-Trnap-ugg	0	0	0	1.72309226227842	5.56940741521098	0
gene-LOC117893340	0	4.2063579807856	0	0	0	0
gene-LOC117893737	575.030418365335	775.021457959746	715.289094279887	435.94234235644	535.591346429456	507.208566833113
gene-LOC117894493	2.08722474905748	1.0515894951964	2.0945507885209	1.72309226227842	3.71293827680732	0
gene-LOC117894491	1.04361237452874	3.1547684855892	10.4727539426045	3.44618452455684	0.92823456920183	0
gene-LOC117893342	72.0092538424829	37.8572218270704	60.741972867106	55.1389523929094	49.196432167697	41.1250189324146
gene-LOC117894492	9.39251137075864	18.9286109135352	12.5673047311254	22.4001994096195	16.7082222456329	15.8173149740056
gene-LOC117894494	9.39251137075864	19.9802004087316	20.945507885209	3.44618452455684	8.35411112281647	2.10897532986741
gene-LOC117893110	3401.13272858916	3158.97484356998	3536.64900641754	2797.44028780901	2413.40987992476	2940.96609750011
gene-LOC117893112	1.04361237452874	1.0515894951964	0	0	2.78470370760549	1.05448766493371
gene-LOC117893111	90.7942765840002	78.86921213973	133.003975071077	127.508827408603	116.029321150229	127.593007456979
gene-LOC117893343	0	0	0	3.44618452455684	0	0
gene-LOC117894179	185.763002666115	207.163130553691	350.83725707725	278.279400357965	271.044494206934	297.365521511305
gene-LOC117894178	3325.99263762309	3101.13742133418	4591.25532843781	4777.27329716692	3829.89583252675	5382.10504182164
gene-LOC117893344	0	3.1547684855892	0	6.03082291797447	3.71293827680732	3.16346299480112
gene-LOC117893738	0	0	0	0	0.92823456920183	0
gene-LOC117893930	1.04361237452874	0	0	0	0	0
gene-LOC117893849	130.451546816092	145.119350337103	148.713105984984	110.277904785819	90.0387532125775	115.993643142708
gene-LOC117893850	2.08722474905748	3.1547684855892	3.14182618278135	2.58463839341763	3.71293827680732	0
gene-LOC117893151	0	0	0	0	0	0
gene-LOC117893847	63.660354846253	33.6508638462848	32.4655372220739	51.6927678683526	33.4164444912659	39.0160436025471
gene-LOC117893848	0	0	3.14182618278135	0	0	0
gene-LOC117893750	125.233484943449	182.976572164174	122.531221128473	132.678104195438	183.790444701962	112.830180147907
gene-LOC117894230	1753.26878920828	1635.2216650304	1960.49953805556	1778.23121467133	1811.91387908197	2099.48494088301
gene-LOC117894028	1.04361237452874	3.1547684855892	0	0.86154613113921	1.85646913840366	0
gene-LOC117893345	2.08722474905748	2.1031789903928	1.04727539426045	0	1.85646913840366	2.10897532986741
gene-LOC117893841	0	0	0	2.58463839341763	0	0
gene-LOC117894862	0	1.0515894951964	3.14182618278135	0.86154613113921	0	1.05448766493371
gene-LOC117893347	0	2.1031789903928	0	0	1.85646913840366	0
gene-LOC117893351	3.13083712358621	1.0515894951964	3.14182618278135	4.30773065569605	2.78470370760549	0
gene-LOC117893757	417.444949811495	343.869764929223	473.368478205723	291.202592325053	261.762148514916	333.218102119051
gene-LOC117893756	5169.01209104084	4354.63209960829	4284.4036379195	3640.03240406316	3375.06089361785	3778.22930345747
gene-LOC117893758	0	0	0	0	0	0
gene-LOC117894153	0	0	1.04727539426045	0	0	0
gene-LOC117895380	1.04361237452874	6.3095369711784	7.33092775982314	4.30773065569605	0	3.16346299480112
gene-LOC117895375	3586.89573125527	4524.98959783011	4039.34119566255	2870.67170895585	2968.49415230745	3495.62660925524
gene-LOC117895381	2.08722474905748	0	4.1891015770418	0.86154613113921	0	1.05448766493371
gene-LOC117893353	0	1.0515894951964	1.04727539426045	0	0	0
gene-LOC117893354	245.248908014253	293.393469159796	485.935782936848	228.309724751891	327.666802928246	440.775843942289
gene-LOC117895444	0	0	0	0	0	0
gene-LOC117893355	0	0	0	0	0	0
gene-LOC117893356	1.04361237452874	0	0	0	0	0
gene-LOC117895446	0	0	0	0	0	0
gene-LOC117893357	0	0	0	0	0.92823456920183	0
gene-LOC117895447	608.426014350254	594.148064785966	490.12488451389	584.989823043524	715.668852854611	521.971394142185
gene-LOC117895440	0	0	0	0	0	0
gene-LOC117895441	3681.86445733739	3900.34543768345	3352.3285370277	3899.35778953606	4197.47672193067	4081.92175095838
gene-LOC117895448	597.989890604967	562.600379930074	516.306769370401	511.758401896691	466.90198830852	556.769487084997
gene-LOC117895449	720.092538424829	663.552971468928	1192.84667406265	957.177751695662	995.995692753563	1202.11593802443
gene-LOC117895442	2378.39260155099	2474.39008219713	2230.69658977476	1748.07710008146	1694.02808879334	2085.77660123887
gene-LOC117895445	0	0	2.0945507885209	0	0	0
gene-LOC117895443	173.23965417177	174.563856202602	185.3677447841	188.678602719487	187.50338297877	210.897532986741
gene-LOC117894423	2360.651191184	2112.64329584957	2064.17980208735	2315.8360005022	2462.60631209245	2321.98183818402
gene-LOC117894424	943.425586573979	848.632722623494	852.482170928006	1280.25755087287	977.431001369527	985.945966713016
gene-LOC117893518	2780.18336574456	3471.29692364332	2783.65799794427	1598.16807326323	1901.02439772535	2075.23172458953
gene-LOC117893807	1515.32516781573	1313.4352795003	1398.1126513377	1852.3241819493	1856.46913840366	1681.90782556926
gene-LOC117893810	448.753321047357	494.247062742308	745.66008071344	585.851369174663	880.894606172536	664.327228908235
gene-LOC117893808	3648.46886135247	3326.17757330621	3887.48626349479	5261.46222286716	4323.71662334212	4579.63992880709
gene-LOC117893806	411.183275564323	559.445611444485	699.57996336598	509.173763503273	605.208939119593	714.942636825053
gene-LOC117895564	4596.06889742456	5905.72660502298	4535.749732542	2167.65006594625	2430.11810217039	2858.71605963528
gene-LOC117895575	511.370063519081	452.183482934452	474.415753599983	478.158102782262	531.878408152648	420.740578308549
gene-LOC117895572	28.1775341122759	41.0119903126596	17.8036817024276	25.8463839341763	33.4164444912659	28.4711669532101
gene-LOC117895566	367.351555834116	426.945335049738	415.768331521398	301.541145898723	342.518556035475	412.304676989079
gene-LOC117895567	2848.01817008893	2709.94612912112	2841.2581446286	2757.80916577661	2565.64034927386	2732.17753984323
gene-LOC117895579	0	0	0	0	0	0
gene-LOC117895570	2264.63885272736	2460.71941875958	2868.48730487937	2856.02542472648	2929.50830040097	2952.56546181438
gene-LOC117895571	0	0	0	0	0	0
gene-LOC117895573	0	0	0	0	0	0
gene-LOC117895578	987.257306304186	1015.83545235972	851.434895533745	913.238899007563	765.793519591509	836.208718292429
gene-LOC117895574	0	0	0	0	0	0
gene-LOC117895577	1360.87053638547	1350.24091183218	1451.52369644498	1468.07460746121	1714.44924931578	1665.03602293032
gene-LOC117895565	0	0	0	0	0	0
gene-LOC117895569	946.556423697565	877.025638993797	904.845940641028	908.069622220727	884.607544449344	1049.21522660904
gene-LOC117894642	52.1806187264369	51.5278852646236	63.8837990498874	80.1237901959465	81.684642089761	76.9775995401606
gene-LOC117894643	2380.47982630005	2472.28690320674	2140.63090586836	2600.14622377814	3364.85031335663	2532.87937117076
gene-LOC117895163	615.731300971955	562.600379930074	907.987766823809	591.020645961498	607.065408257997	574.69577738887
gene-LOC117895164	387.180190950162	97.7978230532652	176.989541630016	684.929174255672	73.3305309669446	149.737248420586
gene-LOC117895162	4800.61692283219	5301.06264528505	4948.37623788062	4155.23699048441	4236.46257383715	4718.83230057834
gene-LOC117894840	17.7414103669885	34.7024533414812	40.8437403761575	30.1541145898723	30.6317407836604	31.6346299480112
gene-LOC117893358	4.17444949811495	3.1547684855892	18.8509570966881	5.16927678683526	1.85646913840366	8.43590131946965
gene-LOC117894850	0	0	0	0	0	1.05448766493371
gene-LOC117893359	0	3.1547684855892	1.04727539426045	0	0	0
gene-LOC117894845	1522.63045443743	1440.67760841907	1516.45477088913	1616.26054201716	1633.69284179522	1648.16422029138
gene-LOC117894841	32291.4540926682	34759.2391742218	27938.165692686	26916.4242290512	30796.0383024091	31677.8639422735
gene-LOC117894843	5.21806187264369	5.257947475982	2.0945507885209	0.86154613113921	2.78470370760549	3.16346299480112
gene-LOC117894844	8132.87123470245	7713.40894726559	9223.35439725177	9253.00544843511	9299.05391426393	8563.49432692663
gene-LOC117894849	0	0	0	0	0	0
gene-LOC117893362	0	0	0	0	0	0
gene-LOC117894848	59345.0176775767	51009.4516434918	53712.6604208299	61389.4695743244	62526.8088160044	58521.9564284909
gene-LOC117894842	408.052438440736	328.095922501277	293.237110392926	401.480497110872	334.164444912659	372.234145721598
gene-LOC117894846	231.68194714538	228.194920457619	129.862148888296	294.64877684961	264.546852222521	107.557741823238
gene-LOC117894839	738.877561166346	1015.83545235972	1339.46522925911	1107.94832464502	1874.10559521849	824.609353978159
gene-Trnaq-uug-2	0	0	0	0	0	0
gene-LOC117893364	446.6660962983	374.365860289918	674.445353903729	483.327379569097	381.504407941952	643.237475609561
gene-LOC117895036	1229.37537719485	1412.28469204876	1299.66876427722	1157.9180002511	1301.38486602097	1477.33721857212
gene-LOC117895038	963.254221690025	845.477954137905	798.023850426462	955.454659433384	968.148655677508	921.62221915206
gene-LOC117895035	4.17444949811495	9.4643054567676	4.1891015770418	10.3385535736705	2.78470370760549	10.5448766493371
gene-LOC117895033	6070.69318263367	6779.59747553119	6275.27416240861	5117.58401896691	4946.56201927655	6012.688665452
gene-LOC117895037	793.145404641841	807.620732310835	944.642405622925	869.300046319463	848.406396250472	896.314515193651
gene-LOC117895039	1.04361237452874	0	0	0	0	0
gene-LOC117893134	8041.03334574392	7755.47252707345	6390.47445577726	5706.02002653499	6186.6834037302	5178.58892248943
gene-LOC117893138	69.9220290934254	59.9406012261948	27.2291602507717	21.5386532784803	53.8376050137061	17.926290303873
gene-LOC117893137	642.865222709702	698.255424810409	1189.70484787987	823.638101369085	827.985235728032	1095.61268386612
gene-LOC117893136	11.4797361198161	22.0833793991244	7.33092775982314	6.89236904911368	8.35411112281647	14.7628273090719
gene-LOC117893367	3.13083712358621	4.2063579807856	2.0945507885209	1.72309226227842	4.64117284600915	1.05448766493371
gene-LOC117894838	941.338361824921	1183.03818209595	540.394103438392	998.531965990344	1538.08468116743	576.804752718738
gene-LOC117894603	2389.87233767081	2355.56046923994	2133.29997810853	2218.48128768347	2446.82632441602	2533.9338588357
gene-LOC117895078	76.1837033405979	89.385107091694	69.1201760211896	80.1237901959465	109.531679165816	95.9583775089673
gene-LOC117895076	564.594294620047	641.469592069804	619.987033402186	735.760395992885	720.31002570062	749.740729767865
gene-LOC117895073	5163.79402916819	4907.7681740816	5259.41702997598	5182.19997880235	5304.86056298846	5583.51218582398
gene-LOC117895079	1463.14454908929	1636.2732545256	1686.11338475932	1601.61425778779	1744.15275553024	1676.63538724459
gene-LOC117895072	1155.27889860331	1096.80784348984	1249.39954535272	1330.22722647894	1137.08734727224	1227.42364198283
gene-LOC117895068	22.9594722396322	30.4960953606956	9.42547854834404	25.8463839341763	12.0670493996238	15.8173149740056
gene-LOC117895070	3249.80893428249	3316.71326784944	3075.84783294294	3346.24517334469	3452.1043628616	3370.14257712813
gene-LOC117895074	546.852884253059	732.957878151891	680.729006269292	772.806879631871	1100.88619907337	740.250340783462
gene-LOC117895075	918.378889585289	923.295576782439	971.871565873697	1288.01146605312	1280.96370549852	943.766460115668
gene-LOC117895067	4497.96933421886	4465.04899660391	4473.96048428064	3627.97075822721	4265.23784548241	4314.96352490873
gene-LOC117895071	2141.49259253297	2067.42494755612	1975.16139357521	2054.78752276702	2291.81115135932	2371.54275843591
gene-LOC117895477	276.557279250115	426.945335049738	311.040792095353	236.925186063283	374.078531388337	265.730891563294
gene-LOC117895480	768.098707653151	710.874498752766	704.816340337282	742.652765041999	771.36292700672	859.407446920971
gene-LOC117895479	2038.17496745462	1830.81731113693	2007.62693079728	2026.35650043942	1797.06212597474	2034.10670565712
gene-LOC117895478	891.244967847542	916.986039811261	776.031067146993	926.162090974651	750.94176648428	632.692598960224
gene-LOC117895481	2348.12784268966	2311.39371044169	2387.78789891382	1963.46363286626	1966.00081756948	2605.63902005119
gene-LOC117894711	665.824694949335	665.656150459321	558.197785140819	620.313214420231	559.725445228703	618.984259316086
gene-LOC117895829	1264.85819792883	1736.17425656926	1424.29453619421	2011.71021621006	1810.98564451277	1415.12244634103
gene-LOC117895824	3888.49970749408	4275.76288746856	3989.07197673805	3224.76716885406	3512.43960985972	3667.50809863943
gene-LOC117895821	3171.53800619283	3190.52252842588	2992.0658014021	1855.77036647386	1974.35492869229	2781.73846009512
gene-LOC117895826	1106.22911700046	1197.7604350287	1371.93076648119	1340.56578005261	1433.19417484762	1440.43015029944
gene-LOC117895820	8617.10737648379	10344.485864247	8638.97472725444	4711.79579120034	5076.51485896481	6332.19842792691
gene-LOC117895831	122.102647819862	153.532066298674	145.571279802202	149.909026818223	139.235185380274	179.26290303873
gene-LOC117895832	1312.86436715715	1157.80003421124	1078.69365608826	1424.13575477311	1247.54726100726	1321.27304416193
gene-LOC117895833	229.594722396322	158.790013774656	239.826065285643	249.848378030371	230.202173162054	254.131527249023
gene-LOC117895830	404.92160131715	386.984934232275	512.11766779336	451.450172716946	385.217346218759	470.301498560433
gene-LOC117895834	1383.83000862511	1131.51029683133	1175.04299236022	1848.87799742474	1823.05269391239	1626.01997932778
gene-LOC117895823	0	0	0	0	0	0
gene-LOC117895825	3728.82701419118	3649.01554833151	3562.83089127405	3358.30681918064	3393.62558500189	3403.88618240601
gene-LOC117895827	634.516323713473	662.501381973732	588.568771574372	577.235907863271	636.768914472455	596.840018352478
gene-LOC117893361	1246.07317518731	1053.69267418679	1027.3771617695	994.224235334648	962.579248262297	963.801725749408
gene-LOC117893360	4819.40194557371	5123.34402059686	5180.87137540644	5284.72396840791	5570.33564978018	5559.2589695305
gene-LOC117894336	1310.77714240809	1684.64637130463	1363.5525633271	681.482989731115	752.798235622684	1034.45239929997
gene-LOC117894672	373.613230081288	365.953144328347	373.87731575098	444.557803667832	517.026655045419	421.795065973483
gene-LOC117894673	104.361237452874	144.067760841907	59.6946974728456	124.924189015185	77.0434692437519	167.663538724459
gene-LOC117893106	1494.45292032515	1435.41966094309	1386.59262200083	1641.2453798202	1626.26696524161	1689.2892392238
gene-LOC117893105	3999.12261919412	4071.75452540046	3549.21631114866	1904.87849594879	2046.75722509003	2474.88254959941
gene-LOC117893107	1915.02870726023	1967.52394551246	2048.47067117344	2058.23370729157	2451.46749726203	2293.51067123081
gene-LOC117894650	1968.2529383612	1882.34519640156	1957.35771187278	2041.86433079993	2236.11707720721	2232.35038666466
gene-LOC117894645	2733.22080889076	2769.88673034732	2473.66448124318	1846.29335903133	2056.03957078205	2301.94657255028
gene-LOC117894651	1421.40005410814	1199.86361401909	1418.01088382865	1771.33884562222	1633.69284179522	1763.10337576916
gene-LOC117894654	363.177106336001	318.631617044509	341.411778528906	467.819549208591	423.274963556034	382.779022370936
gene-LOC117894653	664.781082574806	640.418002574607	517.354044764662	728.006480812632	712.884149147005	658.000302918633
gene-LOC117894649	1672.91063636957	1604.72556966971	1568.81854060215	1727.39999293412	1518.59175521419	1581.73149740056
gene-LOC117894652	198.28635116046	131.44868689955	97.3966116662218	169.724587834424	116.029321150229	98.0673528388347
gene-LOC117894656	0	0	0	0	0	0
gene-LOC117893154	0	0	0	0	0	0
gene-LOC117894658	257.772256508598	558.394021949288	329.891749192041	152.49366521164	186.575148409568	269.948842223029
gene-LOC117894647	73.0528662170116	82.0239806253192	85.8765823293568	62.8928675731623	38.9858519064768	61.160284566155
gene-LOC117894655	0	0	0	0	0	0
gene-LOC117894646	182.632165542529	187.182930144959	144.524004407942	140.432019375691	124.383432273045	130.75647045178
gene-LOC117895206	2299.07806108681	2315.60006842247	2464.23900269484	2232.26602578169	2291.81115135932	2487.53640157861
gene-LOC117895220	24.003084614161	27.3413268751064	20.945507885209	18.0924687539234	25.0623333684494	26.3621916233427
gene-LOC117895217	1074.9207457646	939.069419210385	1215.88673273638	1434.47430834678	1126.87676701102	1220.0422283283
gene-LOC117895207	2851.14900721251	2859.27183743901	2697.78141561492	2874.97943961154	2717.87081862296	2705.81534821989
gene-LOC117895221	1534.11019055724	1598.41603269853	1549.96758350546	1848.87799742474	1853.68443469605	1662.92704760046
gene-LOC117895214	726.354212672001	614.128265194697	710.052717308584	748.683587959973	796.42526037517	766.612532406805
gene-LOC117895219	4279.85434794235	4257.88586605022	4158.73059060824	4609.27180159477	4603.11522867187	4242.2038760283
gene-LOC117895201	2663.29877979734	2580.60062121196	2088.26713615534	1615.39899588602	1654.11400231766	1731.46874582115
gene-LOC117895209	0	0	0	0	0	0
gene-LOC117895208	0	0	0	0	0	0
gene-LOC117895211	15924.481222934	15514.0998226325	18767.1750651472	19932.7312900368	18214.7469514475	19708.374457611
gene-LOC117895205	2705.04327477849	2921.3156176556	2651.70129826746	2943.04158397154	2994.4847202451	3122.33797586871
gene-LOC117895218	270.295605002943	304.960953606956	251.346094622508	259.325385472902	291.465654729375	359.580293742394
gene-LOC117895222	0	0	0	0	0	0
gene-LOC117895204	3932.33142722428	4031.794124583	3740.86770829832	3032.64238161002	3394.55381957109	3478.7548066163
gene-LOC117895213	2255.2463413566	1831.86890063213	1970.97229199817	2217.61974155233	2157.21713882505	2127.95610783622
gene-LOC117895212	0	0	0	0	0	0
gene-LOC117895210	2239.59215573867	1827.66254265134	1691.34976173063	2296.02043948599	2500.66392942973	1898.07779688067
gene-LOC117895202	1615.51195577049	2269.33013063383	1666.21515226837	811.576455533136	989.49805076915	1085.06780721678
gene-LOC117895215	6951.50202673592	6532.47394416003	6075.24456210487	7548.00565491062	7230.94729408225	6888.96791501191
gene-LOC117895200	4963.42045325868	7452.61475245688	5379.85370031593	1799.76986794981	2289.02644765171	3131.82836485311
gene-LOC117895216	797.319854139956	1034.76406327326	692.249035606157	595.328376617194	845.621692542867	809.846526669087
gene-LOC117893683	3.13083712358621	0	2.0945507885209	4.30773065569605	0	1.05448766493371
gene-LOC117893682	12.5233484943449	13.6706634375532	17.8036817024276	20.677107147341	17.6364568148348	3.16346299480112
gene-LOC117895664	17615.1332696706	16124.0217298464	17018.2251567323	14089.7254286506	13280.2519815706	14044.721209252
gene-LOC117895665	0	0	0	0	0	0
gene-LOC117895666	0	0	0	0	0	0
gene-LOC117895663	0	0	0	0	0	0
gene-LOC117895667	222.289435774621	228.194920457619	203.171426486527	287.756407800496	246.910395407687	298.420009176239
gene-LOC117893876	104.361237452874	56.7858327406056	94.2547854834404	168.863041703285	138.306950811073	113.88466781284
gene-LOC117895434	4437.43981649619	4431.39813275763	3813.12971050229	4081.14402320644	4171.48615399302	3943.78386685206
gene-LOC117895433	12935.5753822837	14426.7562845994	11407.9708696791	8630.10759562147	9882.91345829188	9558.93068262405
gene-LOC117895436	1206.41590495522	1127.30393885054	1409.63268067456	1663.64557922981	1400.70596492556	1677.68987490953
gene-LOC117895435	1697.95733335826	1552.14609490989	1468.28010275315	1726.53844680298	1840.68915072723	1694.56167754847
gene-LOC117895419	4750.52352885481	3476.5548711193	2843.35269541712	5923.12965158207	4278.23312945123	3235.16815601661
gene-LOC117895420	1985.99434872819	1876.03565943038	1783.50999642554	1961.74054060398	2138.65244744102	2093.15801489341
gene-LOC117895416	3638.03273760718	3980.26623931837	3803.70423195395	3030.0577432166	3083.59523888848	3454.50159032282
gene-LOC117895418	231.68194714538	179.821803678584	168.611338475932	151.632119080501	162.44104961032	175.044952378995
gene-LOC117895421	3826.92657739688	4059.1354514581	3659.18022754601	3095.53524918318	3042.7529178436	3319.52716921131
gene-LOC117895422	0	0	0	0	0	0
gene-LOC117893858	12.5233484943449	22.0833793991244	12.5673047311254	8.6154613113921	3.71293827680732	21.0897532986741
gene-LOC117893859	277.600891624644	268.155321275082	338.269952346125	504.004486716438	429.772605540447	459.756621911096
gene-LOC117893857	3450.18251019201	3296.73306744071	3314.62662283432	3642.61704245658	3696.23005456169	3621.11064138235
gene-LOC117893856	2003.73575909518	1734.07107757886	1442.09821789664	2202.97345732296	2227.76296608439	1757.83093744449
gene-LOC117893624	988.300918678715	866.509744041833	1046.22811886619	979.577951105282	860.473445650096	1059.76010325838
gene-LOC117893623	446.6660962983	544.723358511735	544.583205015433	397.172766455176	376.863235095943	421.795065973483
gene-LOC117893625	13.5669608688736	29.4445058654992	19.8982324909485	14.6462842293666	10.2105802612201	12.6538519792045
gene-LOC117894170	688.784167188967	803.414374330049	850.387620139485	546.220247142259	499.390198230584	620.03874698102
gene-LOC117894171	3.13083712358621	3.1547684855892	0	2.58463839341763	0	4.21795065973483
gene-LOC117894174	0	0	0	0.86154613113921	0.92823456920183	0
gene-LOC117894175	0	0	0	2.58463839341763	0	0
gene-LOC117894172	5.21806187264369	6.3095369711784	0	0	0.92823456920183	0
gene-LOC117894173	1.04361237452874	1.0515894951964	0	0.86154613113921	0	1.05448766493371
gene-LOC117895737	2.08722474905748	0	2.0945507885209	1.72309226227842	0	1.05448766493371
gene-LOC117895736	4388.39003489334	6244.33842247622	4527.37152938792	1681.73804798374	2184.13594133191	2684.72559492122
gene-LOC117895918	0	0	0	0	0	0
gene-LOC117893475	1177.19475846842	1240.87560433175	1399.15992673196	1095.88667880908	1149.15439667187	1345.52626045541
gene-LOC117893476	329.781510351081	340.714996443633	326.74992300926	394.588128061758	394.499691910778	335.327077448919
gene-LOC117893474	1105.18550462593	1041.07360024444	990.722522970385	1306.10393480704	1201.13553254717	1113.53897416999
gene-LOC117893374	44.8753321047357	52.57947475982	33.5128126163344	58.5851369174663	54.765839582908	54.8333585765527
gene-LOC117893473	53.2242311009656	34.7024533414812	37.7019141933762	73.2314211468328	28.7752716452567	36.9070682726797
gene-LOC117895870	3547.23846102318	4403.00521638733	3817.31881207934	2055.64906889815	2288.09821308251	2770.13909578085
gene-LOC117893870	39.657270232092	59.9406012261948	31.4182618278135	47.3850372126565	64.0481852749263	44.2884819272157
