C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117896312	540.043080240718	637.912730467994	730.062252705823	870.812419972302	787.893486712095	693.071079854161
gene-LOC117896313	1495.22131740117	1795.29836848322	1561.32125331146	1693.01654571812	2206.47384944639	1968.32186678582
gene-LOC117896314	112.968195356477	146.491359928318	123.914385183449	107.558778713919	146.044011114284	157.09611143361
gene-LOC117899070	1340.92329447525	1432.70627901525	1264.95934874771	907.01008588564	1955.31535899507	1652.07609997829
gene-LOC117896315	990.99742105397	1232.18973670202	1317.62296245068	1259.67877378416	1595.32152268151	1958.05414708427
gene-LOC117899569	0	2.07789163018891	0	0	5.58129978780705	2.05354394030863
gene-LOC117899567	6539.29716209849	7597.81074578574	6477.62448546482	3823.50773947458	6113.38370091132	6885.53283185482
gene-LOC117899561	12410.8879987973	8402.99375248394	12380.0796997031	23913.2123213772	9557.04566998826	11408.4633603846
gene-LOC117899570	2680.92814833785	2903.853553189	2320.29686256009	1903.99722704158	2545.07270324001	2482.73462383313
gene-LOC117899565	1696.35981157246	1641.53438784924	1518.98383837378	1361.03223834151	1646.48343740308	1594.57686964965
gene-LOC117899563	772.408555242251	516.356070101943	749.682030359869	815.998811589247	565.571711831114	666.375008630149
gene-LOC117899568	2718.58421345667	2536.06673464556	2780.84532749191	3174.01819108669	2219.4968822846	2360.54875938477
gene-LOC117899566	0	0	0	0	0	0
gene-LOC117899564	6816.66622712008	7049.24735541587	5717.61625633966	5291.06453750391	6362.68175810003	5703.71829420721
gene-LOC117896774	2450.39955456162	2521.52149323424	2339.91664021414	1958.81083542463	2145.07955178051	2409.83381395217
gene-LOC117896777	1292.24594200457	1252.96865300391	1067.72895233072	870.812419972302	1054.86565989553	1099.67278003527
gene-LOC117896775	2324.57319062799	2488.27522715122	2123.0664661431	1502.72024491657	2198.10189976467	2081.26678350279
gene-LOC117897813	135.929210672834	83.1156652075562	96.0336485171733	185.125205671071	119.997945437851	86.2488454929623
gene-LOC117896641	3390.88274191961	3965.65617621553	3176.33874020242	2634.15585946491	3741.33129109332	3252.81360144886
gene-LOC117896640	1326.22824467278	1128.29515519258	1360.99299726489	1652.6820037004	945.100097401993	1149.98460657283
gene-LOC117897043	877.110785084839	928.817558694441	736.257971964996	370.250411342143	913.472731937753	832.712067795148
gene-LOC117897038	338.90458606943	376.098385064192	346.960278513659	243.041471132412	408.365101141216	354.236329703238
gene-LOC117897020	647.500631921269	555.836011075532	775.497527273088	1000.08979823422	573.943661512825	609.902550271662
gene-LOC117897046	402.276988342575	309.605852898147	318.046921970854	333.018526402709	363.714702838759	349.102469852466
gene-LOC117897028	0	0	0	0	0	0
gene-LOC117897036	2319.98098756472	2148.53994561533	2222.19797428986	1734.38530676194	2400.88912538833	2189.077840369
gene-LOC117897035	0	0	0	0	0	0
gene-LOC117897032	0	0	0	0	0	0
gene-LOC117897029	0	0	0	0	0	0
gene-LOC117897042	329.720179942887	321.034256864186	231.306852342439	361.97665913338	449.294632918467	366.55759334509
gene-LOC117897023	3245.76912512023	3397.35281535886	2911.98805181106	2280.45295254029	3278.08340870534	3060.80724303001
gene-LOC117897022	3932.76270338563	4190.06847227593	4420.64569141956	3794.54960674391	4312.48430271224	4230.30051703577
gene-LOC117897030	1212.34160870365	1104.3994014454	1024.35891751652	799.451307171721	1137.65494008134	1023.69165424385
gene-LOC117897019	380.234413638873	355.319468762303	452.287505919591	512.972636943304	541.386079417283	563.697811614718
gene-LOC117897027	2397.12999902768	2946.45033160787	3435.52632921114	2859.6156071537	3912.49115125274	3774.41376228725
gene-LOC117897024	1732.17899546598	1662.31330415113	1570.61483220022	1275.19205917559	1604.62368899453	1673.63831135153
gene-LOC117897045	256.244930930545	298.177448932108	235.437331848554	200.638491062502	319.994521167604	235.130781165338
gene-LOC117897037	18.3688122530856	16.6231330415113	14.4566782714024	10.3421902609537	10.2323829443129	18.4818954627776
gene-LOC117897041	1287.6537389413	1080.50364769823	1457.02664578206	2976.48235710248	1183.23555501509	1406.67759911141
gene-LOC117897039	0	0	0	0	0	0
gene-LOC117897021	3408.33311356004	3130.34374087959	3215.57829551051	3674.58019971685	3081.80769950079	3052.59306726877
gene-LOC117897026	243.386762353385	328.306877569847	433.700348142073	267.862727758701	262.321090026931	434.324543375274
gene-LOC117897025	51.4326743086398	88.3103942830285	119.783905677334	37.2318849394333	78.1381970292986	119.1055485379
gene-LOC117897044	1725.7499111774	1913.73819140398	1492.13572158404	1121.09342428738	1751.59791674011	1778.36905230727
gene-LOC117897033	2356.71861207089	2284.6418473927	2118.93598663699	2522.46020464661	2104.15002000326	2090.50773123418
gene-LOC117897034	1499.81352046444	1776.59734381151	1414.68923084438	1268.98674501902	1456.71924461764	1508.32802415669
gene-LOC117897040	1044.26697658792	1005.69954901143	932.455748505457	738.432384632094	984.169195916642	957.978248153974
gene-LOC117897031	9760.26839067705	9193.63151777082	9643.63702690196	10102.2514468996	8628.68947194969	9161.88628968693
gene-LOC117898469	3694.88658470818	3490.85793871736	2905.79233255189	3583.56892542046	3194.36391188823	3028.97731195522
gene-LOC117898470	2649.7011675076	2494.50890204178	2368.82999675694	2362.15625560183	2331.12287804074	2550.50157386331
gene-LOC117898472	1192.13591522526	1297.64332305297	1146.20806294691	914.249619068307	1242.76941941837	1064.76253305002
gene-LOC117898468	2517.44571928539	2316.84916766063	2901.66185304577	4101.71265749424	2450.19060684729	2820.5426020139
gene-LOC117898473	325.127976879616	352.20263131702	385.167213945222	279.23913704575	295.808888753773	418.92296382296
gene-LOC117898474	0	0	0	0	0	0
gene-LOC117897542	5029.38079489485	5173.95015917038	4670.53970153952	5480.32661927937	5058.51804101579	5205.73388868237
gene-LOC117898422	1666.96971196752	1522.05561911337	1598.4955688665	1575.11557674325	1748.80726684621	1894.39428493471
gene-LOC117898424	6264.68341891486	6514.19026064222	6379.52559719459	4628.13014177678	6842.67353985144	6032.28532465659
gene-LOC117898425	2499.99534764496	2970.34608535504	2545.40799564336	1744.72749702289	2776.69664443401	2683.98192998337
gene-LOC117898423	1.83688122530856	0	0	1.03421902609537	0	1.02677197015431
gene-LOC117898420	223.18106887499	208.828108833985	274.676887156646	721.884880214569	186.043326260235	263.880396329658
gene-LOC117898427	0	0	0	0	0	0
gene-LOC117897340	3655.39363836404	3732.93231363437	3404.54773291527	3310.53510253128	3832.49252096084	3332.9018151209
gene-LOC117895992	9715.26480065699	9160.38525168779	11745.018475638	11133.3678159167	11604.4524754821	12612.8668813756
gene-LOC117895964	771.490114629597	770.897794800084	776.530147149617	625.702510787699	935.797931088981	824.497892033913
gene-LOC117895963	26482.3166252736	28718.5402208409	26810.9424741924	22115.7396540234	28688.8111259595	27830.6542510327
gene-LOC117895965	2012.30338232553	2216.07142359647	1916.54249083735	1475.83055023809	2132.05651894229	2024.79432514431
gene-LOC117898033	35.819183893517	32.207320267928	26.8481167897474	23.7870376001935	19.5345492573247	30.8031591046294
gene-LOC117898032	711.791474807068	722.067341490645	589.625949497914	245.109909184603	620.454493077883	537.001740390706
gene-LOC117899030	4996.31693283929	6770.80987697055	4149.0666638925	4757.4075200387	6033.38507061942	4233.38083294623
gene-LOC117899039	388.500379152761	385.448897400042	414.080570488027	265.79428970651	404.644234616011	433.29777140512
gene-LOC117899036	1023.14284249687	1064.91946047181	860.172357148445	597.778597083124	1000.91309528006	969.272739825671
gene-LOC117899033	1894.74298390578	2371.91329586064	1714.14899503772	1336.21098171522	1971.12904172719	1848.18954627776
gene-LOC117899035	2774.60909082859	2884.1135827022	2442.14600799048	2052.92476679931	3000.87885257759	2668.58035043106
gene-LOC117899034	1458.483692895	1663.35224996622	1638.76774405112	1100.40904376547	1612.99563867624	1792.74385988943
gene-LOC117899038	743.018455637314	819.728248109524	855.009257765801	531.58857941302	895.798615943031	791.641188988975
gene-LOC117899031	2041.69348193047	2144.38416235495	2314.10114330092	1578.21823382154	2095.77807032155	2221.93454341393
gene-LOC117899037	3243.01380328227	2710.60963158143	3225.9044942758	4224.78472159959	2962.73997069424	3241.51910977717
gene-LOC117896821	880.784547535456	778.170415505745	1199.9042965264	1500.65180686438	867.892117003996	1124.31530731897
gene-LOC117897110	0	0	0	0	0	0
gene-LOC117897218	0	1.03894581509445	4.13047950611498	0	0.930216631301174	4.10708788061725
gene-LOC117896616	3557.12049281003	3321.50977085697	3863.03095809404	4093.43890528548	3014.83210204711	3823.69881685466
gene-LOC117899071	7.34752490123425	17.6620788566057	17.5545379009887	12.4106283131444	8.37194968171057	29.7763871344751
gene-LOC117897203	2139.96662748448	2609.83188751727	2813.88916354083	1811.95173371909	2594.37418469898	4070.1240896917
gene-LOC117897204	2270.38519448138	2159.96834958137	1689.36611800103	2455.23596795041	2339.49482772245	1805.06512353128
gene-LOC117897200	761.3872678904	679.470563071772	756.910369495571	1055.93762564337	633.4775259161	657.13406089876
gene-LOC117897201	0.918440612654282	3.11683744528336	0	1.03421902609537	0.930216631301174	0
gene-LOC117897202	0	0	2.06523975305749	1.03421902609537	0	0
gene-LOC117899076	0	9.35051233585008	5.16309938264373	1.03421902609537	2.79064989390352	34.9102469852466
gene-LOC117899077	0	0	0	0	0	3.08031591046294
gene-LOC117896715	35.819183893517	39.4799409735892	53.6962335794948	34.1292278611472	26.9762823077341	52.36537047787
gene-LOC117896925	660.358800498429	498.693991245338	1045.01131504709	1382.75083788951	649.29120864822	897.398701914869
gene-LOC117896926	0.918440612654282	2.07789163018891	0	1.03421902609537	0.930216631301174	1.02677197015431
gene-LOC117897589	0	0	0	0	0	0
gene-LOC117896750	77.1490114629597	87.2714484679341	82.6095901222997	93.0797123485833	116.277078912647	116.025232627437
gene-LOC117898058	735.67093073608	623.367489056672	637.126463818236	887.359924389828	530.223479841669	569.858443435644
gene-LOC117897584	69.8014865617254	60.2588572754783	70.2181516039547	59.9847035135315	49.3014814589622	53.3921424480243
gene-LOC117897583	965.28108389965	878.948159569907	746.584170730283	1000.08979823422	867.892117003996	781.373469287432
gene-LOC117898946	0.918440612654282	3.11683744528336	0	2.06843805219074	0.930216631301174	2.05354394030863
gene-LOC117898942	1269.28492668822	1616.59968828697	1410.55875133827	1612.34746168268	1772.99289926004	1396.40987940987
gene-LOC117899079	855.986650993791	684.665292147245	571.038791720396	1024.91105486051	794.405003131203	641.732481346446
gene-LOC117898943	7.34752490123425	1.03894581509445	10.3261987652875	7.23953318266759	7.44173305040939	6.16063182092588
gene-LOC117898935	8011.5574641833	7041.9747347102	8872.26997913498	11808.7128399569	7318.01423844634	8350.73643326503
gene-Trnal-uaa	0	0	0	3.10265707828611	0	0
gene-Trnal-uaa-2	2.75532183796285	4.15578326037781	1.03261987652875	0	2.79064989390352	0
gene-LOC117898939	1096.61809150921	1086.7373225888	1203.00215615599	859.436010685253	1197.18880448461	1175.65390582669
gene-LOC117898936	1957.19694556627	1935.55605352097	1634.637264545	2322.8559326102	1774.85333252264	1608.95167723181
gene-LOC117898940	5416.0442928223	5724.59144117044	5879.73757695468	4245.4691021215	4715.26810406565	5638.00488811733
gene-LOC117898941	145.113616799377	170.38711367549	141.468923084438	168.577701253545	182.32245973503	166.337059164999
gene-LOC117898945	73.4752490123425	57.1420198301949	85.7074497518859	74.4637698788667	78.1381970292986	88.3023894332709
gene-LOC117898944	0	0	0	0	0	0
gene-LOC117898947	1053.45138271446	1190.63190409824	1080.12039084907	951.481504007741	1070.67934262765	1021.63811030354
gene-LOC117898937	5372.87758402755	5436.80345038927	5388.21051572699	4107.91797165081	5124.56342183817	5391.5796152803
gene-LOC117898934	1478.68938637339	1431.66733320016	1560.28863343493	1701.29029792688	1353.46519854321	1508.32802415669
gene-LOC117898938	1610.02639398296	1420.23892923412	1729.63829318565	2562.79474666433	1443.69621177942	1645.91546815736
gene-LOC117898948	643.826869470652	634.795893022711	611.310966905017	466.432780769012	650.221425279521	554.456863883329
gene-LOC117896682	19093.4618964699	20881.7719375834	17387.253480991	14803.8111395291	19093.6265740879	17746.7267321471
gene-LOC117896683	370.131566899676	498.693991245338	387.23245369828	277.170698993559	358.133403050952	424.056823673731
gene-LOC117897984	7082.09556417717	7719.36740615179	5779.57344893139	5482.39505733156	7077.08813093933	6183.22080426927
gene-LOC117896144	1077.33083864347	841.546110226507	974.793163443136	1765.4118775448	816.730202282431	941.549896631505
gene-LOC117896145	2237.32133242583	1985.4254526455	1972.3039641699	2559.69208958604	1929.26929331864	1820.4667030836
gene-LOC117896128	190.117206819436	233.762808396252	217.882793947565	122.037845079254	333.947770637122	240.264641016109
gene-LOC117896127	2420.09101434403	2225.42193593232	2776.7148479858	3300.19291227033	2128.33565241709	2522.77873066915
gene-LOC117898169	3316.48905229461	4191.10741809102	3544.98403612318	3470.83905157606	4809.21998382707	3952.04531312395
gene-LOC117898249	773.326995854905	978.686957818975	844.683059000514	902.873209781258	1052.07501000163	1008.29007469154
gene-LOC117897298	0	0	0	0	0.930216631301174	0
gene-LOC117897266	0	0	0	0	0	0
gene-LOC117896816	0	7.27262070566117	1.03261987652875	3.10265707828611	3.7208665252047	4.10708788061725
gene-LOC117897175	48.6773524706769	35.3241577132114	75.3812509865984	156.167072940401	57.6734311406728	75.9811257914191
gene-LOC117897177	0	0	0	0	0	3.08031591046294
gene-LOC117897180	0.918440612654282	0	0	1.03421902609537	0	0
gene-LOC117897167	0	0	0	0	0	0
gene-LOC117897169	4600.4690287853	4215.0031718382	4860.54175882081	6175.32180481546	5241.77071738212	4587.61716264947
gene-LOC117897166	3700.3972283841	3779.68487531362	2964.65166551403	3934.16917526679	3055.76163382436	3065.94110288078
gene-LOC117897173	78.9858926882682	34.285211898117	71.2507714804834	123.072064105349	70.6964639788892	93.4362492840425
gene-LOC117897171	403.19542895523	325.190040124564	396.526032587038	361.97665913338	416.737050822926	411.735560031879
gene-LOC117897168	4681.29180269887	4332.40404894387	4854.34603956163	6985.11530224813	4304.11235303053	4128.65009199049
gene-LOC117897181	20.2056934783942	23.8957537471724	19.6197776540462	7.23953318266759	31.6273654642399	30.8031591046294
gene-LOC117897176	0	0	0	0	0	0
gene-LOC117897174	1420.82762777617	1518.93878166809	1079.08777097254	1094.2037296089	1275.32700151391	1059.62867319925
gene-LOC117897179	0	0	0	0	0	0
gene-LOC117896642	934.054103069405	1133.48988426805	1462.1897451647	960.789475242599	2491.12013862454	1989.88407815906
gene-LOC117898154	2702.97072304155	2295.03130554365	3086.50081094442	4983.90148675359	2568.32811902254	2967.37099374596
gene-LOC117898157	1126.00819111415	1101.28256400012	1271.15506800689	910.112742963926	1264.1644019383	1249.5814876778
gene-LOC117898159	360.947160773133	296.099557301919	388.265073574808	437.474648038342	327.436254218013	348.075697882312
gene-LOC117898161	2440.29670782243	2574.50772980406	1887.62913429455	1336.21098171522	2307.86746225821	2334.87946013091
gene-LOC117898160	2120.67937461874	1846.20671342284	1665.61586084087	1376.54552373294	1865.08434575885	2010.41951756214
gene-LOC117899080	6.42908428857997	4.15578326037781	8.26095901222996	4.13687610438148	6.51151641910822	6.16063182092588
gene-LOC117898158	1115.90534437495	1448.29046624167	1255.66576985895	1230.72064105349	1634.39062119616	1442.61461806681
gene-LOC117898155	1880.04793410331	1496.08197373601	1944.42322750363	3106.79395439049	1573.92654016159	1886.18010917347
gene-LOC117896778	0	0	0	3.10265707828611	0	1.02677197015431
gene-LOC117897309	201.138494171288	166.231330415112	317.014302094325	481.946066160443	235.344807719197	303.924503165677
gene-LOC117897190	0.918440612654282	1.03894581509445	0	0	0.930216631301174	0
gene-LOC117899081	3.67376245061713	5.19472907547227	8.26095901222996	1.03421902609537	8.37194968171057	7.18740379108019
gene-LOC117896752	180.932800692894	466.486670977409	117.718665924277	224.425528662695	240.926107507004	177.631550836696
gene-LOC117896932	0	2.07789163018891	0	1.03421902609537	2.79064989390352	0
gene-LOC117896941	70.7199271743797	304.411123822675	69.185531727426	89.9770552702972	124.649028594357	109.864600806511
gene-LOC117896944	60.6170804351826	145.452414113223	86.7400696284146	109.627216766109	73.4871138727928	77.0078977615735
gene-LOC117896441	4594.03994449672	4078.90127006082	4412.38473240733	6654.16521389761	3787.84212265838	4356.59346936475
gene-LOC117896440	2.75532183796285	12.4673497811334	11.3588186418162	9.30797123485833	7.44173305040939	7.18740379108019
gene-LOC117897506	1976.48419843201	1706.98797420019	2017.73923873717	2820.31528416208	1976.710341515	1868.72498568085
gene-LOC117899084	14.6950498024685	19.7399704867946	18.5871577775174	48.6082942264824	13.9532494695176	19.5086674329319
gene-LOC117899085	0	2.07789163018891	0	0	0	0
gene-LOC117896933	11.0212873518514	25.9736453773613	42.3374149376786	44.4714181221009	26.0460656764329	20.5354394030863
gene-LOC117899086	0	1.03894581509445	2.06523975305749	3.10265707828611	0.930216631301174	1.02677197015431
gene-LOC117896937	1261.93740178698	1171.93087942654	1050.17441442973	998.021360182032	1705.08708517505	708.472659406476
gene-LOC117896935	26.6347777669742	15.5841872264168	45.4352745672648	20.6843805219074	29.7669322016376	23.6157553135492
gene-LOC117896936	2877.47443944586	3088.78590827581	2414.26527132421	1646.47668954383	2587.86266827987	2249.6573866081
gene-LOC117898133	114.805076581785	115.322985475484	140.436303207909	168.577701253545	138.602278063875	130.400040209598
gene-LOC117897012	298.493199112642	326.228985939658	404.786991599268	491.254037395301	291.157805597268	380.93240092725
gene-LOC117897014	5836.69009341796	7584.30445018951	7490.62458433952	6686.22600370657	9149.61078547835	9948.39361882514
gene-LOC117897013	0	0	1.03261987652875	8.27375220876296	1.86043326260235	1.02677197015431
gene-LOC117897715	780.674520756139	653.496917694411	802.345644062835	1134.53827162662	659.523591592533	768.025433675426
gene-LOC117899093	0	0	0	0	0	0
gene-LOC117897725	694.341103166637	321.034256864186	573.104031473454	245.109909184603	406.504667878613	168.390603105307
gene-LOC117897719	0	0	0	0	0	0
gene-LOC117897726	0	0	0	0	0	0
gene-LOC117897724	0	0	0	0	0	0
gene-LOC117897723	939.56474674533	1199.98241643409	837.454719864813	421.961362646911	1015.79656138088	824.497892033913
gene-LOC117897728	0	0	0	0	0	0
gene-LOC117897718	1801.9804820277	2042.5674724757	1700.72493664284	1341.3820768457	1972.05925835849	1762.96747275496
gene-LOC117897721	1204.99408380242	1450.36835787186	1154.46902195914	1134.53827162662	1221.37443689844	1266.00983920027
gene-LOC117897722	648.419072533923	627.52327231705	701.148896163018	996.987141155937	702.313556632387	641.732481346446
gene-LOC117897716	1435.52267757864	1534.52296889451	1395.06945319034	1325.86879145426	1225.09530342365	1460.06974155943
gene-LOC117897717	2383.35338983786	3073.20172104939	2492.74438194039	2503.84426217689	2671.58216509697	2445.77083290757
gene-LOC117897720	26338.1214490868	27709.7238343842	26534.2003472826	25700.34279847	27873.9413569397	27936.4117639585
gene-LOC117899137	3941.02866889952	3653.97243168719	3755.63849093505	3955.88777481479	3381.33745477977	3418.12388864371
gene-LOC117899139	5565.75011268495	4664.86670977409	7031.10873928423	9810.60168154068	5462.2320590005	6602.14376809223
gene-LOC117899144	0	2.07789163018891	2.06523975305749	3.10265707828611	5.58129978780705	2.05354394030863
gene-LOC117899142	799.961773621879	772.975686430273	855.009257765801	627.77094883989	782.312186924288	917.934141317956
gene-LOC117899136	2413.66193005545	2367.75751260026	2298.61184515299	1834.70455229319	2251.12424774884	2256.84479039918
gene-LOC117899146	3062.99944320203	3674.75134798908	3127.80560600557	2438.68846353288	3505.98648337413	3398.61522121078
gene-LOC117899148	1061.71734822835	1056.60789395106	1070.82681196031	547.101864804451	1023.23829443129	1159.22555430422
gene-LOC117899138	10390.3186509579	10760.3618069333	11445.5587114446	10939.9688580368	10352.3808897508	11882.8320105959
gene-LOC117899141	5975.37462592876	5345.37621866096	6587.08219237687	8119.65357387475	5584.09043770095	7093.96754179615
gene-LOC117899145	0	0	0	0	0.930216631301174	0
gene-LOC117899143	7.34752490123425	7.27262070566117	10.3261987652875	8.27375220876296	7.44173305040939	14.3748075821604
gene-LOC117899149	31.2269808302456	42.5967784188726	46.4678944437935	55.84782740915	41.8597484085528	52.36537047787
gene-LOC117899135	1441.95176186722	973.492228743503	1796.75858516002	3453.25732813244	1174.86360533338	1695.20052272477
gene-LOC117899147	0.918440612654282	1.03894581509445	0	1.03421902609537	0	2.05354394030863
gene-LOC117897942	1375.82403775611	1566.73028916244	1604.69128812567	1382.75083788951	2249.26381448624	1816.35961520298
gene-LOC117899698	9730.87829107211	10936.9825954993	8211.39325815658	9985.3846969508	10046.3396180527	9526.39033909171
gene-LOC117899708	0	0	0	0	0	0
gene-LOC117899703	0.918440612654282	4.15578326037781	0	0	0	1.02677197015431
gene-LOC117899701	160.727107214499	138.179793407562	153.860361602783	187.193643723262	188.833976154138	181.738638717313
gene-LOC117899704	2.75532183796285	2.07789163018891	1.03261987652875	0	0	1.02677197015431
gene-LOC117899706	48540.5048193914	62977.7784735805	48342.0995196932	51563.0579840369	59172.010133699	48061.1423789831
gene-LOC117899696	0	0	0	0	0	0
gene-LOC117899697	0	0	0	0	0	0
gene-LOC117899705	225.936390712953	282.593261705691	269.513787774003	202.706929114693	274.413906233846	239.237869045955
gene-LOC117899699	0	0	0	0	0	0
gene-LOC117899700	806.390857910459	529.862365698171	625.76764517642	881.154610233256	577.664528038029	740.30259048126
gene-LOC117896988	114.805076581785	99.7387982490675	30.9785962958624	51.7109513047685	81.8590635545033	33.8834750150923
gene-LOC117896985	86.3334175895025	57.1420198301949	35.1090758019773	44.4714181221009	53.9525646154681	50.3118265375613
gene-LOC117896986	540.961520853372	525.706582437793	509.081599128672	450.919495377581	435.34138344895	530.84110856978
gene-LOC117896987	2117.00561216812	1991.65912753607	1895.89009330678	2305.27420916658	2003.68662382273	1731.13754168017
gene-LOC117899094	4.59220306327141	1.03894581509445	2.06523975305749	1.03421902609537	4.65108315650587	0
gene-LOC117899095	1.83688122530856	0	0	2.06843805219074	0.930216631301174	0
gene-LOC117897599	0.918440612654282	1.03894581509445	0	2.06843805219074	0.930216631301174	1.02677197015431
gene-LOC117899103	0	0	2.06523975305749	2.06843805219074	0	0
gene-LOC117899770	2422.846336182	2106.98211301155	2629.05020564219	4063.44655352871	2243.68251469843	2602.86694434118
gene-LOC117899772	0	0	0	0	0	0
gene-LOC117896601	1481.44470821136	1505.43248607186	1625.34368565625	1356.89536223713	1719.04033464457	1701.3611545457
gene-LOC117896602	675.972290913551	718.950504045362	669.137679990627	383.695258681382	671.616407799448	632.491533615057
gene-LOC117899104	11.0212873518514	11.428403966039	5.16309938264373	8.27375220876296	9.30216631301174	12.3212636418518
gene-LOC117896599	209.404459685176	162.075547154735	296.36190456375	316.471021985183	172.090076790717	237.184325105646
gene-LOC117896993	2.75532183796285	3.11683744528336	12.3914385183449	8.27375220876296	4.65108315650587	1.02677197015431
gene-LOC117897767	1274.79557036414	1362.05796358883	1521.04907812684	1578.21823382154	1397.18538021436	2003.23211377106
gene-LOC117897118	14391.9644002926	11744.2434938277	13866.019702028	27142.0441208469	12248.1623843426	15725.0127229133
gene-LOC117899675	12276.7956693498	9330.77236536328	10747.5076749112	23461.2586069735	9485.41898937807	13004.0670020044
gene-LOC117899677	12403.5404738961	7759.88629294047	9785.10594998639	22720.7577842892	8465.90156147199	12988.6654224521
gene-LOC117899676	593.312635774666	439.474079784954	549.353774313293	601.915473187506	498.596114377429	747.48999427234
gene-LOC117897002	70.7199271743797	81.0377735773673	51.6309938264373	138.58534949678	94.8820963927198	60.5795462391045
gene-LOC117897341	0	0	0	0	0	0
gene-LOC117899112	0	0	0	0	0	0
gene-LOC117898429	64.2908428857997	38.4409951584948	88.8053093814721	134.448473392398	44.6503983024564	52.36537047787
gene-LOC117898430	4051.24154241804	4097.60229473252	4240.96983290356	5317.95423218239	5419.44209396064	4136.86426775173
gene-LOC117898431	4340.55033540414	4022.79819604572	3068.94627304343	3009.57736593753	3608.31031281725	3678.9239690629
gene-LOC117898432	8479.04373602433	8836.23415737833	9991.62992529214	12982.5514345752	12118.8622725917	11361.2318497575
gene-LOC117898428	2227.21848568663	1476.34200324922	2710.62717588796	4471.96306883638	1975.78012488369	2439.61020108665
gene-LOC117898433	0.918440612654282	8.31156652075563	6.19571925917247	14.4790663653352	4.65108315650587	6.16063182092588
gene-LOC117897530	21.1241340910485	17.6620788566057	26.8481167897474	31.0265707828611	29.7669322016376	18.4818954627776
gene-LOC117897524	1385.00844388266	1282.05913582656	1601.59342849608	1588.56042408249	1329.27956612938	1606.8981332915
gene-LOC117897534	18.3688122530856	22.856807932078	23.7502571601611	36.197665913338	26.0460656764329	15.4015795523147
gene-LOC117897510	1948.01253943973	1900.23189580775	2308.93804391828	2758.26214259635	1980.4312080402	2084.34709941325
gene-LOC117897518	3200.76553510017	4589.0236652722	4006.56512093153	3328.1168259749	5607.34585348348	5687.28994268474
gene-LOC117897533	10.1028467391971	9.35051233585008	24.7828770366899	20.6843805219074	11.1625995756141	15.4015795523147
gene-LOC117897527	329.720179942887	355.319468762303	381.036734439107	330.950088350519	387.90033525259	446.645807017126
gene-LOC117897513	12.8581685771599	5.19472907547227	8.26095901222996	12.4106283131444	4.65108315650587	12.3212636418518
gene-LOC117897508	6501.64109697966	5029.53669087225	6349.57962077526	9194.20714198784	5479.90617499522	5437.78435393724
gene-LOC117897512	0	0	0	0	0	0
gene-LOC117897523	0	0	0	0	0	0
gene-LOC117897528	2157.41699912491	2244.12296060402	2090.02263009418	1993.97428231187	2118.10326947277	2012.47306150245
gene-LOC117897526	0	0	0	0	0	0
gene-LOC117897519	1458.483692895	1569.84712660772	1217.45883442739	1064.21137785214	1385.09256400745	1245.47439979718
gene-LOC117897514	3222.80810980387	3738.12704270984	2824.21536230612	1787.1304770928	3439.94110255174	2550.50157386331
gene-LOC117897531	1233.4657427947	1478.41989487941	1125.55566541633	761.185203206193	1314.39610002856	1232.12636418518
gene-LOC117897525	787.10360504472	863.363972343491	799.247784433249	554.341397987119	874.403633423104	860.434910989314
gene-LOC117897522	1356.53678489037	1319.46118516996	1175.12141948971	800.485526197817	1213.93270384803	1163.33264218484
gene-LOC117897516	386.663497927453	451.941429566087	462.613704684878	403.345420177194	411.155751035119	522.626932808545
gene-LOC117897515	868.844819570951	1011.933223902	1014.03271875123	838.751630163345	1186.026204909	1088.37828836357
gene-LOC117897517	1328.06512589809	2055.03482225683	1638.76774405112	1446.87241750742	2046.47658886258	1580.20206206749
gene-LOC117897511	3230.15563470511	2429.05531569083	3437.59156896419	6416.29483789568	2622.28068363801	3108.03875365711
gene-LOC117897521	0	0	0	0	0	0
gene-LOC117897536	58.780199209874	93.5051233585008	99.1315081467596	80.6690840354389	114.416645650044	117.052004597592
gene-LOC117897532	337.986145456776	339.735281535886	297.394524440279	294.752422437181	403.71401798471	403.521384270645
gene-LOC117897535	12.8581685771599	15.5841872264168	22.7176372836324	11.3764092870491	13.9532494695176	20.5354394030863
gene-LOC117897520	0	0	0	0	0	0
gene-LOC117899113	21.1241340910485	14.5452414113223	53.6962335794948	29.9923517567657	32.5575820955411	40.0441068360182
gene-LOC117898332	0.918440612654282	0	0	0	0	0
gene-LOC117895970	2.75532183796285	3.11683744528336	3.09785962958624	14.4790663653352	2.79064989390352	5.13385985077156
gene-LOC117895968	176.340597629622	154.802926449074	208.589215058807	434.371990960056	195.345492573247	194.059902359165
gene-LOC117895971	0	0	0	0	0	0
gene-LOC117895967	1170.09334052156	1256.08549044919	1394.03683331381	1468.59101705543	1385.09256400745	1409.75791502187
gene-LOC117895969	0.918440612654282	0	0	1.03421902609537	0.930216631301174	0
gene-LOC117895972	1.83688122530856	1.03894581509445	3.09785962958624	0	0.930216631301174	1.02677197015431
gene-LOC117898053	177.259038242276	208.828108833985	236.469951725083	201.672710088597	190.694409416741	204.327622060708
